Forest,Agriculture,Other,Area_Total,forest_sp,agriculture_sp,generalist_sp,Sp_Total
630830000,1011090000,858080000,2500000000,37,26,82,145
551650000,1623700000,324650000,2500000000,34,27,78,139
802430000,709150000,988420000,2500000000,36,23,77,136
1096310000,1015470000,388220000,2500000000,41,31,87,159
647160000,1515040000,337800000,2500000000,39,30,83,152
820950000,1173220000,505830000,2500000000,43,29,93,165
1529540000,216080000,754380000,2500000000,42,28,89,159
1233960000,607760000,658280000,2500000000,42,29,84,155
1105570000,870890000,523540000,2500000000,43,30,86,159
684710000,972890000,842400000,2500000000,42,31,87,160
917230000,1281200000,301570000,2500000000,40,29,91,160
421060000,1669120000,409820000,2500000000,40,26,80,146
270660000,1960760000,268580000,2500000000,36,27,80,143
685850000,1216160000,597990000,2500000000,39,25,78,142
1048590000,1083770000,367640000,2500000000,35,28,84,147
960260000,1035590000,504150000,2500000000,36,32,78,146
798090000,1330970000,370940000,2500000000,33,31,77,141
1135490000,833530000,530980000,2500000000,39,32,83,154
577550000,802270000,1120180000,2500000000,38,33,89,160
367360000,1532350000,600290000,2500000000,36,32,82,150
623710000,1281760000,594530000,2500000000,39,34,90,163
323810000,1627330000,548860000,2500000000,35,36,86,157
780930000,1225410000,493660000,2500000000,35,32,82,149
89860000,122690000,2096650000,2309200000,35,34,80,149
424040000,838960000,1237000000,2500000000,40,38,87,165
17340000,402440000,1421900000,1841680000,30,30,69,129
984990000,847490000,667520000,2500000000,39,19,67,125
579430000,1431470000,489100000,2500000000,42,22,73,137
1233250000,908710000,358040000,2500000000,40,22,75,137
877040000,1055840000,567120000,2500000000,42,20,74,136
748530000,1358980000,392490000,2500000000,42,32,88,162
1159600000,675490000,664910000,2500000000,45,32,94,171
721890000,1501070000,277040000,2500000000,40,31,89,160
952120000,1071670000,476210000,2500000000,45,35,102,182
401740000,1808710000,289550000,2500000000,39,30,89,158
1131070000,1028600000,340330000,2500000000,40,27,85,152
514880000,1659470000,325650000,2500000000,38,29,83,150
686550000,1364310000,449140000,2500000000,39,28,89,156
759730000,1253020000,487250000,2500000000,41,30,83,154
975520000,826410000,698070000,2500000000,41,29,90,160
713860000,1272320000,513820000,2500000000,41,34,89,164
1044210000,792180000,663610000,2500000000,40,30,89,159
1245900000,768780000,485320000,2500000000,37,35,86,158
844830000,1011590000,643580000,2500000000,38,30,76,144
1417930000,728060000,354010000,2500000000,35,35,78,148
1166060000,742350000,591590000,2500000000,36,33,88,157
954360000,1083980000,461660000,2500000000,39,33,90,162
902660000,1085680000,511660000,2500000000,37,35,84,156
707290000,1409890000,382820000,2500000000,38,40,95,173
771820000,1320860000,407320000,2500000000,37,40,98,175
396810000,798920000,1304270000,2500000000,33,36,82,151
470720000,1504650000,524630000,2500000000,37,34,92,163
481450000,414930000,1603620000,2500000000,40,43,93,176
940360000,802930000,756710000,2500000000,38,41,96,175
26910000,48260000,1305350000,1380520000,31,31,77,139
303340000,547180000,1437500000,2288020000,39,34,88,161
1175990000,1144690000,179320000,2500000000,40,23,77,140
1219550000,875910000,404540000,2500000000,42,19,74,135
508650000,1785710000,205640000,2500000000,34,22,81,137
1347340000,594400000,558260000,2500000000,40,24,77,141
744350000,1508520000,247130000,2500000000,38,28,83,149
846560000,1434700000,218740000,2500000000,42,29,89,160
778450000,1453120000,268430000,2500000000,36,29,81,146
645430000,1686730000,167840000,2500000000,37,28,93,158
552820000,1673560000,273620000,2500000000,39,32,89,160
625080000,1659810000,215110000,2500000000,40,32,90,162
736290000,1346200000,417510000,2500000000,43,32,98,173
649810000,1464810000,385380000,2500000000,41,33,91,165
1085010000,1115300000,299690000,2500000000,39,28,85,152
905390000,842290000,752320000,2500000000,41,29,90,160
606260000,1598190000,295550000,2500000000,37,33,89,159
913200000,1129700000,457100000,2500000000,42,27,89,158
1393090000,820680000,286230000,2500000000,36,30,85,151
1151740000,1010470000,337790000,2500000000,41,28,86,155
902510000,1176980000,420510000,2500000000,37,33,91,161
846610000,1254360000,399030000,2500000000,37,34,90,161
945420000,1242350000,312230000,2500000000,38,34,91,163
1232260000,850810000,416930000,2500000000,37,35,87,159
1491740000,638410000,369850000,2500000000,38,34,92,164
1191390000,1104440000,204170000,2500000000,37,30,90,157
748540000,1274120000,477340000,2500000000,37,29,80,146
711220000,1414790000,373990000,2500000000,39,33,88,160
1061200000,1163840000,274960000,2500000000,37,27,77,141
1221180000,927480000,351340000,2500000000,38,27,81,146
1036530000,1126700000,336770000,2500000000,38,31,86,155
447120000,467760000,1500660000,2415540000,38,32,88,158
1116890000,1135980000,247130000,2500000000,39,29,83,151
440050000,1820730000,239220000,2500000000,30,30,88,148
358990000,1586850000,554160000,2500000000,35,32,96,163
920690000,1328590000,250720000,2500000000,39,37,98,174
282480000,1784560000,432960000,2500000000,35,34,101,170
1047340000,1145170000,307490000,2500000000,37,26,85,148
335840000,1891350000,272810000,2500000000,43,34,102,179
604300000,1546570000,349130000,2500000000,40,34,95,169
788690000,1370670000,340640000,2500000000,40,36,102,178
987820000,1037720000,474460000,2500000000,43,27,84,154
901640000,1197400000,400960000,2500000000,40,29,86,155
609910000,1508790000,381300000,2500000000,41,27,89,157
835290000,974730000,689980000,2500000000,42,31,99,172
489270000,1579190000,431540000,2500000000,36,35,93,164
397580000,1915600000,186820000,2500000000,35,26,80,141
736620000,1396260000,367120000,2500000000,38,34,91,163
671700000,1501820000,326480000,2500000000,39,31,89,159
473430000,1678280000,348290000,2500000000,37,39,95,171
559710000,1607430000,332860000,2500000000,39,33,88,160
434450000,1771360000,294190000,2500000000,36,37,91,164
722570000,1387060000,390370000,2500000000,39,34,93,166
810550000,1250830000,438620000,2500000000,37,37,91,165
684970000,1426680000,388350000,2500000000,37,34,86,157
498470000,1552870000,448660000,2500000000,34,32,89,155
431960000,1870130000,197910000,2500000000,35,29,79,143
1347760000,891710000,260530000,2500000000,37,28,79,144
1121690000,1088930000,289380000,2500000000,36,31,86,153
1473270000,712420000,314310000,2500000000,40,34,86,160
653100000,1627380000,219520000,2500000000,37,33,93,163
506120000,1707090000,286790000,2500000000,34,28,84,146
63070000,2200120000,236810000,2500000000,29,31,88,148
155710000,508210000,1825370000,2489290000,33,29,72,134
939720000,672550000,887730000,2500000000,41,34,81,156
810540000,1058520000,630940000,2500000000,39,37,86,162
789060000,240560000,1470380000,2500000000,39,35,81,155
69880000,224830000,1898830000,2193540000,37,35,84,156
1942520000,275580000,281900000,2500000000,38,30,74,142
1903880000,394760000,201360000,2500000000,40,31,74,145
525120000,1269920000,704960000,2500000000,37,32,80,149
1669220000,560640000,270140000,2500000000,38,31,72,141
1654110000,323370000,522520000,2500000000,35,29,74,138
578970000,216530000,1704500000,2500000000,36,29,71,136
2048220000,74000000,377780000,2500000000,36,23,65,124
1823980000,201250000,474770000,2500000000,36,26,72,134
1599500000,12450000,888050000,2500000000,39,23,65,127
1756030000,20230000,723740000,2500000000,38,21,65,124
1157870000,15480000,1326650000,2500000000,42,28,79,149
613260000,10970000,1875770000,2500000000,35,24,65,124
827840000,7620000,1664540000,2500000000,37,27,67,131
1936070000,233170000,330760000,2500000000,38,30,78,146
1563460000,598690000,337850000,2500000000,40,39,81,160
1815990000,232420000,451590000,2500000000,36,32,78,146
1233130000,380890000,885980000,2500000000,41,39,92,172
1974630000,209110000,316260000,2500000000,35,31,79,145
1711250000,241290000,547460000,2500000000,37,34,80,151
1812470000,355850000,331680000,2500000000,35,28,72,135
1848180000,238120000,413700000,2500000000,37,30,75,142
1062240000,1111890000,325870000,2500000000,34,36,82,152
1498710000,653540000,347750000,2500000000,37,30,74,141
703010000,518140000,1278850000,2500000000,36,36,83,155
1258270000,365710000,876020000,2500000000,36,27,74,137
673120000,290640000,1536240000,2500000000,34,33,77,144
425450000,230580000,1843970000,2500000000,34,31,76,141
1670410000,317630000,511960000,2500000000,36,32,77,145
1515300000,280200000,704500000,2500000000,37,33,77,147
1836590000,60790000,602620000,2500000000,36,22,67,125
1791100000,192840000,516060000,2500000000,35,28,72,135
1839410000,13260000,647330000,2500000000,36,22,69,127
1799030000,39780000,661190000,2500000000,37,23,67,127
1658500000,32800000,808700000,2500000000,37,22,68,127
1402390000,33120000,1064490000,2500000000,38,21,66,125
1691520000,64370000,744110000,2500000000,39,29,75,143
1197130000,4840000,1298030000,2500000000,38,22,66,126
1390800000,1700000,1107500000,2500000000,36,22,65,123
1466380000,23720000,1009900000,2500000000,37,22,67,126
1511140000,650000,988210000,2500000000,37,20,66,123
1051080000,2090000,1446830000,2500000000,39,23,67,129
1480860000,10690000,1008450000,2500000000,39,25,67,131
1464460000,161120000,874420000,2500000000,37,27,69,133
1414800000,22910000,1062290000,2500000000,36,22,66,124
1510190000,57460000,932350000,2500000000,39,29,71,139
2087810000,139460000,272730000,2500000000,36,30,77,143
738990000,174080000,1586860000,2499930000,40,36,89,165
183480000,396900000,1918190000,2498570000,40,37,96,173
1904130000,262440000,333430000,2500000000,35,28,71,134
2094550000,105140000,300310000,2500000000,35,29,75,139
1813840000,180980000,505180000,2500000000,38,33,86,157
1504440000,194180000,801380000,2500000000,38,33,86,157
1000500000,1078880000,420620000,2500000000,37,32,78,147
1764510000,207740000,527750000,2500000000,35,28,73,136
908960000,479080000,1111960000,2500000000,38,36,88,162
999790000,890860000,609350000,2500000000,37,33,81,151
1785880000,340310000,373810000,2500000000,35,30,75,140
1134820000,761400000,603780000,2500000000,33,31,78,142
1514610000,493190000,492200000,2500000000,36,30,76,142
1720050000,198690000,581260000,2500000000,37,29,75,141
1759840000,207740000,532420000,2500000000,38,27,77,142
1627540000,422160000,450300000,2500000000,41,28,73,142
1301830000,733580000,464590000,2500000000,38,36,80,154
1795700000,43210000,661090000,2500000000,38,23,72,133
1820550000,155420000,524030000,2500000000,36,27,76,139
1865070000,154500000,480430000,2500000000,36,25,71,132
1772620000,36530000,690850000,2500000000,38,24,74,136
1788690000,37080000,674230000,2500000000,39,27,79,145
1621970000,95290000,782740000,2500000000,37,27,77,141
1803090000,212870000,484040000,2500000000,37,28,79,144
1704720000,25060000,770220000,2500000000,38,20,68,126
1533930000,31010000,935060000,2500000000,38,24,71,133
1655810000,51550000,792640000,2500000000,38,20,72,130
1736580000,83900000,679520000,2500000000,38,22,72,132
1353770000,39850000,1106380000,2500000000,38,22,67,127
1566190000,45420000,888390000,2500000000,38,22,69,129
1597610000,36130000,866260000,2500000000,39,25,70,134
1621320000,64840000,813840000,2500000000,39,24,75,138
104540000,80390000,2299710000,2484640000,31,38,84,153
1171320000,510830000,817850000,2500000000,34,31,77,142
1138680000,583190000,778130000,2500000000,36,33,86,155
932960000,314560000,1252480000,2500000000,38,34,82,154
364040000,114280000,1951160000,2429480000,36,31,87,154
1466160000,537450000,496390000,2500000000,40,32,81,153
967870000,1086690000,445440000,2500000000,37,33,79,149
452690000,14490000,1761180000,2228360000,37,33,85,155
1150010000,104200000,1245790000,2500000000,42,36,86,164
845850000,89510000,1564640000,2500000000,36,30,80,146
473020000,43130000,1944380000,2460530000,36,30,83,149
1739860000,94600000,665540000,2500000000,38,30,76,144
1234750000,180650000,1084600000,2500000000,43,37,89,169
1524840000,18740000,956420000,2500000000,38,23,73,134
1784670000,105810000,609520000,2500000000,38,24,73,135
773040000,105850000,1621110000,2500000000,33,21,52,106
769470000,80910000,1649620000,2500000000,36,21,61,118
315160000,120480000,2064360000,2500000000,20,27,64,111
648070000,70510000,1781420000,2500000000,26,20,56,102
171640000,112140000,2216220000,2500000000,21,27,67,115
764820000,22700000,1712480000,2500000000,32,26,62,120
511310000,13540000,1975150000,2500000000,33,22,67,122
1052880000,5260000,1441860000,2500000000,34,26,62,122
1220820000,4500000,1274680000,2500000000,35,26,66,127
787050000,31470000,1681480000,2500000000,24,11,44,79
821970000,21260000,1656770000,2500000000,30,21,58,109
499160000,6270000,1994570000,2500000000,33,23,60,116
317080000,46520000,2136400000,2500000000,21,22,61,104
784940000,143330000,1571730000,2500000000,30,30,74,134
643610000,29570000,1826820000,2500000000,36,34,75,145
171270000,32040000,2118230000,2321540000,26,25,68,119
268340000,56470000,2175190000,2500000000,23,30,70,123
562980000,54830000,1882190000,2500000000,28,23,65,116
1356410000,8100000,1135490000,2500000000,38,26,68,132
1413540000,30410000,1056050000,2500000000,37,21,64,122
1274440000,23140000,1202420000,2500000000,38,21,73,132
1429480000,24440000,1046080000,2500000000,38,23,73,134
1258690000,3950000,1237360000,2500000000,35,28,68,131
1426130000,3350000,1070520000,2500000000,36,28,66,130
1690200000,6840000,802960000,2500000000,38,25,71,134
1399610000,4280000,1096110000,2500000000,39,23,71,133
148460000,1660000,2349880000,2500000000,21,26,58,105
354140000,470000,2145390000,2500000000,25,28,63,116
1105960000,0,1394040000,2500000000,31,30,63,124
611390000,28410000,1860200000,2500000000,30,29,74,133
483610000,30130000,1986260000,2500000000,21,19,53,93
675420000,60090000,1764490000,2500000000,29,21,60,110
622240000,48290000,1829470000,2500000000,25,26,60,111
453710000,37060000,2009230000,2500000000,20,27,61,108
762160000,127330000,1610510000,2500000000,24,27,61,112
1234010000,16100000,1249890000,2500000000,37,22,70,129
1414330000,19920000,1065750000,2500000000,38,23,73,134
1359360000,19000000,1121640000,2500000000,38,22,69,129
259890000,0,2240110000,2500000000,26,23,55,104
982890000,300000,1516810000,2500000000,33,30,62,125
795250000,71440000,1633310000,2500000000,12,17,51,80
34950000,283470000,2181580000,2500000000,12,16,50,78
100620000,493410000,1905970000,2500000000,25,30,75,130
422240000,724990000,1352770000,2500000000,29,27,85,141
39840000,691870000,1768290000,2500000000,25,35,90,150
1196180000,286930000,1016890000,2500000000,40,25,77,142
56600000,570090000,1873310000,2500000000,11,21,55,87
11900000,922240000,1565860000,2500000000,7,17,46,70
377580000,1116990000,1005430000,2500000000,24,20,57,101
298880000,1203720000,997400000,2500000000,16,16,54,86
181920000,937670000,1380410000,2500000000,22,32,78,132
30660000,595930000,1873410000,2500000000,16,28,66,110
883700000,359880000,1256420000,2500000000,25,25,70,120
229470000,769150000,1501380000,2500000000,23,24,62,109
376250000,558220000,1565530000,2500000000,25,28,82,135
149010000,1422780000,928210000,2500000000,31,25,79,135
408950000,905840000,1185210000,2500000000,30,24,70,124
163610000,616830000,1719560000,2500000000,24,24,66,114
0,51800000,2004920000,2056720000,11,14,32,57
44010000,457430000,1998560000,2500000000,15,19,46,80
366990000,732820000,1400190000,2500000000,23,27,63,113
561910000,683870000,1254220000,2500000000,28,20,62,110
138940000,812830000,1548230000,2500000000,13,18,51,82
77020000,250160000,2172820000,2500000000,19,14,50,83
558970000,564710000,1376320000,2500000000,34,28,79,141
289440000,408200000,1802360000,2500000000,21,20,55,96
107520000,1027640000,1364840000,2500000000,22,29,60,111
279290000,538380000,1682330000,2500000000,14,19,48,81
6150000,1977790000,516060000,2500000000,19,21,59,99
141420000,1224570000,1134010000,2500000000,25,30,76,131
366770000,464700000,1619290000,2450760000,21,23,62,106
327970000,513490000,1658540000,2500000000,14,19,53,86
672140000,353890000,1473970000,2500000000,21,20,51,92
268580000,284550000,1946870000,2500000000,36,27,70,133
700540000,1495230000,304230000,2500000000,23,22,77,122
447160000,1736750000,316090000,2500000000,33,29,92,154
673110000,1516710000,310180000,2500000000,26,22,71,119
1198400000,502580000,799020000,2500000000,37,19,71,127
333800000,1914430000,251770000,2500000000,30,22,76,128
363420000,1666190000,470390000,2500000000,26,29,89,144
340460000,1805110000,354430000,2500000000,21,17,64,102
7500000,2273400000,219100000,2500000000,22,28,81,131
260860000,1939780000,299360000,2500000000,30,26,80,136
286440000,1823370000,390190000,2500000000,26,29,84,139
501870000,1672630000,325500000,2500000000,29,24,82,135
284460000,1311750000,903790000,2500000000,25,33,83,141
492600000,1521050000,486350000,2500000000,24,29,80,133
813450000,1112470000,574080000,2500000000,33,33,92,158
169420000,1769570000,561010000,2500000000,29,31,93,153
498510000,1229280000,772210000,2500000000,30,23,80,133
455620000,1344500000,699880000,2500000000,25,30,80,135
779960000,1555340000,164700000,2500000000,29,17,64,110
1214020000,772020000,513960000,2500000000,25,20,67,112
245090000,1919640000,335270000,2500000000,27,27,86,140
111300000,1878300000,510400000,2500000000,27,27,85,139
18280000,2031620000,450100000,2500000000,25,38,90,153
118610000,1845840000,535550000,2500000000,32,35,101,168
4420000,2205220000,290360000,2500000000,22,30,74,126
13350000,1943900000,542750000,2500000000,29,39,98,166
206050000,1753170000,540780000,2500000000,25,33,88,146
217600000,1715230000,567170000,2500000000,27,36,92,155
30660000,2200640000,268700000,2500000000,18,29,77,124
33740000,2123600000,342660000,2500000000,19,29,80,128
183020000,1898240000,418740000,2500000000,27,25,78,130
98670000,1627860000,773470000,2500000000,25,39,93,157
557150000,1067240000,875610000,2500000000,35,31,98,164
771510000,897340000,831150000,2500000000,42,37,102,181
904590000,523770000,1071640000,2500000000,31,23,72,126
803310000,798660000,898030000,2500000000,36,38,101,175
680050000,1547450000,272500000,2500000000,25,20,60,105
448790000,1535330000,515880000,2500000000,34,30,97,161
1698430000,360480000,441090000,2500000000,26,18,68,112
1689470000,414450000,396080000,2500000000,26,17,69,112
222730000,1718550000,558720000,2500000000,21,24,73,118
146580000,1935010000,418410000,2500000000,17,23,65,105
871980000,979670000,648350000,2500000000,21,21,70,112
1213840000,703960000,582200000,2500000000,25,18,64,107
134290000,1664970000,700740000,2500000000,25,32,81,138
89840000,1905540000,504620000,2500000000,19,26,72,117
707150000,1166510000,626340000,2500000000,25,32,74,131
1181020000,802580000,516400000,2500000000,25,19,65,109
97510000,1451940000,950550000,2500000000,26,35,85,146
53070000,1811230000,635700000,2500000000,18,32,81,131
705900000,1323250000,470850000,2500000000,23,25,80,128
262660000,1634620000,602720000,2500000000,19,30,75,124
440070000,1335980000,723950000,2500000000,38,40,99,177
98020000,926560000,1475420000,2500000000,19,33,79,131
840710000,767920000,891370000,2500000000,32,27,87,146
355020000,1830740000,314240000,2500000000,30,27,79,136
902830000,980490000,616680000,2500000000,43,38,102,183
298380000,1402340000,799280000,2500000000,25,32,82,139
1185440000,596370000,718190000,2500000000,34,20,73,127
893120000,799700000,807180000,2500000000,45,29,96,170
1224340000,527870000,747790000,2500000000,47,33,92,172
996820000,577090000,926090000,2500000000,36,27,89,152
453890000,1171720000,874390000,2500000000,45,33,92,170
177350000,1800300000,522350000,2500000000,21,30,73,124
1351580000,471380000,677040000,2500000000,27,10,56,93
438380000,1612300000,449320000,2500000000,13,21,59,93
1531850000,247660000,720490000,2500000000,34,14,48,96
1468860000,429790000,601350000,2500000000,35,16,59,110
1593940000,428560000,477500000,2500000000,26,9,53,88
1263160000,337930000,898910000,2500000000,31,13,63,107
229170000,1684820000,586010000,2500000000,19,24,72,115
865330000,657180000,977490000,2500000000,36,28,79,143
372390000,1343980000,783630000,2500000000,28,32,83,143
1589580000,433600000,476820000,2500000000,44,28,79,151
906210000,864230000,729560000,2500000000,36,27,88,151
1190460000,721460000,588080000,2500000000,32,24,89,145
248420000,1703620000,547960000,2500000000,22,26,70,118
369140000,1312980000,817880000,2500000000,33,24,84,141
1185710000,386310000,927980000,2500000000,34,18,73,125
702430000,1202440000,595130000,2500000000,35,30,90,155
370240000,1466240000,663520000,2500000000,43,34,96,173
853930000,747360000,898710000,2500000000,37,36,92,165
746410000,1282040000,471550000,2500000000,38,37,97,172
533790000,1665820000,300390000,2500000000,37,30,85,152
1231500000,919040000,349460000,2500000000,38,32,87,157
688300000,1245920000,565780000,2500000000,36,33,86,155
791850000,1187790000,520360000,2500000000,38,31,90,159
516050000,1473500000,510450000,2500000000,34,36,86,156
425550000,1691230000,383220000,2500000000,35,39,89,163
226490000,1916270000,357240000,2500000000,35,39,89,163
521870000,1476130000,502000000,2500000000,33,36,92,161
700690000,1409180000,390130000,2500000000,34,32,86,152
232120000,1996750000,271130000,2500000000,34,33,86,153
558640000,1757300000,184060000,2500000000,37,35,87,159
553380000,1685170000,261450000,2500000000,36,39,93,168
1045030000,1216210000,238760000,2500000000,37,32,89,158
779930000,1469030000,251040000,2500000000,38,32,89,159
350640000,1861170000,288190000,2500000000,38,30,89,157
440010000,1833380000,226610000,2500000000,39,33,90,162
425100000,358770000,1687460000,2471330000,41,38,80,159
727670000,1243680000,528650000,2500000000,39,32,85,156
74770000,918940000,1506290000,2500000000,38,38,97,173
1319450000,802100000,378450000,2500000000,36,20,72,128
487390000,1808690000,203920000,2500000000,36,33,101,170
1226820000,765830000,507350000,2500000000,40,26,87,153
904780000,1228320000,366900000,2500000000,37,30,92,159
1530960000,568530000,400510000,2500000000,42,27,93,162
911100000,1104210000,484690000,2500000000,38,33,90,161
1414160000,705360000,380480000,2500000000,45,29,93,167
1289370000,557880000,652750000,2500000000,42,22,78,142
1594340000,338710000,566950000,2500000000,46,27,92,165
375680000,1910940000,213380000,2500000000,37,29,88,154
630020000,1528510000,341470000,2500000000,39,28,83,150
199950000,1818670000,481380000,2500000000,37,30,93,160
710840000,1517690000,271470000,2500000000,40,31,85,156
816940000,1231790000,451270000,2500000000,36,31,88,155
843080000,1196760000,460160000,2500000000,37,31,88,156
1079600000,955180000,465220000,2500000000,38,31,90,159
737710000,1296230000,466060000,2500000000,37,36,92,165
315240000,1850460000,334300000,2500000000,34,36,88,158
633180000,1549430000,317390000,2500000000,37,32,92,161
536630000,1415140000,548230000,2500000000,35,33,88,156
506880000,1707440000,285680000,2500000000,36,33,91,160
605200000,1359610000,535190000,2500000000,34,31,84,149
382180000,1891170000,226650000,2500000000,37,37,91,165
456110000,1679560000,364330000,2500000000,34,25,82,141
471290000,1679530000,349180000,2500000000,37,36,89,162
730090000,1506290000,263620000,2500000000,39,30,87,156
639830000,1566610000,293560000,2500000000,38,30,84,152
703650000,1507490000,288860000,2500000000,41,31,95,167
1267440000,825580000,406980000,2500000000,40,29,93,162
0,0,224000000,224000000,41,35,91,167
443040000,913790000,597620000,1954450000,41,30,88,159
0,0,0,0,40,38,102,180
313450000,922230000,93390000,1329070000,40,35,91,166
11570000,0,919730000,931300000,32,22,69,123
1252450000,950200000,297350000,2500000000,45,24,96,165
1319740000,671990000,508270000,2500000000,35,24,84,143
1207450000,788870000,503680000,2500000000,45,29,90,164
867190000,1146370000,486440000,2500000000,33,22,79,134
1042100000,680430000,777470000,2500000000,42,23,73,138
1425360000,379670000,694970000,2500000000,40,22,75,137
1247410000,860550000,392040000,2500000000,45,24,90,159
1238780000,726180000,535040000,2500000000,44,23,86,153
631150000,1540310000,328540000,2500000000,35,34,88,157
565450000,1733140000,201410000,2500000000,38,29,83,150
626140000,1484930000,388930000,2500000000,35,31,92,158
520050000,1713140000,266810000,2500000000,35,32,91,158
407870000,1836090000,256040000,2500000000,37,38,91,166
851470000,1307490000,341040000,2500000000,41,35,98,174
703670000,1165590000,630740000,2500000000,37,38,88,163
791880000,1294010000,414110000,2500000000,36,38,90,164
534300000,1453720000,511980000,2500000000,33,35,86,154
537160000,1517830000,445010000,2500000000,34,36,93,163
787990000,1105310000,606700000,2500000000,35,34,89,158
771560000,1262770000,465670000,2500000000,36,38,89,163
547710000,1476760000,475530000,2500000000,37,39,92,168
682270000,1400500000,417230000,2500000000,37,33,92,162
614390000,1426460000,459150000,2500000000,42,35,93,170
1216060000,542850000,741090000,2500000000,42,29,87,158
701200000,1344380000,454420000,2500000000,38,34,89,161
683420000,1254510000,562070000,2500000000,39,43,96,178
0,0,0,0,39,35,88,162
181460000,776390000,121460000,1079310000,38,31,87,156
26920000,43920000,35050000,105890000,35,26,80,141
364990000,689060000,90470000,1144520000,42,33,91,166
630340000,1255350000,614310000,2500000000,42,40,85,167
258570000,618690000,904070000,1781330000,42,42,100,184
761730000,1367100000,371170000,2500000000,43,37,90,170
723580000,1255760000,501760000,2481100000,40,33,83,156
896910000,1208050000,395040000,2500000000,42,25,88,155
216220000,1720120000,563660000,2500000000,30,32,97,159
193820000,1496450000,414540000,2104810000,34,35,100,169
367770000,1644500000,487700000,2499970000,25,29,85,139
1396830000,761790000,341380000,2500000000,40,22,70,132
1165500000,1019750000,314750000,2500000000,40,22,78,140
1349150000,798470000,352380000,2500000000,44,27,82,153
1320380000,828760000,350860000,2500000000,42,31,94,167
1017300000,1100390000,382310000,2500000000,40,30,90,160
523830000,1312600000,322550000,2158980000,40,35,93,168
554770000,789550000,201900000,1546220000,39,38,104,181
7250000,4110000,2810000,14170000,39,40,108,187
352880000,1773600000,373520000,2500000000,37,33,88,158
764110000,1484130000,251760000,2500000000,37,34,89,160
455320000,1193170000,424390000,2072880000,39,42,102,183
325550000,1801000000,373450000,2500000000,38,38,103,179
579880000,1418530000,489040000,2487450000,35,35,91,161
584770000,1332140000,583090000,2500000000,42,40,96,178
289950000,480990000,255580000,1026520000,37,35,91,163
540160000,550720000,279570000,1370450000,42,43,104,189
556110000,1350240000,593650000,2500000000,38,36,94,168
694730000,1365530000,439740000,2500000000,34,33,90,157
1149760000,677360000,493780000,2320900000,45,41,99,185
576420000,360070000,216180000,1152670000,46,36,95,177
863220000,1285910000,350870000,2500000000,45,30,94,169
636770000,984000000,879230000,2500000000,42,40,99,181
1105530000,461150000,288270000,1854950000,45,36,91,172
528550000,833620000,250230000,1612400000,40,31,92,163
267160000,1590780000,267180000,2125120000,38,34,92,164
377000000,1742990000,270280000,2390270000,43,31,92,166
823010000,1197500000,479490000,2500000000,39,32,84,155
402090000,1487300000,610610000,2500000000,44,40,92,176
