Forest,Agriculture,Other,Area_Total,forest_sp,agriculture_sp,generalist_sp,Sp_Total
658920000,1334750000,506330000,2500000000,37,36,82,155
522450000,1683660000,293890000,2500000000,32,27,76,135
560200000,1667950000,271850000,2500000000,34,21,76,131
0,500000,3850000,4350000,37,29,79,145
123790000,1063210000,437890000,1624890000,34,25,87,146
451600000,445180000,344660000,1241440000,40,23,76,139
897980000,194850000,205530000,1298360000,43,29,86,158
670040000,45610000,119360000,835010000,43,19,69,131
354330000,186320000,326320000,866970000,41,21,73,135
437920000,47670000,2014410000,2500000000,35,31,85,151
926780000,224530000,1348690000,2500000000,39,33,88,160
1311300000,452610000,736090000,2500000000,39,34,90,163
1739890000,26770000,733340000,2500000000,38,24,72,134
1825860000,163810000,510330000,2500000000,42,33,85,160
568640000,37780000,1678900000,2285320000,38,32,82,152
1080220000,109480000,1310300000,2500000000,42,35,89,166
915250000,864830000,719920000,2500000000,41,36,86,163
773870000,1170880000,555250000,2500000000,42,40,95,177
1018930000,941400000,539670000,2500000000,41,37,77,155
698640000,1452900000,348460000,2500000000,40,36,91,167
712720000,276250000,1511030000,2500000000,39,28,80,147
1210520000,570140000,719340000,2500000000,38,32,81,151
151450000,44100000,2304450000,2500000000,31,33,68,132
861590000,399700000,1238710000,2500000000,41,38,97,176
932950000,306700000,1260350000,2500000000,42,36,94,172
877230000,402000000,1220770000,2500000000,41,37,93,171
1240590000,771980000,487430000,2500000000,43,35,86,164
1201990000,929880000,368130000,2500000000,43,38,85,166
1156850000,150090000,1193060000,2500000000,46,40,102,188
662130000,209640000,1628230000,2500000000,45,41,101,187
1618670000,419010000,462320000,2500000000,38,30,79,147
1793820000,394780000,311400000,2500000000,43,35,85,163
1055200000,389270000,1055530000,2500000000,45,39,99,183
1303000000,430390000,766610000,2500000000,44,39,96,179
1098850000,921600000,479550000,2500000000,38,32,80,150
1378610000,628570000,492820000,2500000000,40,31,74,145
482740000,70110000,1947150000,2500000000,40,36,88,164
337280000,127190000,1903130000,2367600000,40,36,91,167
1109290000,524120000,866590000,2500000000,41,35,84,160
798020000,1180520000,521460000,2500000000,37,30,74,141
710690000,1350150000,439160000,2500000000,40,33,77,150
685300000,1468000000,346700000,2500000000,40,31,81,152
815680000,702340000,981980000,2500000000,40,38,93,171
394090000,141770000,1926450000,2462310000,42,36,93,171
401230000,245840000,1793260000,2440330000,39,40,90,169
645290000,311460000,1543250000,2500000000,45,42,96,183
31250000,44950000,2150320000,2226520000,32,32,84,148
62400000,10730000,2078470000,2151600000,34,31,70,135
346870000,214930000,1938200000,2500000000,41,40,98,179
770270000,320260000,1409470000,2500000000,41,34,87,162
1066260000,700450000,733290000,2500000000,45,39,93,177
1455440000,590310000,454250000,2500000000,44,39,93,176
281930000,21660000,1928830000,2232420000,42,35,94,171
1347750000,892990000,259260000,2500000000,41,36,85,162
1149560000,1107000000,243440000,2500000000,42,32,83,157
1777700000,190710000,531590000,2500000000,41,30,80,151
1219970000,502050000,777980000,2500000000,41,35,85,161
1482580000,500900000,516520000,2500000000,40,33,83,156
1550290000,387440000,562270000,2500000000,38,31,81,150
1176720000,396110000,927170000,2500000000,43,39,86,168
1445240000,426180000,628580000,2500000000,40,36,81,157
1445040000,18280000,1036680000,2500000000,38,24,72,134
1572100000,18570000,909330000,2500000000,38,24,70,132
1071120000,7470000,1421410000,2500000000,39,21,67,127
794880000,0,1705120000,2500000000,30,28,64,122
1210260000,148130000,1141610000,2500000000,31,28,66,125
404730000,14670000,2080600000,2500000000,25,18,58,101
352140000,21930000,2125930000,2500000000,22,25,65,112
148620000,0,2351380000,2500000000,16,24,49,89
480260000,63220000,1956520000,2500000000,21,29,63,113
127350000,13430000,2359220000,2500000000,10,22,47,79
387090000,65370000,2047540000,2500000000,19,22,54,95
1688360000,10750000,800890000,2500000000,39,24,74,137
1842980000,49960000,607060000,2500000000,38,23,72,133
1861100000,195150000,443750000,2500000000,39,26,77,142
1905540000,155550000,438910000,2500000000,40,30,79,149
1415610000,6080000,1078310000,2500000000,35,23,71,129
1587840000,19350000,892810000,2500000000,38,24,72,134
1802860000,30120000,667020000,2500000000,37,24,73,134
1477590000,470000,1021940000,2500000000,35,22,67,124
1614960000,5420000,879620000,2500000000,36,22,69,127
1708680000,0,791320000,2500000000,36,24,62,122
1675810000,1720000,822470000,2500000000,34,26,67,127
743770000,0,1756230000,2500000000,32,26,67,125
1273920000,490000,1225590000,2500000000,32,23,59,114
1298070000,820000,1201110000,2500000000,34,22,61,117
229370000,0,2270630000,2500000000,25,28,59,112
836070000,7250000,1656680000,2500000000,13,28,53,94
881040000,1990000,1616970000,2500000000,18,25,57,100
459920000,1930000,2038150000,2500000000,10,20,39,69
504560000,53940000,1713010000,2271510000,35,29,78,142
469480000,56170000,1569250000,2094900000,35,30,80,145
472770000,22720000,2004510000,2500000000,34,30,86,150
1521060000,59400000,919540000,2500000000,38,30,79,147
1389370000,2600000,1108030000,2500000000,33,23,61,117
1205530000,7930000,1286540000,2500000000,34,22,63,119
1292880000,3840000,1203280000,2500000000,30,32,67,129
1560310000,1650000,938040000,2500000000,34,26,66,126
451070000,0,2048930000,2500000000,15,26,59,100
428230000,137730000,1737120000,2303080000,40,37,89,166
1486880000,60800000,952320000,2500000000,38,28,78,144
1704540000,17770000,777690000,2500000000,36,25,73,134
1620160000,16400000,863440000,2500000000,39,25,77,141
1302620000,369700000,827680000,2500000000,45,26,80,151
173300000,586690000,1740010000,2500000000,38,39,97,174
1838600000,279560000,381840000,2500000000,37,21,70,128
816020000,1147490000,536490000,2500000000,26,20,66,112
1398640000,534560000,566800000,2500000000,37,25,79,141
904750000,753770000,841480000,2500000000,28,21,72,121
1294550000,432290000,773160000,2500000000,41,21,84,146
92390000,680760000,1625830000,2398980000,38,42,111,191
901460000,794650000,803890000,2500000000,32,24,90,146
179210000,691900000,1607440000,2478550000,28,41,89,158
1627990000,385290000,486720000,2500000000,42,26,89,157
688090000,1071880000,740030000,2500000000,36,29,96,161
1146430000,726910000,626660000,2500000000,38,37,96,171
1424630000,637570000,437800000,2500000000,34,31,91,156
1486310000,391980000,621710000,2500000000,33,19,58,110
625370000,1203680000,670950000,2500000000,37,24,90,151
1318660000,389220000,792120000,2500000000,41,24,77,142
848700000,659260000,992040000,2500000000,38,23,83,144
1452630000,248700000,738030000,2439360000,33,13,56,102
1551030000,360400000,494370000,2405800000,27,11,46,84
1547850000,176790000,775360000,2500000000,30,13,54,97
992550000,865870000,641580000,2500000000,36,25,83,144
452590000,1034510000,1012900000,2500000000,39,45,113,197
109370000,1983990000,406640000,2500000000,19,20,51,90
549160000,1283590000,667250000,2500000000,35,31,90,156
357650000,1614160000,528190000,2500000000,25,27,80,132
136380000,1770960000,592660000,2500000000,24,21,66,111
941140000,1086940000,471920000,2500000000,26,20,70,116
1109650000,867060000,523290000,2500000000,39,34,87,160
861150000,1239830000,399020000,2500000000,32,33,85,150
662030000,1410800000,427170000,2500000000,30,32,90,152
252310000,1857400000,390290000,2500000000,27,26,83,136
442020000,1610620000,447360000,2500000000,39,39,105,183
326310000,1800820000,372870000,2500000000,23,36,92,151
495840000,1683850000,320310000,2500000000,25,27,78,130
257760000,1714880000,527360000,2500000000,18,24,69,111
1029210000,811120000,659670000,2500000000,33,22,73,128
1495470000,378030000,626500000,2500000000,28,12,47,87
1824340000,193370000,482290000,2500000000,34,20,72,126
1501700000,106340000,891960000,2500000000,29,13,56,98
1648410000,144360000,707230000,2500000000,38,19,59,116
499260000,1337270000,663470000,2500000000,21,21,60,102
1244010000,885690000,370300000,2500000000,39,38,107,184
652560000,133510000,1496330000,2282400000,38,33,94,165
745220000,1329390000,425390000,2500000000,36,33,90,159
460940000,1427260000,611800000,2500000000,41,45,117,203
459580000,658700000,1381720000,2500000000,35,39,111,185
296340000,221410000,1732870000,2250620000,26,36,97,159
425240000,1674620000,400140000,2500000000,35,38,93,166
400140000,1825160000,274700000,2500000000,26,28,78,132
195180000,1970670000,334150000,2500000000,20,30,78,128
39400000,2220120000,240480000,2500000000,9,29,63,101
158840000,1516760000,262250000,1937850000,27,38,98,163
581050000,1354180000,564770000,2500000000,16,20,56,92
356240000,1277510000,471310000,2105060000,21,22,66,109
121290000,939920000,455820000,1517030000,29,31,95,155
438050000,1212180000,812180000,2462410000,21,29,79,129
174900000,312850000,209570000,697320000,29,32,87,148
16180000,1028410000,1444280000,2488870000,24,40,91,155
557580000,1380180000,562240000,2500000000,26,37,96,159
58340000,256920000,2184740000,2500000000,22,39,86,147
213990000,443770000,271400000,929160000,20,44,86,150
123200000,358420000,1090570000,1572190000,25,36,86,147
673530000,1314770000,511700000,2500000000,40,38,93,171
1087940000,1054540000,357520000,2500000000,40,32,86,158
758540000,1246680000,494780000,2500000000,37,31,85,153
1055000000,789250000,441200000,2285450000,42,33,87,162
717220000,1501540000,281240000,2500000000,34,25,79,138
725520000,1416470000,358010000,2500000000,36,30,83,149
712850000,1379040000,408110000,2500000000,40,34,84,158
535150000,1619680000,345170000,2500000000,40,31,85,156
333650000,1730000,113960000,449340000,38,12,64,114
241540000,51400000,54660000,347600000,35,14,70,119
0,0,0,0,34,34,88,156
15380000,56840000,20130000,92350000,33,35,94,162
856320000,142160000,261250000,1259730000,42,27,84,153
757790000,383810000,247440000,1389040000,42,32,82,156
0,0,0,0,46,34,89,169
764330000,1324650000,411020000,2500000000,39,30,86,155
1103070000,898010000,498920000,2500000000,41,34,88,163
712690000,629960000,598610000,1941260000,40,36,88,164
298810000,750940000,294270000,1344020000,41,36,84,161
129310000,1410370000,583770000,2123450000,37,24,80,141
237850000,252880000,174920000,665650000,41,37,88,166
8240000,234820000,123500000,366560000,27,31,85,143
1027660000,1044470000,427870000,2500000000,34,27,74,135
347090000,1985300000,167610000,2500000000,33,22,74,129
1281240000,562180000,656580000,2500000000,38,29,81,148
783190000,1351240000,365570000,2500000000,38,30,78,146
856970000,378610000,1264420000,2500000000,40,33,90,163
1148750000,910700000,440550000,2500000000,40,31,79,150
1276280000,752890000,470830000,2500000000,43,30,80,153
1148940000,488510000,862550000,2500000000,47,37,95,179
1285070000,683820000,531110000,2500000000,45,37,94,176
881010000,772600000,846390000,2500000000,49,38,93,180
1284470000,737040000,478490000,2500000000,42,23,78,143
862330000,380120000,1257550000,2500000000,42,39,101,182
1442140000,518640000,539220000,2500000000,45,37,88,170
1392240000,734210000,373550000,2500000000,43,34,87,164
1696610000,184080000,619310000,2500000000,40,30,80,150
1510720000,354850000,634430000,2500000000,44,33,82,159
1738620000,185200000,576180000,2500000000,41,31,80,152
1887840000,75710000,536450000,2500000000,40,27,75,142
1220560000,391930000,887510000,2500000000,39,32,73,144
1307470000,160250000,1032280000,2500000000,40,33,83,156
1101970000,551820000,846210000,2500000000,42,31,82,155
743930000,694280000,1061790000,2500000000,45,37,97,179
1301540000,732100000,466360000,2500000000,44,27,79,150
1224370000,471020000,804610000,2500000000,38,26,75,139
1338000000,585670000,576330000,2500000000,42,28,85,155
1262780000,677800000,559420000,2500000000,46,29,79,154
1045510000,780710000,673780000,2500000000,43,34,85,162
1234080000,801680000,464240000,2500000000,43,29,81,153
923520000,923330000,653150000,2500000000,44,38,93,175
1081290000,988200000,430510000,2500000000,40,29,81,150
1228460000,617130000,654410000,2500000000,47,34,94,175
1136080000,840820000,523100000,2500000000,42,26,77,145
1075970000,732780000,691250000,2500000000,44,29,89,162
1327570000,734910000,437520000,2500000000,42,28,87,157
539490000,206220000,1718080000,2463790000,43,33,94,170
197560000,33470000,1908240000,2139270000,39,35,83,157
142360000,11770000,2014910000,2169040000,34,28,82,144
1297090000,468500000,734410000,2500000000,47,37,92,176
1191370000,936650000,371980000,2500000000,42,30,86,158
1590870000,267620000,641510000,2500000000,39,33,89,161
1322520000,754690000,422790000,2500000000,42,38,94,174
1576860000,201930000,721210000,2500000000,43,33,82,158
1371420000,212050000,916530000,2500000000,39,30,79,148
1740410000,108970000,650620000,2500000000,38,31,81,150
1733680000,113320000,653000000,2500000000,39,25,80,144
1619700000,130280000,750020000,2500000000,43,30,81,154
1658220000,246080000,595700000,2500000000,44,30,83,157
1431050000,175460000,893490000,2500000000,41,33,84,158
1607960000,177360000,714680000,2500000000,45,31,84,160
1711090000,388920000,399990000,2500000000,39,30,76,145
1657020000,151880000,691100000,2500000000,39,32,78,149
1660200000,308140000,531660000,2500000000,39,28,75,142
1716990000,192850000,590160000,2500000000,39,29,77,145
587730000,923280000,988990000,2500000000,35,28,75,138
777370000,858180000,860060000,2495610000,30,26,75,131
309090000,231600000,349370000,890060000,43,33,88,164
884480000,473540000,310330000,1668350000,38,30,81,149
921130000,749460000,656790000,2327380000,35,29,73,137
391580000,235150000,885510000,1512240000,41,31,80,152
842610000,648590000,472510000,1963710000,40,33,89,162
996940000,325600000,1177460000,2500000000,44,31,84,159
329720000,88440000,1187750000,1605910000,41,31,79,151
1776350000,242370000,481280000,2500000000,39,30,82,151
1545230000,343950000,600450000,2489630000,43,38,99,180
998370000,313750000,925560000,2237680000,44,35,91,170
1709700000,189550000,600750000,2500000000,40,29,81,150
1740790000,128680000,630530000,2500000000,39,26,79,144
1430800000,153280000,915920000,2500000000,42,31,79,152
1655820000,60730000,783450000,2500000000,38,30,79,147
1362480000,227770000,909750000,2500000000,41,27,78,146
1734550000,141320000,624130000,2500000000,41,29,80,150
1566770000,201400000,731830000,2500000000,39,26,77,142
1668410000,62180000,769410000,2500000000,41,28,80,149
1505070000,208780000,786150000,2500000000,38,29,74,141
1483760000,423910000,592330000,2500000000,43,35,86,164
1713150000,91820000,695030000,2500000000,38,25,71,134
1692440000,130040000,677520000,2500000000,38,29,76,143
1383760000,134870000,981370000,2500000000,42,30,80,152
1098490000,190390000,461810000,1750690000,47,31,87,165
1541840000,210400000,747760000,2500000000,41,32,82,155
1189920000,280870000,1029210000,2500000000,43,34,86,163
1693160000,47980000,757790000,2498930000,38,27,73,138
1195550000,130370000,1174080000,2500000000,42,29,77,148
775500000,128310000,1586670000,2490480000,45,40,103,188
1473230000,434850000,591920000,2500000000,36,32,81,149
183140000,16460000,2282020000,2481620000,42,32,85,159
1436320000,33410000,1030270000,2500000000,37,27,74,138
1376110000,220690000,903200000,2500000000,39,31,81,151
1126990000,582530000,790480000,2500000000,44,43,93,180
1638420000,296290000,565290000,2500000000,39,32,82,153
1274320000,138170000,1087510000,2500000000,39,30,83,152
1489340000,144800000,865860000,2500000000,38,31,84,153
1009210000,67430000,1423360000,2500000000,42,33,86,161
850680000,131650000,1517670000,2500000000,43,39,95,177
1084960000,40710000,1374330000,2500000000,38,28,78,144
1260970000,51560000,1187470000,2500000000,38,28,78,144
1435510000,22500000,1041990000,2500000000,37,30,76,143
1159940000,68740000,1271320000,2500000000,38,25,72,135
1593830000,20790000,885380000,2500000000,35,25,74,134
1174910000,32720000,1292370000,2500000000,39,25,74,138
1640050000,9450000,850500000,2500000000,30,23,62,115
1704580000,15280000,780140000,2500000000,33,23,70,126
1428450000,26820000,1044730000,2500000000,35,26,68,129
1382660000,6310000,1111030000,2500000000,32,25,67,124
1495670000,620000,1003710000,2500000000,25,21,60,106
1498570000,12200000,989230000,2500000000,34,26,64,124
1616300000,0,883700000,2500000000,33,24,61,118
1297770000,1630000,1200600000,2500000000,35,25,68,128
1677400000,620000,821980000,2500000000,12,19,40,71
1355580000,0,1144420000,2500000000,22,29,62,113
1040960000,0,1459040000,2500000000,28,28,65,121
1728410000,0,771590000,2500000000,33,30,68,131
418550000,13010000,2068440000,2500000000,21,31,71,123
1123080000,2340000,1374580000,2500000000,17,25,57,99
202080000,0,2297920000,2500000000,14,19,51,84
587200000,4880000,1907920000,2500000000,31,29,66,126
1170000,0,2498830000,2500000000,10,28,56,94
181240000,8300000,2310460000,2500000000,12,26,56,94
1457070000,30660000,1012270000,2500000000,37,27,71,135
1539020000,30700000,930280000,2500000000,36,26,71,133
1536780000,89970000,873250000,2500000000,39,26,76,141
1501250000,31940000,966810000,2500000000,40,26,75,141
1159560000,21050000,1319390000,2500000000,41,28,80,149
1255110000,24910000,1219980000,2500000000,34,25,70,129
1547830000,21600000,930570000,2500000000,37,24,69,130
1323090000,18790000,1158120000,2500000000,38,25,74,137
1371980000,27100000,1100830000,2499910000,31,25,66,122
1523230000,7620000,969150000,2500000000,32,25,68,125
1656440000,20660000,822900000,2500000000,37,25,68,130
1689360000,5310000,805330000,2500000000,32,25,65,122
1737250000,0,762750000,2500000000,31,30,67,128
1118800000,650000,1380550000,2500000000,34,27,67,128
1619580000,0,875170000,2494750000,31,22,59,112
1114860000,0,1385140000,2500000000,32,28,67,127
1578720000,4920000,916360000,2500000000,35,32,77,144
802650000,33190000,1664160000,2500000000,21,31,58,110
332060000,0,2167940000,2500000000,28,25,63,116
410600000,22560000,2066840000,2500000000,16,28,58,102
991020000,3080000,1505900000,2500000000,26,28,66,120
304480000,18440000,2177080000,2500000000,12,24,49,85
86550000,7430000,2406020000,2500000000,15,24,50,89
1205580000,22000000,1081960000,2309540000,35,26,69,130
1455100000,34380000,1004730000,2494210000,38,26,71,135
1224550000,11730000,680780000,1917060000,39,28,75,142
972000000,8860000,681390000,1662250000,33,23,67,123
1344420000,57820000,769090000,2171330000,44,31,84,159
602290000,1632990000,264720000,2500000000,39,27,83,149
1672600000,44160000,783240000,2500000000,41,31,81,153
1772720000,99950000,532700000,2405370000,43,31,78,152
1363470000,29410000,660390000,2053270000,42,29,78,149
6740000,685940000,1651860000,2344540000,27,35,87,149
748810000,487220000,1263970000,2500000000,30,38,86,154
0,6450000,2238960000,2245410000,6,24,42,72
2051950000,7390100000,4920180000,14362230000,46,43,107,196
6205350000,1607970000,2917550000,10730870000,44,33,86,163
991170000,6185410000,1939980000,9116560000,25,22,73,120
5499890000,620000,3765790000,9266300000,37,35,101,173
4108580000,3504780000,3327590000,10940950000,51,36,106,193
1417710000,3443010000,825630000,5686350000,34,24,82,140
1191470000,3307380000,734230000,5233080000,34,36,93,163
9507020000,422100000,4271570000,14200690000,32,30,69,131
4109250000,9971000000,5110260000,19190510000,35,34,91,160
2428220000,4036990000,6979670000,13444880000,35,34,96,165
3456650000,5944780000,1055700000,10457130000,37,34,82,153
2194780000,4119730000,2776980000,9091490000,49,37,95,181
889630000,960140000,7281800000,9131570000,39,29,81,149
474140000,6044560000,7751540000,14270240000,37,37,98,172
3886640000,4592190000,1972490000,10451320000,45,33,101,179
5224560000,1482250000,4075390000,10782200000,38,31,71,140
756820000,2777850000,4800370000,8335040000,36,35,108,179
3844030000,3273000000,3568040000,10685070000,32,39,89,160
6100410000,1226020000,12762880000,20089310000,34,40,95,169
3479950000,5377730000,2221380000,11079060000,39,31,81,151
6342990000,564570000,6925250000,13832810000,41,41,94,176
5280740000,3221230000,4395260000,12897230000,46,43,114,203
2074830000,2095860000,4870930000,9041620000,42,33,106,181
4227220000,1693730000,4526610000,10447560000,25,29,68,122
3454200000,4515850000,2123880000,10093930000,16,28,68,112
3549320000,204330000,6328300000,10081950000,38,24,81,143
4611640000,3666990000,1515760000,9794390000,42,32,89,163
3303330000,4698480000,2330040000,10331850000,38,27,83,148
2814710000,3395110000,4568410000,10778230000,38,35,82,155
567080000,2135150000,2903960000,5606190000,36,40,108,184
938170000,8341810000,1166310000,10446290000,39,45,100,184
4749890000,4078940000,1869390000,10698220000,35,28,86,149
3362820000,4840640000,6414700000,14618160000,54,40,115,209
731300000,6574500000,3021540000,10327340000,46,41,93,180
5480610000,2564690000,3022780000,11068080000,44,37,100,181
1336770000,5264500000,5980720000,12581990000,39,39,96,174
417390000,3591580000,720470000,4729440000,34,28,92,154
1078530000,2561420000,1805920000,5445870000,38,23,81,142
1173320000,380100000,6153790000,7707210000,43,46,127,216
2522140000,114360000,9909860000,12546360000,38,30,89,157
6616300000,1466100000,3003270000,11085670000,44,23,85,152
1803340000,6811990000,2370620000,10985950000,43,35,84,162
3328030000,6534040000,3963320000,13825390000,41,33,89,163
6200070000,5851390000,5811510000,17862970000,29,42,94,165
3748310000,2445050000,7638580000,13831940000,49,34,88,171
241990000,4802700000,5036850000,10081540000,44,37,98,179
3215830000,7336360000,1837460000,12389650000,45,28,97,170
2844170000,5767330000,2075370000,10686870000,56,48,127,231
2762970000,3612090000,1954110000,8329170000,32,30,77,139
3977000000,1994930000,4786320000,10758250000,41,28,76,145
3104330000,471740000,6703630000,10279700000,33,26,77,136
2321340000,4395880000,1436120000,8153340000,34,39,97,170
2814200000,7607800000,2385250000,12807250000,47,43,102,192
3493610000,6466250000,2857020000,12816880000,41,40,104,185
2401860000,2289980000,1109530000,5801370000,36,44,96,176
3348580000,31220000,2166260000,5546060000,41,38,98,177
6048940000,178020000,4897000000,11123960000,43,31,82,156
3774600000,3797660000,4724430000,12296690000,43,35,86,164
3702400000,5601280000,1919460000,11223140000,48,39,98,185
3453520000,4431050000,3083620000,10968190000,47,35,99,181
3124450000,7337910000,581040000,11043400000,46,33,91,170
1038700000,3036150000,1090450000,5165300000,32,40,85,157
505900000,5013260000,3276510000,8795670000,42,33,91,166
559440000,8393070000,5587800000,14540310000,47,40,104,191
3623130000,3426400000,1871540000,8921070000,46,25,84,155
1955880000,707610000,4870620000,7534110000,46,27,89,162
577610000,3798350000,769310000,5145270000,33,33,95,161
6134960000,2015240000,6141800000,14292000000,42,38,109,189
3155750000,2892330000,4404540000,10452620000,38,35,84,157
499450000,4348870000,5952910000,10801230000,44,50,115,209
2935760000,4401090000,3089420000,10426270000,47,42,93,182
2226770000,378140000,6747230000,9352140000,48,36,102,186
4257910000,3359930000,1307630000,8925470000,41,43,95,179
1270260000,6720490000,2702360000,10693110000,39,30,75,144
3802890000,2026400000,3370810000,9200100000,25,33,75,133
4962310000,370130000,3879010000,9211450000,39,38,91,168
3761070000,3701780000,1260680000,8723530000,40,43,96,179
2814640000,29620000,2275880000,5120140000,40,31,78,149
4391990000,4554020000,1391360000,10337370000,29,34,88,151
823180000,3257130000,5255770000,9336080000,39,27,91,157
482900000,2440380000,6047200000,8970480000,42,38,85,165
4176130000,7883370000,2038390000,14097890000,36,43,110,189
3872220000,3333490000,5351280000,12556990000,39,37,85,161
2088500000,3770640000,3949270000,9808410000,31,40,94,165
1321610000,3087190000,6339540000,10748340000,46,41,94,181
1651840000,4218870000,1709390000,7580100000,28,26,90,144
4027290000,7425710000,8233860000,19686860000,37,43,90,170
4350020000,3062130000,2876550000,10288700000,24,34,69,127
5324280000,5060000,3762070000,9091410000,46,41,102,189
2790820000,1531810000,1183360000,5505990000,41,26,83,150
3296030000,2962510000,2822510000,9081050000,39,31,89,159
4633180000,4267950000,2019320000,10920450000,43,38,98,179
2529650000,4614820000,2925610000,10070080000,41,29,74,144
4992120000,43880000,3558180000,8594180000,42,42,98,182
10227810000,907860000,5546490000,16682160000,38,38,96,172
6630120000,21120000,4469680000,11120920000,44,33,90,167
5603620000,6635030000,2195690000,14434340000,30,46,96,172
725750000,33250000,7105310000,7864310000,25,26,74,125
5010340000,20010000,7884250000,12914600000,38,28,94,160
5987840000,558110000,2660820000,9206770000,41,30,89,160
4404470000,3522930000,2414570000,10341970000,38,37,89,164
1593800000,2699010000,882520000,5175330000,48,44,110,202
4399030000,300000,6022070000,10421400000,35,36,94,165
2697090000,1034020000,4531340000,8262450000,33,44,97,174
2700320000,1208800000,6138690000,10047810000,48,28,92,168
4980570000,3187770000,2915100000,11083440000,49,30,97,176
3064350000,6124520000,1794840000,10983710000,45,38,95,178
6369980000,3751640000,5537760000,15659380000,36,30,75,141
2793610000,5566570000,1726700000,10086880000,41,32,86,159
3978830000,1295260000,6251810000,11525900000,38,42,107,187
2650510000,677310000,4825990000,8153810000,36,35,109,180
469920000,7320030000,6539010000,14328960000,41,39,88,168
2179470000,7243480000,1289720000,10712670000,36,31,95,162
989800000,5453900000,1788790000,8232490000,43,32,91,166
3014500000,3823190000,2088420000,8926110000,43,27,88,158
4591150000,317590000,6210200000,11118940000,37,31,98,166
7804410000,4857730000,3970060000,16632200000,46,43,109,198
482540000,3749030000,6601760000,10833330000,45,38,99,182
2696980000,435890000,6361670000,9494540000,32,36,90,158
3470280000,5090990000,4123240000,12684510000,51,40,107,198
2469290000,5437390000,1009420000,8916100000,45,42,103,190
10043480000,585890000,3489070000,14118440000,45,37,88,170
3035920000,2376340000,4673410000,10085670000,49,42,99,190
866490000,1435150000,2505210000,4806850000,33,29,90,152
2015840000,6933240000,1758560000,10707640000,37,27,83,147
4141610000,4815300000,4870180000,13827090000,47,42,106,195
7017830000,8061390000,2811920000,17891140000,28,39,96,163
5446320000,105130000,4780450000,10331900000,44,44,108,196
389300000,6124560000,5126210000,11640070000,46,44,103,193
6767580000,1757580000,2558540000,11083700000,50,34,102,186
1834610000,16641380000,2978460000,21454450000,43,37,92,172
6519940000,310970000,2260720000,9091630000,31,38,95,164
7040020000,1443540000,5634960000,14118520000,48,36,99,183
1299710000,5773510000,3588540000,10661760000,40,35,94,169
4143670000,1725590000,7067210000,12936470000,19,33,76,128
807170000,4999370000,7030700000,12837240000,40,37,92,169
7042680000,730640000,3325620000,11098940000,40,34,79,153
3069990000,11348610000,2226760000,16645360000,49,42,104,195
6147090000,2312620000,1877630000,10337340000,44,27,85,156
4802090000,89510000,4364830000,9256430000,29,43,99,171
6080680000,4104790000,3545250000,13730720000,40,35,101,176
4939640000,558840000,6286260000,11784740000,39,42,98,179
682160000,5926250000,6113590000,12722000000,27,35,83,145
760140000,325860000,13396140000,14482140000,21,16,50,87
1157650000,5651630000,3620310000,10429590000,46,35,92,173
