Forest,Agriculture,Other,Area_Total,forest_sp,agriculture_sp,generalist_sp,Sp_Total
7037370000,8037270000,4860760000,19935400000,40,35,94,169
299890000,1253920000,7242180000,8795990000,37,34,96,167
3300130000,4596440000,6668930000,14565500000,32,29,80,141
5308640000,3408830000,1625030000,10342500000,38,40,94,172
4343910000,234800000,5644340000,10223050000,44,32,100,176
450690000,5868990000,3181770000,9501450000,29,19,75,123
6556590000,51490000,4525910000,11133990000,43,40,88,171
3255150000,2507200000,4690400000,10452750000,50,36,106,192
1899370000,145260000,6876780000,8921410000,41,26,75,142
2158110000,7474980000,4619490000,14252580000,48,42,105,195
3446110000,5064110000,3589380000,12099600000,32,44,100,176
2690490000,6381880000,1286590000,10358960000,47,37,92,176
2359380000,290680000,5859580000,8509640000,39,38,88,165
4551890000,9059450000,2455460000,16066800000,40,32,88,160
1344120000,166130000,8279470000,9789720000,38,40,103,181
6556580000,3381670000,2878650000,12816900000,45,36,97,178
2076230000,8281090000,5290610000,15647930000,40,43,100,183
1423090000,2228290000,1829560000,5480940000,34,39,99,172
1227920000,5306830000,6702140000,13236890000,44,36,95,175
7865020000,244150000,3030180000,11139350000,47,36,100,183
6384180000,30840000,4695680000,11110700000,41,34,77,152
10853340000,1929700000,11125300000,23908340000,28,33,82,143
2348500000,5055580000,1762660000,9166740000,39,29,86,154
6315420000,2995990000,2019180000,11330590000,35,27,95,157
2504980000,5883020000,2300090000,10688090000,45,39,101,185
508260000,1772560000,3405530000,5686350000,34,38,92,164
665270000,29870000,7868210000,8563350000,40,26,77,143
2961780000,3826530000,3673820000,10462130000,39,43,100,182
2068700000,5483770000,1418900000,8971370000,33,37,98,168
579930000,1209690000,14904280000,16693900000,50,45,108,203
1704700000,2511800000,8484870000,12701370000,40,37,96,173
190300000,1985790000,8768150000,10944240000,35,45,98,178
4616350000,3307130000,2517890000,10441370000,42,39,95,176
3546230000,2608290000,3031950000,9186470000,42,44,106,192
2291860000,47540000,2820840000,5160240000,40,25,79,144
2843520000,7037340000,2789650000,12670510000,37,35,103,175
653500000,144030000,8129520000,8927050000,35,32,89,156
2662680000,9130490000,4307880000,16101050000,48,34,91,173
1470180000,1486900000,1504730000,4461810000,38,38,81,157
8316840000,119850000,6441340000,14878030000,35,29,95,159
1365260000,5385950000,6811140000,13562350000,38,32,71,141
2111040000,8341350000,6181550000,16633940000,42,39,86,167
5838620000,2636840000,2222200000,10697660000,43,35,90,168
3408110000,6674920000,2409420000,12492450000,46,39,92,177
7190030000,698980000,3209880000,11098890000,46,28,98,172
6686240000,511170000,2884150000,10081560000,46,49,127,222
2058460000,1845830000,5172670000,9076960000,37,19,71,127
9483220000,538210000,5567620000,15589050000,27,40,103,170
3965890000,8990210000,3120730000,16076830000,48,41,95,184
4336930000,6972450000,5874410000,17183790000,45,34,89,168
690550000,11055600000,4894440000,16640590000,48,31,92,171
2846980000,2442510000,3429780000,8719270000,46,43,104,193
6037650000,11553450000,2699010000,20290110000,40,38,99,177
4993250000,381620000,8700210000,14075080000,42,38,94,174
2886360000,6241970000,1867270000,10995600000,45,45,100,190
4771970000,7830240000,1931000000,14533210000,43,44,110,197
167510000,1746610000,4184230000,6098350000,42,20,83,145
7303160000,71910000,5046820000,12421890000,37,36,95,168
1136790000,8465400000,4935300000,14537490000,30,36,84,150
1844070000,186380000,6915520000,8945970000,32,24,78,134
511790000,3744460000,7453230000,11709480000,37,37,100,174
3246570000,6750000,5708890000,8962210000,40,35,81,156
2943060000,11585670000,2948090000,17476820000,39,43,90,172
3846430000,559750000,7125490000,11531670000,38,30,77,145
2311330000,5473110000,1196720000,8981160000,36,40,91,167
587630000,4102840000,5679300000,10369770000,30,30,85,145
1873400000,6828840000,1754880000,10457120000,34,41,89,164
5457280000,993090000,4149210000,10599580000,36,42,99,177
1801580000,5223140000,3431660000,10456380000,49,26,99,174
3767170000,4989920000,1590450000,10347540000,43,31,81,155
223310000,6505040000,5428910000,12157260000,41,29,88,158
3436890000,4922830000,1721220000,10080940000,40,31,85,156
3108300000,5161930000,2077340000,10347570000,35,29,69,133
1098870000,4552470000,4429980000,10081320000,47,41,98,186
2130940000,898100000,9000450000,12029490000,29,32,87,148
8639850000,4920000,6200830000,14845600000,37,38,96,171
163200000,83130000,5056820000,5303150000,40,47,105,192
2919040000,2906710000,3250150000,9075900000,41,27,71,139
302770000,1107620000,14287180000,15697570000,38,29,80,147
4763730000,2912930000,3022730000,10699390000,22,33,74,129
1401130000,4538950000,8295220000,14235300000,23,24,75,122
6124130000,190670000,4051490000,10366290000,42,35,86,163
4125600000,2271290000,3678730000,10075620000,34,29,89,152
6548980000,831740000,3993310000,11374030000,35,36,83,154
430570000,451670000,11963070000,12845310000,42,43,92,177
6514890000,1727720000,2722330000,10964940000,23,22,72,117
4338430000,4390990000,4668750000,13398170000,46,32,87,165
4211050000,3874210000,6098030000,14183290000,38,38,97,173
1379100000,385220000,9078640000,10842960000,46,35,98,179
8309210000,1414680000,4970610000,14694500000,41,45,101,187
3111320000,5644300000,1586270000,10341890000,48,39,102,189
5770430000,1044120000,3186190000,10000740000,39,38,99,176
768360000,3780920000,17120420000,21669700000,51,39,99,189
2652770000,6079390000,1952360000,10684520000,33,38,100,171
4194930000,8540640000,2405380000,15140950000,30,40,84,154
3756840000,531490000,4014600000,8302930000,22,26,70,118
2817370000,4496720000,827530000,8141620000,32,45,97,174
1270940000,5881860000,5318520000,12471320000,37,29,89,155
4566590000,2921600000,1939650000,9427840000,30,33,93,156
1253250000,1349310000,2261130000,4863690000,37,34,86,157
6261560000,558640000,6227610000,13047810000,41,35,92,168
9300740000,1075220000,4270940000,14646900000,38,26,76,140
4257920000,4507320000,3219290000,11984530000,35,43,100,178
2127300000,1477950000,5076580000,8681830000,46,34,99,179
255370000,496420000,8495330000,9247120000,24,34,82,140
754770000,6526420000,3526670000,10807860000,42,37,98,177
3330350000,6454480000,4874500000,14659330000,26,33,81,140
4356590000,1776190000,2823710000,8956490000,45,43,111,199
3509690000,2530610000,3924080000,9964380000,29,40,94,163
2458370000,3833630000,6861730000,13153730000,39,34,85,158
1179340000,6188080000,8863750000,16231170000,42,39,97,178
3110410000,4902860000,1062970000,9076240000,42,30,82,154
2044790000,396510000,7255170000,9696470000,51,30,101,182
1083000000,745180000,12116010000,13944190000,38,43,106,187
707240000,3578560000,6367220000,10653020000,43,40,91,174
5676550000,6517310000,2929400000,15123260000,31,32,79,142
4689640000,4382490000,2504230000,11576360000,38,22,86,146
1910710000,231690000,6648190000,8790590000,37,38,100,175
4023950000,5544050000,4269590000,13837590000,41,39,94,174
3569860000,7191160000,1910910000,12671930000,24,20,63,107
6180740000,1938120000,2739020000,10857880000,38,32,76,146
4764280000,214720000,4733440000,9712440000,48,25,84,157
3686240000,1333180000,7751690000,12771110000,33,48,117,198
2692320000,6006320000,5800390000,14499030000,39,42,101,182
2072800000,2130000,6851500000,8926430000,37,23,72,132
1919830000,9441910000,3738160000,15099900000,40,41,91,172
5404640000,3497680000,2677420000,11579740000,38,34,92,164
1306110000,7900810000,5268840000,14475760000,30,21,79,130
1551600000,6754070000,1775880000,10081550000,45,43,97,185
9569860000,1660290000,2878260000,14108410000,44,35,93,172
4607650000,6165340000,3329940000,14102930000,43,38,96,177
387030000,1892470000,8307180000,10586680000,46,34,89,169
1981520000,497740000,5080330000,7559590000,19,27,72,118
3163160000,5139490000,2033440000,10336090000,36,30,86,152
1745950000,7417980000,1298810000,10462740000,37,35,92,164
3862650000,4308820000,2165890000,10337360000,40,41,98,179
1870070000,5753550000,1582290000,9205910000,41,35,99,175
7882120000,3947070000,2283640000,14112830000,38,39,92,169
1863590000,2461560000,6132580000,10457730000,29,29,89,147
3874460000,83100000,2429530000,6387090000,31,25,72,128
1986260000,7214160000,8084000000,17284420000,41,19,75,135
5127930000,2225250000,5825400000,13178580000,45,31,83,159
3497180000,227780000,1435240000,5160200000,33,32,85,150
5450150000,4652350000,3737900000,13840400000,49,36,101,186
652990000,2057270000,12672300000,15382560000,41,40,92,173
2396610000,2766760000,3537930000,8701300000,46,30,90,166
40370000,1300310000,6323120000,7663800000,44,38,104,186
7297750000,720620000,6424540000,14442910000,25,28,75,128
6578330000,2972760000,7226630000,16777720000,51,41,105,197
6489960000,99550000,3777890000,10367400000,45,35,100,180
4328840000,8225680000,1538940000,14093460000,36,42,94,172
8314690000,2910390000,3193760000,14418840000,42,35,99,176
4097060000,5683750000,2986310000,12767120000,40,23,72,135
5776510000,917120000,11903040000,18596670000,32,33,79,144
540720000,11398650000,2465770000,14405140000,33,36,92,161
314050000,2317950000,2268000000,4900000000,39,35,96,170
1328350000,121870000,7317120000,8767340000,45,28,91,164
5819630000,335410000,6560000000,12715040000,43,44,102,189
5717200000,1349470000,3259440000,10326110000,44,35,91,170
7669540000,124110000,4177290000,11970940000,40,27,77,144
3196150000,2112060000,5074180000,10382390000,45,26,93,164
3445810000,3358420000,3438990000,10243220000,44,39,95,178
905610000,6657810000,2518320000,10081740000,49,37,90,176
114510000,1525730000,3509800000,5150040000,30,38,100,168
3644880000,7867190000,3689660000,15201730000,43,44,98,185
3779930000,2846060000,3617400000,10243390000,32,35,86,153
554140000,6970300000,3267600000,10792040000,39,32,99,170
3650530000,3767290000,3039840000,10457660000,46,37,96,179
1886260000,6203470000,10008690000,18098420000,41,42,102,185
205620000,756590000,3722010000,4684220000,30,33,76,139
727520000,1905870000,11666600000,14299990000,47,31,100,178
6341730000,1808810000,2181770000,10332310000,49,21,86,156
928030000,11053320000,4124410000,16105760000,36,43,109,188
1268710000,9007090000,4929140000,15204940000,41,27,93,161
1876350000,4345390000,5122180000,11343920000,43,28,85,156
1081770000,687590000,3646430000,5415790000,50,29,88,167
1269600000,3128410000,6687670000,11085680000,31,35,75,141
3348350000,6150000,2031230000,5385730000,39,43,93,175
2697150000,3900560000,4154300000,10752010000,45,22,78,145
7372180000,495660000,2494730000,10362570000,40,41,110,191
2342480000,5469720000,1314110000,9126310000,39,36,95,170
1841990000,6522920000,1447670000,9812580000,41,34,75,150
5188670000,9670150000,2736220000,17595040000,43,36,95,174
2937820000,502720000,10392650000,13833190000,47,39,95,181
1624100000,5052250000,4494120000,11170470000,38,29,72,139
1606680000,1866800000,7771190000,11244670000,43,43,97,183
3086070000,862550000,9883960000,13832580000,47,38,105,190
8183220000,8328200000,3583890000,20095310000,41,21,77,139
3138090000,1436210000,595930000,5170230000,45,39,109,193
2021440000,605220000,7256980000,9883640000,35,35,86,156
1226200000,5043750000,4720890000,10990840000,35,36,103,174
2499490000,651130000,11148260000,14298880000,18,29,70,117
7359330000,1205750000,2538650000,11103730000,45,36,94,175
1242000000,2657170000,6762740000,10661910000,28,42,103,173
1881900000,7252520000,1578260000,10712680000,43,26,81,150
1843190000,1268950000,9574180000,12686320000,41,38,96,175
3119650000,5015940000,2642680000,10778270000,43,31,93,167
269510000,977840000,8049740000,9297090000,42,35,100,177
3488590000,4346670000,2927990000,10763250000,51,38,111,200
453120000,7340690000,2673970000,10467780000,50,33,98,181
2780480000,6395470000,1388860000,10564810000,33,36,105,174
3085690000,2419910000,4580010000,10085610000,19,33,68,120
2806970000,63240000,11914550000,14784760000,48,33,106,187
2580340000,6449310000,1753640000,10783290000,30,34,97,161
3379490000,5562440000,1399910000,10341840000,39,27,86,152
1767440000,7658310000,1361290000,10787040000,39,30,76,145
1657140000,681500000,2721440000,5060080000,47,33,88,168
3388660000,4834000000,2745820000,10968480000,36,30,94,160
1129980000,7678290000,1534090000,10342360000,40,31,76,147
3119680000,3126950000,4195880000,10442510000,39,33,94,166
1871540000,399270000,6308240000,8579050000,48,44,107,199
3475130000,3483930000,996210000,7955270000,34,43,93,170
5120550000,97980000,3987860000,9206390000,46,37,108,191
3581240000,5795320000,1346630000,10723190000,31,40,96,167
3867720000,4553920000,2034730000,10456370000,45,36,102,183
6151360000,6630680000,2335910000,15117950000,44,31,86,161
267380000,2823630000,2038860000,5129870000,34,37,93,164
3960070000,10189960000,4517640000,18667670000,39,39,95,173
3138210000,5575320000,1367570000,10081100000,33,32,80,145
673410000,38650000,8830310000,9542370000,43,34,92,169
6943510000,3161510000,2562020000,12667040000,33,35,88,156
2676530000,1673620000,9502930000,13853080000,45,39,100,184
7077150000,798290000,3228630000,11104070000,41,26,82,149
1493290000,3616210000,4062370000,9171870000,40,39,89,168
1569550000,2188380000,1158390000,4916320000,38,35,83,156
2703710000,7027830000,1210750000,10942290000,34,35,95,164
6359650000,3012230000,7524460000,16896340000,23,34,81,138
5186410000,48940000,5137210000,10372560000,40,38,97,175
1966510000,6172650000,832070000,8971230000,42,25,75,142
5521130000,1148530000,3662890000,10332550000,44,33,96,173
3623050000,4707870000,2402320000,10733240000,46,36,97,179
1769890000,4026310000,3159370000,8955570000,46,43,106,195
6700560000,5551940000,1845030000,14097530000,24,36,82,142
3085800000,2858030000,4326050000,10269880000,47,38,93,178
485740000,3933110000,8138010000,12556860000,30,28,79,137
5824920000,1734540000,3193760000,10753220000,42,40,100,182
812780000,7738910000,2131560000,10683250000,50,44,106,200
958960000,5033400000,4223250000,10215610000,40,32,83,155
129110000,3460000,5247440000,5380010000,41,32,87,160
5631910000,5290500000,2914630000,13837040000,42,43,102,187
3522960000,4729560000,8375160000,16627680000,38,33,78,149
1078660000,8048050000,1550880000,10677590000,40,36,92,168
3485190000,180940000,8783550000,12449680000,45,22,74,141
7137010000,2598950000,3186420000,12922380000,31,38,90,159
3281060000,926870000,1313090000,5521020000,20,36,80,136
2455420000,224110000,7135080000,9814610000,47,39,109,195
3472830000,4997220000,1982550000,10452600000,34,35,80,149
3716140000,6359000000,10907340000,20982480000,38,25,84,147
3181630000,7509260000,3136360000,13827250000,41,39,101,181
2864020000,3979790000,7363410000,14207220000,39,29,86,154
4198010000,856760000,987210000,6041980000,36,27,72,135
1378960000,2125100000,1811550000,5315610000,33,36,92,161
807730000,9711540000,2276720000,12795990000,40,31,94,165
2511730000,1047270000,4989910000,8548910000,45,32,89,166
900160000,5775550000,3405750000,10081460000,30,38,76,144
532270000,309650000,9371740000,10213660000,27,36,83,146
1132310000,500530000,7493510000,9126350000,45,30,87,162
6364200000,195020000,3808220000,10367440000,24,38,97,159
3624440000,4258110000,5040390000,12922940000,40,42,111,193
4844460000,2607270000,6534580000,13986310000,45,39,91,175
1761070000,7132990000,4927930000,13821990000,41,30,84,155
4200250000,2297570000,3959280000,10457100000,41,38,83,162
3205540000,1061480000,4553640000,8820660000,49,33,90,172
2970990000,7738450000,2369720000,13079160000,40,30,77,147
80490000,1042910000,4172170000,5295570000,38,36,95,169
2679290000,9993570000,4737300000,17410160000,44,35,100,179
8745060000,2875520000,3914470000,15535050000,25,29,79,133
5182720000,2752330000,1889140000,9824190000,36,32,89,157
5771370000,5147500000,2918520000,13837390000,47,31,104,182
994640000,5904390000,1803210000,8702240000,30,30,75,135
237370000,692500000,11379120000,12308990000,44,31,84,159
3165210000,4237540000,2662360000,10065110000,47,36,102,185
2038000000,58930000,11761450000,13858380000,43,35,98,176
1194120000,2343360000,5498560000,9036040000,44,28,89,161
4408940000,4495740000,1432710000,10337390000,27,29,74,130
1367250000,2437400000,1059410000,4864060000,35,37,93,165
3501910000,4161750000,6265120000,13928780000,33,34,91,158
4465660000,5811480000,3914660000,14191800000,31,42,90,163
774380000,8074470000,1828740000,10677590000,41,29,76,146
825490000,1939660000,1100040000,3865190000,43,46,122,211
7997910000,1005470000,2585440000,11588820000,42,42,102,186
231720000,1241900000,7121890000,8595510000,45,36,90,171
459370000,3773140000,3844940000,8077450000,44,40,96,180
5717140000,63230000,4592110000,10372480000,30,44,85,159
2161380000,0,8627070000,10788450000,46,31,88,165
1070160000,5529070000,2466910000,9066140000,48,39,96,183
3689040000,5804110000,4775440000,14268590000,40,41,106,187
3245170000,3399030000,3932630000,10576830000,40,20,65,125
2400600000,6274850000,5518610000,14194060000,34,20,68,122
5499100000,3276920000,5537960000,14313980000,45,25,88,158
3548370000,4585870000,1387660000,9521900000,33,26,85,144
622570000,1673370000,3260140000,5556080000,29,21,79,129
1741600000,5995150000,1499120000,9235870000,45,33,102,180
2798740000,5481270000,1801380000,10081390000,47,38,108,193
1336590000,8484370000,956020000,10776980000,28,35,92,155
1183940000,4345150000,784250000,6313340000,36,33,77,146
3371390000,5249040000,2087300000,10707730000,51,42,104,197
190080000,8784000000,4461770000,13435850000,38,46,98,182
1863390000,1562660000,4766750000,8192800000,39,37,103,179
409610000,1800690000,3080260000,5290560000,24,35,71,130
338740000,430840000,1729150000,2498730000,29,39,96,164
2762240000,4841160000,1297550000,8900950000,44,31,93,168
5066580000,6020420000,2750870000,13837870000,31,32,82,145
56480000,571860000,5130210000,5758550000,44,36,93,173
253230000,4167830000,1044840000,5465900000,46,38,109,193
4135070000,35680000,6206850000,10377600000,46,29,90,165
14362130000,29068600000,8233900000,51664630000,53,53,141,247
12893490000,18250230000,12445690000,43589410000,52,43,111,206
18508170000,23976390000,9302190000,51786750000,48,47,116,211
12486170000,166780000,41974550000,54627500000,56,43,118,217
14495800000,37181790000,8477020000,60154610000,51,46,114,211
17440680000,10875100000,12052720000,40368500000,49,46,104,199
14986420000,24430130000,7892260000,47308810000,47,44,105,196
17998770000,2805860000,22702980000,43507610000,41,42,104,187
6602570000,21023910000,21067030000,48693510000,37,44,114,195
1427560000,5270020000,54707530000,61405110000,35,39,103,177
5797840000,23579680000,28422800000,57800320000,45,41,97,183
13454970000,28505910000,7656230000,49617110000,53,53,132,238
14180330000,1217270000,22571550000,37969150000,46,53,118,217
7608770000,19744860000,14900830000,42254460000,48,48,116,212
12757610000,11619410000,14011230000,38388250000,49,36,100,185
4335980000,2687420000,34354840000,41378240000,37,42,104,183
2818120000,1008370000,36721940000,40548430000,53,43,108,204
1793120000,3021720000,33992720000,38807560000,54,39,106,199
12571360000,28879440000,35752040000,77202840000,52,44,106,202
33890790000,12159710000,35390310000,81440810000,46,52,114,212
14906270000,24013920000,14161520000,53081710000,37,41,106,184
15685660000,26411670000,9881300000,51978630000,35,40,97,172
11585240000,30908320000,14868980000,57362540000,53,47,107,207
27887740000,700240000,14406200000,42994180000,57,47,131,235
19479150000,17318050000,12590440000,49387640000,55,53,126,234
23893620000,9134500000,14139720000,47167840000,40,48,109,197
8288610000,1617210000,32595230000,42501050000,55,47,120,222
27081500000,9743630000,21944460000,58769590000,44,38,90,172
7484420000,33431460000,24324030000,65239910000,53,45,112,210
6600660000,27381840000,19515010000,53497510000,38,40,112,190
36291020000,2223040000,34320590000,72834650000,44,44,106,194
15503300000,20073860000,21416960000,56994120000,51,38,103,192
11270360000,26271630000,8673510000,46215500000,50,38,105,193
18832660000,18301470000,10858020000,47992150000,50,38,116,204
11291370000,1478830000,29153710000,41923910000,39,44,106,189
13118430000,15250430000,11733000000,40101860000,44,36,90,170
32228530000,959770000,21172540000,54360840000,47,45,108,200
32461120000,557090000,21433520000,54451730000,47,39,103,189
5118510000,25162330000,23244310000,53525150000,48,48,118,214
30524690000,7585780000,20751030000,58861500000,30,42,108,180
9376380000,18698440000,11532060000,39606880000,38,50,102,190
1561160000,12132710000,6265790000,19959660000,49,41,123,213
20435060000,12290050000,33381380000,66106490000,45,45,94,184
11548140000,445640000,40140970000,52134750000,46,47,109,202
19155760000,32463510000,11666170000,63285440000,43,47,105,195
13903580000,23112550000,17415610000,54431740000,46,36,94,176
13232190000,23917590000,11707730000,48857510000,40,43,114,197
6633990000,31772860000,15198520000,53605370000,43,44,111,198
28301720000,10774050000,16980640000,56056410000,43,43,111,197
27049500000,5362770000,16651600000,49063870000,44,48,111,203
28029820000,1187320000,23186620000,52403760000,47,50,121,218
9772790000,4492840000,18459560000,32725190000,53,44,121,218
39884290000,4038010000,20848980000,64771280000,35,40,103,178
16681030000,20060470000,18628660000,55370160000,53,44,118,215
26743420000,14208690000,15405390000,56357500000,51,40,103,194
11867950000,12074520000,14662690000,38605160000,49,43,116,208
15916580000,18335670000,7122120000,41374370000,52,45,112,209
10927560000,20080530000,8740080000,39748170000,50,43,113,206
16390600000,2348420000,33583850000,52322870000,42,46,106,194
1577090000,4426110000,41213180000,47216380000,50,43,121,214
13687840000,16040940000,24542290000,54271070000,46,41,101,188
12997430000,10273020000,12023940000,35294390000,47,39,111,197
21012090000,5027780000,16197350000,42237220000,36,39,98,173
27206890000,1438760000,17905040000,46550690000,46,44,97,187
12833500000,21808160000,9237050000,43878710000,20,37,87,144
2698430000,12334510000,25328490000,40361430000,49,46,115,210
11649610000,19240630000,28545890000,59436130000,48,43,103,194
14050990000,13979080000,11033380000,39063450000,49,37,103,189
19374840000,3277420000,16333960000,38986220000,49,50,111,210
16977450000,22328170000,17145780000,56451400000,51,45,115,211
2668330000,24477730000,27625330000,54771390000,47,43,114,204
16500660000,33123230000,8000490000,57624380000,33,46,103,182
17173290000,21115110000,8976660000,47265060000,51,45,112,208
11470120000,25159040000,14336070000,50965230000,48,39,99,186
10868090000,24722040000,6432090000,42022220000,44,35,85,164
6895110000,21688680000,22167530000,50751320000,38,43,114,195
14792850000,672430000,38530810000,53996090000,55,47,117,219
12816720000,28225220000,7610360000,48652300000,39,33,100,172
18110020000,27910000000,9780540000,55800560000,46,44,105,195
11264770000,23252920000,19064580000,53582270000,43,42,94,179
3491550000,5593840000,35633810000,44719200000,36,42,113,191
23447340000,33859560000,13187160000,70494060000,50,43,106,199
6116740000,34129130000,18624810000,58870680000,37,49,119,205
1522460000,22267710000,21697640000,45487810000,42,42,104,188
2829370000,18772050000,23264930000,44866350000,58,51,132,241
11328240000,22057810000,9236760000,42622810000,38,43,105,186
5862320000,19020850000,15232380000,40115550000,47,47,123,217
23975560000,15281010000,13601460000,52858030000,48,40,103,191
5420050000,38439780000,9946910000,53806740000,54,42,110,206
12851800000,7160790000,17471650000,37484240000,47,46,115,208
9995680000,10897040000,12200290000,33093010000,30,41,97,168
13951560000,11935830000,16800490000,42687880000,43,41,107,191
2401850000,20757480000,25154880000,48314210000,23,40,88,151
8373790000,30299370000,26367550000,65040710000,38,45,103,186
16321420000,26370110000,15159770000,57851300000,41,35,103,179
2629180000,17832220000,24624960000,45086360000,48,46,118,212
5031790000,13585590000,38929230000,57546610000,47,40,93,180
17305780000,35292590000,12731120000,65329490000,45,45,107,197
11971950000,642510000,41336880000,53951340000,42,37,100,179
18422300000,20416870000,7946620000,46785790000,51,47,118,216
10320420000,16439360000,10571990000,37331770000,52,37,97,186
6172320000,20648640000,15835500000,42656460000,45,37,96,178
31045730000,119920000,20208210000,51373860000,42,46,105,193
9914140000,15214080000,29717420000,54845640000,53,47,121,221
7130600000,1867440000,29916420000,38914460000,42,39,110,191
12392970000,8246160000,19475510000,40114640000,36,44,97,177
14455810000,7856110000,20339850000,42651770000,47,46,110,203
21957690000,27617400000,20423570000,69998660000,31,40,102,173
10809220000,12535130000,18038290000,41382640000,52,40,108,200
1331070000,3324640000,29302270000,33957980000,43,44,102,189
21410720000,17200010000,13757040000,52367770000,36,49,104,189
22578470000,9952940000,31587330000,64118740000,40,37,103,180
30196190000,58114640000,107043590000,195354420000,59,50,127,236
79753870000,24717870000,67042800000,171514540000,60,57,137,254
68253530000,125882870000,113428280000,307564680000,51,50,126,227
12299880000,18916080000,196502260000,227718220000,58,53,125,236
67906240000,12693670000,135588640000,216188550000,50,59,138,247
46948630000,92147190000,50240280000,189336100000,54,49,125,228
52137480000,56208250000,51066030000,159411760000,61,52,140,253
98370820000,21097140000,68236300000,187704260000,28,43,98,169
78271100000,63512890000,47260280000,189044270000,41,51,110,202
20283920000,39757650000,85694610000,145736180000,51,64,134,249
90187010000,1469210000,162352720000,254008940000,53,53,130,236
36627820000,75009890000,29240570000,140878280000,56,56,135,247
67996610000,193855810000,156457290000,418309710000,51,47,118,216
100075440000,11967110000,83196410000,195238960000,56,59,139,254
27685040000,95923370000,89269610000,212878020000,52,51,123,226
41360310000,88636000000,76196590000,206192900000,61,60,154,275
52855370000,78682980000,38426430000,169964780000,54,48,123,225
59491900000,90720280000,30883150000,181095330000,40,46,133,219
38781190000,49650620000,35471880000,123903690000,55,54,134,243
70582050000,60042790000,68737290000,199362130000,46,50,122,218
45380860000,68892910000,60903840000,175177610000,46,53,126,225
108304510000,5830870000,146331130000,260466510000,42,53,121,216
37582700000,99744130000,68793230000,206120060000,58,48,118,224
56008950000,91288970000,30762720000,178060640000,35,46,114,195
10359710000,66614730000,162786950000,239761390000,52,52,120,224
46364220000,57079910000,105796620000,209240750000,55,54,127,236
72366540000,67682930000,101595690000,241645160000,53,54,128,235
62668670000,115944790000,43244680000,221858140000,55,47,126,228
224359170000,86572970000,339396730000,650328870000,67,69,161,297
361810540000,43721750000,442202460000,847734750000,59,62,149,270
313679780000,375699680000,338915730000,1028295190000,65,66,166,297
42126650000,189050020000,494359850000,725536520000,64,62,146,272
153536900000,352526530000,311933750000,817997180000,59,59,146,264
225839980000,359510390000,206081470000,791431840000,53,67,159,279
269984690000,438648030000,442250150000,1150882870000,63,59,147,269
1547170170000,1789055420000,2665756380000,6001981970000,89,92,236,417
