Forest,Agriculture,Other,Area_Total,forest_sp,agriculture_sp,generalist_sp,Sp_Total
6913230000,7979100000,5043070000,19935400000,41,34,89,164
367740000,1307050000,7121200000,8795990000,45,40,93,178
4264830000,3982060000,6318610000,14565500000,32,38,94,164
5572960000,2905120000,1864420000,10342500000,36,34,87,157
4301770000,148240000,5773040000,10223050000,40,42,109,191
437980000,5963670000,3099800000,9501450000,36,37,106,179
6794030000,41120000,4298840000,11133990000,49,34,103,186
3316470000,2501020000,4635260000,10452750000,49,43,104,196
1899420000,145260000,6876730000,8921410000,43,35,82,160
2176780000,7431770000,4644030000,14252580000,39,40,104,183
3486720000,4987610000,3625270000,12099600000,32,31,94,157
2708320000,6317090000,1333550000,10358960000,45,24,74,143
2355140000,291110000,5863390000,8509640000,26,20,69,115
4844100000,8060750000,3161950000,16066800000,42,36,89,167
1342990000,166310000,8280420000,9789720000,24,19,67,110
6694770000,3508010000,2614120000,12816900000,50,37,92,179
2476560000,7553050000,5618320000,15647930000,34,36,95,165
900130000,2449580000,2131230000,5480940000,52,42,102,196
1710470000,4393540000,7132880000,13236890000,44,47,97,188
8423840000,247660000,2467850000,11139350000,54,33,100,187
7004140000,26290000,4080270000,11110700000,49,26,103,178
11153410000,1974380000,10780550000,23908340000,42,31,90,163
2307140000,5146170000,1713430000,9166740000,53,36,104,193
6372570000,2957170000,2000850000,11330590000,52,37,107,196
2440370000,5572130000,2675590000,10688090000,38,36,95,169
604680000,1702520000,3379150000,5686350000,40,30,81,151
664660000,30050000,7868640000,8563350000,49,40,89,178
2976770000,3831520000,3653840000,10462130000,31,32,79,142
2067970000,5383800000,1519600000,8971370000,42,37,96,175
725790000,1098640000,14869470000,16693900000,45,32,97,174
1599700000,2441020000,8660650000,12701370000,48,30,99,177
199370000,2040840000,8704030000,10944240000,47,37,99,183
4723780000,3244180000,2473410000,10441370000,48,42,106,196
1963900000,2555430000,4667140000,9186470000,30,15,74,119
2231010000,26160000,2903070000,5160240000,39,33,100,172
2929340000,6554110000,3187060000,12670510000,48,42,101,191
616630000,136970000,8173450000,8927050000,49,44,108,201
2928500000,8642600000,4529950000,16101050000,45,43,102,190
1556240000,1195420000,1730570000,4482230000,38,31,76,145
9264940000,123910000,5489180000,14878030000,51,40,97,188
1360040000,5124450000,7077860000,13562350000,37,44,100,181
1212440000,7872560000,7548940000,16633940000,42,37,82,161
5854890000,2597600000,2245170000,10697660000,49,35,92,176
3395790000,6584970000,2511690000,12492450000,28,28,89,145
7232970000,543370000,3322550000,11098890000,45,39,92,176
6589760000,510810000,2980990000,10081560000,30,23,84,137
2131020000,1696810000,5249130000,9076960000,43,45,98,186
9975860000,557260000,5055930000,15589050000,40,35,85,160
4138160000,8004390000,3934280000,16076830000,31,26,94,151
4393240000,6458830000,6331720000,17183790000,44,30,88,162
672680000,8825830000,7142080000,16640590000,35,33,96,164
2796580000,2408570000,3514120000,8719270000,34,33,96,163
6501730000,10405820000,3388570000,20296120000,49,37,87,173
5656430000,372210000,8046440000,14075080000,50,26,85,161
2883360000,6113420000,1998820000,10995600000,52,28,103,183
4863450000,6542500000,3127260000,14533210000,32,40,87,159
158270000,1587870000,4352210000,6098350000,47,21,82,150
8123300000,73470000,4225120000,12421890000,31,32,89,152
2012940000,7721970000,4802580000,14537490000,31,29,82,142
1841210000,186580000,6918180000,8945970000,43,50,105,198
506770000,3531920000,7670790000,11709480000,21,33,73,127
4067840000,8680000,4885690000,8962210000,51,39,89,179
2961190000,11529590000,2986040000,17476820000,31,35,84,150
3931580000,548930000,7051160000,11531670000,42,27,71,140
2332350000,5400900000,1247910000,8981160000,26,26,79,131
687490000,4013280000,5669000000,10369770000,34,35,103,172
1952980000,6817470000,1686670000,10457120000,29,28,74,131
5493610000,923180000,4182790000,10599580000,47,35,92,174
1837420000,5194850000,3424110000,10456380000,48,34,97,179
3834650000,4698430000,1814460000,10347540000,47,33,87,167
242520000,5707220000,6207520000,12157260000,41,38,106,185
3599310000,4295950000,2185680000,10080940000,33,39,89,161
3296070000,4838490000,2213010000,10347570000,47,35,100,182
1228100000,4107260000,4745970000,10081330000,49,27,93,169
2242390000,813130000,8973970000,12029490000,33,23,84,140
9735950000,3990000,5105660000,14845600000,30,37,89,156
145390000,71770000,5085990000,5303150000,34,19,79,132
2833910000,2737850000,3504140000,9075900000,45,40,99,184
420460000,874100000,14403010000,15697570000,54,41,114,209
4744320000,2956430000,2998640000,10699390000,38,36,81,155
1418180000,4274680000,8542440000,14235300000,32,35,102,169
7288460000,132610000,2945380000,10366450000,47,35,96,178
4070960000,880860000,5123800000,10075620000,34,35,94,163
6279750000,705510000,4388790000,11374050000,53,45,112,210
550480000,349480000,11945350000,12845310000,53,42,111,206
6694820000,1735000000,2535120000,10964940000,48,24,78,150
3763300000,4392650000,5242220000,13398170000,45,27,77,149
4252130000,3759400000,6171760000,14183290000,45,41,94,180
1325500000,373400000,9144060000,10842960000,47,32,73,152
8274500000,1427130000,4992870000,14694500000,23,20,66,109
3189340000,5098010000,2054540000,10341890000,28,26,80,134
5750650000,1072250000,3177840000,10000740000,26,17,71,114
1182870000,2852540000,17634290000,21669700000,48,39,96,183
2769620000,5644490000,2271820000,10685930000,42,31,77,150
4429310000,7939380000,2772260000,15140950000,46,30,81,157
4419690000,642660000,3240580000,8302930000,52,35,91,178
2439230000,4408420000,1293970000,8141620000,20,26,73,119
1294930000,5658710000,5399270000,12352910000,33,34,100,167
4490610000,2958340000,2023780000,9472730000,46,31,79,156
1272450000,1354090000,2237150000,4863690000,35,41,111,187
6763910000,586850000,5697050000,13047810000,30,30,78,138
10901030000,1008980000,2736890000,14646900000,54,37,92,183
4393140000,4046200000,3545190000,11984530000,40,36,83,159
2099380000,1416910000,5165540000,8681830000,31,35,85,151
356520000,634400000,8256200000,9247120000,33,37,89,159
767490000,6500620000,3539750000,10807860000,48,31,100,179
2284290000,6006210000,6368830000,14659330000,42,42,90,174
4376040000,1594370000,2768690000,8739100000,33,41,85,159
3455930000,2496310000,4012140000,9964380000,21,20,63,104
2479460000,3527590000,7146680000,13153730000,39,28,101,168
1305610000,5674070000,9251490000,16231170000,48,30,78,156
3228210000,4764020000,1084010000,9076240000,28,19,77,124
2030260000,397280000,7268930000,9696470000,44,37,85,166
902780000,474930000,12566480000,13944190000,48,30,91,169
715440000,3409090000,6528490000,10653020000,34,30,86,150
5930680000,5039720000,4152860000,15123260000,48,34,82,164
4768650000,3688560000,3119150000,11576360000,30,29,80,139
1906020000,231250000,6653320000,8790590000,28,28,67,123
4120750000,4491100000,5225740000,13837590000,48,33,80,161
3630240000,6844070000,2197620000,12671930000,45,32,94,171
5848990000,1937900000,3070990000,10857880000,49,43,93,185
4625400000,214890000,4872150000,9712440000,52,37,104,193
3194270000,1560490000,8016350000,12771110000,36,23,93,152
3785780000,5543260000,5169990000,14499030000,53,43,109,205
2094580000,2120000,6829730000,8926430000,38,36,90,164
1952050000,9039310000,4121070000,15112430000,47,27,95,169
5429830000,3452730000,2697180000,11579740000,31,37,103,171
1768950000,7204490000,5502320000,14475760000,44,42,125,211
1622720000,5565190000,2893640000,10081550000,47,35,89,171
8884230000,1698270000,3525910000,14108410000,34,35,97,166
4716070000,5334320000,4052540000,14102930000,31,31,82,144
381340000,1869140000,8336200000,10586680000,41,27,89,157
1977880000,495320000,5086390000,7559590000,50,39,105,194
3149400000,5016530000,2170160000,10336090000,49,44,102,195
1754040000,7355190000,1353510000,10462740000,36,38,89,163
3793930000,4158540000,2384890000,10337360000,21,31,74,126
2066740000,4974440000,2164730000,9205910000,36,34,97,167
7671220000,3937780000,2503830000,14112830000,35,39,85,159
1901960000,2484720000,6071050000,10457730000,50,46,106,202
4359590000,69870000,1957650000,6387110000,49,36,83,168
2173530000,6997880000,8113010000,17284420000,33,38,91,162
5001060000,2231280000,5946240000,13178580000,48,41,101,190
3382260000,167450000,1610490000,5160200000,39,33,99,171
5467070000,4708120000,3665210000,13840400000,44,45,99,188
868810000,1102110000,13411640000,15382560000,36,44,104,184
2390590000,2678100000,3632610000,8701300000,46,43,100,189
43210000,1222440000,6398150000,7663800000,34,21,82,137
7058470000,719760000,6664680000,14442910000,39,32,96,167
6429180000,2993300000,7355240000,16777720000,47,36,101,184
7287910000,91200000,2988290000,10367400000,34,40,88,162
4307370000,7861090000,1925000000,14093460000,51,35,106,192
8630720000,2660630000,3127490000,14418840000,45,27,88,160
4114640000,5677560000,2974920000,12767120000,47,37,106,190
5701120000,914740000,11980810000,18596670000,50,29,99,178
540880000,11557030000,2307230000,14405140000,29,31,84,144
328760000,2254100000,2317140000,4900000000,46,34,104,184
1324890000,121750000,7320700000,8767340000,52,43,107,202
6371550000,349840000,5993650000,12715040000,47,43,109,199
5655950000,1380650000,3289510000,10326110000,48,40,91,179
8192610000,109370000,3668960000,11970940000,36,32,99,167
3052700000,1589330000,5740360000,10382390000,39,40,91,170
3556240000,3301540000,3385440000,10243220000,34,34,95,163
1030240000,5989280000,3062220000,10081740000,49,41,102,192
135660000,1223720000,3790660000,5150040000,47,34,101,182
3710950000,6955080000,4535700000,15201730000,33,37,105,175
2344570000,2873210000,5025610000,10243390000,33,35,88,156
577480000,6892620000,3321940000,10792040000,50,47,106,203
3661020000,3755190000,3041450000,10457660000,47,37,93,177
2245810000,6206410000,9646200000,18098420000,20,32,81,133
236330000,723660000,3724230000,4684220000,47,38,84,169
683270000,2892950000,10723770000,14299990000,47,32,96,175
6291460000,1787420000,2253430000,10332310000,30,30,92,152
830470000,10680570000,4594720000,16105760000,34,23,77,134
1603780000,9339720000,4261440000,15204940000,43,35,94,172
1526450000,4413800000,5403670000,11343920000,51,34,86,171
1174350000,618970000,3622470000,5415790000,50,37,90,177
1066180000,2071100000,7948400000,11085680000,50,40,98,188
3589790000,5830000,1790110000,5385730000,41,39,98,178
3432740000,3302740000,4016530000,10752010000,51,33,96,180
7761440000,511360000,2089770000,10362570000,33,24,84,141
2506480000,5296850000,1322980000,9126310000,43,36,95,174
1760170000,6451060000,1601350000,9812580000,27,25,65,117
5380500000,9310520000,2904020000,17595040000,35,32,92,159
2888920000,505230000,10439040000,13833190000,30,22,77,129
1969590000,4847020000,4353860000,11170470000,47,37,91,175
1415450000,1948370000,7880850000,11244670000,47,37,84,168
3110480000,860190000,9861910000,13832580000,49,34,98,181
8189970000,6258980000,5646360000,20095310000,38,36,99,173
3114420000,1428080000,627730000,5170230000,51,23,84,158
2015180000,604830000,7263630000,9883640000,38,39,106,183
1283540000,4857750000,4849550000,10990840000,44,45,93,182
2493510000,651100000,11154270000,14298880000,50,23,88,161
7853320000,1214640000,2035770000,11103730000,44,28,91,163
1223020000,2571100000,6867790000,10661910000,46,36,97,179
1858890000,6906530000,1947260000,10712680000,45,33,93,171
1831520000,1257240000,9597560000,12686320000,53,38,106,197
3255310000,4487580000,3035380000,10778270000,49,32,97,178
200280000,1608600000,7488210000,9297090000,44,33,81,158
4140720000,3422370000,3200160000,10763250000,42,44,108,194
474330000,7173810000,2819640000,10467780000,55,33,108,196
2795720000,6074550000,1694540000,10564810000,35,27,78,140
2885440000,2293130000,4907040000,10085610000,47,36,95,178
2943220000,62900000,11778640000,14784760000,44,36,85,165
2892110000,6003400000,1887780000,10783290000,45,39,93,177
3412010000,5218390000,1711440000,10341840000,44,34,88,166
1962680000,7396000000,1428360000,10787040000,39,43,114,196
1634760000,690630000,2734690000,5060080000,20,32,72,124
3561040000,3853560000,3553880000,10968480000,48,39,92,179
1231690000,7496000000,1614670000,10342360000,34,40,113,187
3326710000,2999320000,4116480000,10442510000,33,26,74,133
1919720000,389890000,6269440000,8579050000,41,32,102,175
3799150000,3180080000,976040000,7955270000,45,41,111,197
6429830000,80810000,2695750000,9206390000,34,45,112,191
3762060000,5104330000,1856800000,10723190000,50,35,89,174
3922790000,4554140000,1979440000,10456370000,45,36,94,175
6308990000,5180830000,3628130000,15117950000,30,34,73,137
269900000,2765650000,2094320000,5129870000,44,40,97,181
4114430000,9090160000,5463080000,18667670000,44,37,93,174
3159710000,5080140000,1841250000,10081100000,31,37,89,157
716440000,12660000,8813270000,9542370000,32,39,84,155
6959020000,3175990000,2532030000,12667040000,31,42,95,168
2819700000,1296370000,9737010000,13853080000,41,37,91,169
7355050000,654900000,3094120000,11104070000,53,38,94,185
1357470000,3493790000,4320610000,9171870000,33,48,101,182
1592170000,1856350000,1424920000,4873440000,43,42,92,177
2722320000,6829560000,1390410000,10942290000,48,32,95,175
6489700000,2973540000,7433100000,16896340000,38,40,111,189
5729150000,49490000,4593920000,10372560000,41,38,94,173
1968710000,6123490000,879030000,8971230000,25,36,95,156
5536000000,1207590000,3588960000,10332550000,51,35,92,178
3205760000,4764860000,2762620000,10733240000,44,36,93,173
1803450000,3913300000,3238820000,8955570000,33,28,82,143
6907650000,4972430000,2217450000,14097530000,44,35,90,169
3056400000,2781260000,4432220000,10269880000,40,20,86,146
538130000,4013100000,8005630000,12556860000,45,34,85,164
5805410000,1757380000,3190430000,10753220000,46,30,96,172
854020000,7580880000,2248350000,10683250000,49,37,96,182
1016950000,4683260000,4515400000,10215610000,32,39,89,160
139830000,4610000,5235570000,5380010000,32,39,106,177
5811220000,4277080000,3748740000,13837040000,31,33,83,147
3773870000,4189460000,8664350000,16627680000,49,43,100,192
1038650000,7975320000,1663620000,10677590000,51,43,107,201
3608080000,174440000,8667160000,12449680000,35,31,97,163
7235450000,2524770000,3162160000,12922380000,43,43,111,197
3275710000,881160000,1364150000,5521020000,26,32,86,144
2465730000,223100000,7125780000,9814610000,49,41,103,193
3496070000,4907620000,2048910000,10452600000,51,41,99,191
3742140000,6240880000,10999460000,20982480000,29,29,88,146
3065640000,7416360000,3345250000,13827250000,47,40,98,185
3145970000,3680070000,7381180000,14207220000,26,38,91,155
4155540000,865480000,1020960000,6041980000,45,38,99,182
1406530000,1965280000,1943800000,5315610000,51,32,102,185
999190000,9201360000,2595440000,12795990000,26,35,94,155
2391590000,983450000,5173870000,8548910000,37,34,93,164
904200000,5568960000,3608300000,10081460000,48,41,97,186
565170000,231950000,9416540000,10213660000,33,32,91,156
1341980000,293550000,7490820000,9126350000,43,32,78,153
7007080000,204140000,3156220000,10367440000,46,37,100,183
4983920000,3245390000,4693630000,12922940000,38,36,97,171
5613190000,2387790000,5985330000,13986310000,44,34,78,156
1763830000,7144560000,4913600000,13821990000,21,33,81,135
4252210000,2268840000,3936050000,10457100000,41,37,91,169
3280090000,1013820000,4526750000,8820660000,27,31,84,142
3170330000,7030430000,2878400000,13079160000,38,42,92,172
242940000,929130000,4123500000,5295570000,35,41,100,176
2604410000,10345020000,4381000000,17330430000,40,24,84,148
8925930000,2892260000,3716860000,15535050000,55,46,114,215
5569060000,2649050000,1606080000,9824190000,39,32,84,155
5802340000,4290080000,3744970000,13837390000,43,39,91,173
967980000,6122330000,1611930000,8702240000,25,27,73,125
249930000,619610000,11439450000,12308990000,54,33,110,197
3155490000,4250440000,2659180000,10065110000,47,31,90,168
2177650000,60000000,11620730000,13858380000,44,34,80,158
1384780000,2253510000,5397750000,9036040000,45,40,95,180
4447570000,4480840000,1408980000,10337390000,31,31,85,147
1431750000,2289850000,1158130000,4879730000,30,39,78,147
4518650000,3519330000,5890800000,13928780000,26,41,92,159
4468040000,5758540000,3965220000,14191800000,38,31,100,169
815650000,7915820000,1946120000,10677590000,33,34,98,165
892130000,1755180000,1232000000,3879310000,44,41,93,178
8588420000,861990000,2138410000,11588820000,44,30,78,152
260030000,1210050000,7125430000,8595510000,27,27,90,144
443610000,3673280000,3960560000,8077450000,45,37,87,169
6679410000,53370000,3639700000,10372480000,35,42,94,171
2471370000,0,8317080000,10788450000,47,39,94,180
1224300000,5079230000,2762610000,9066140000,44,33,83,160
3773750000,5744470000,4750370000,14268590000,47,31,88,166
3828510000,3195390000,3552930000,10576830000,36,26,85,147
2435110000,6293750000,5465200000,14194060000,48,42,120,210
5455420000,3324660000,5533740000,14313820000,42,42,95,179
3419730000,4460980000,1641190000,9521900000,48,29,91,168
423330000,1751970000,3380780000,5556080000,49,39,99,187
1738080000,5912880000,1584910000,9235870000,49,41,97,187
3011070000,4515200000,2555120000,10081390000,33,28,82,143
1728970000,8098020000,949990000,10776980000,31,37,92,160
1121190000,4018150000,700620000,5839960000,36,20,79,135
3453910000,4744440000,2509380000,10707730000,50,40,97,187
181380000,8657900000,4596570000,13435850000,37,30,93,160
1809150000,1430590000,4953060000,8192800000,33,22,81,136
315370000,1737030000,3238160000,5290560000,50,44,103,197
340980000,414640000,1743110000,2498730000,43,31,90,164
2717420000,4912820000,1270710000,8900950000,27,26,79,132
5397790000,4979720000,3460360000,13837870000,45,33,105,183
51940000,592880000,5113730000,5758550000,50,37,110,197
277460000,4222120000,966320000,5465900000,42,46,97,185
4154520000,35730000,6187350000,10377600000,33,38,89,160
14688690000,27952050000,9023890000,51664630000,50,39,100,189
12891920000,16781290000,13916200000,43589410000,25,37,84,146
19628590000,20562120000,11596040000,51786750000,54,37,107,198
13282860000,166980000,41177660000,54627500000,40,44,121,205
14881250000,35178610000,10094750000,60154610000,50,44,105,199
17826320000,10828950000,11713230000,40368500000,47,48,104,199
15064380000,22349510000,8553070000,45966960000,56,44,112,212
17889730000,2107760000,23510120000,43507610000,52,40,102,194
8957080000,18148920000,21587510000,48693510000,44,47,116,207
2073070000,4412760000,54919280000,61405110000,33,38,107,178
5883180000,23724300000,28192840000,57800320000,47,44,106,197
13900660000,25092300000,10624150000,49617110000,38,45,104,187
14965880000,1222320000,21780950000,37969150000,57,45,124,226
8162880000,19297090000,14794490000,42254460000,56,44,98,198
13221510000,11356920000,13809820000,38388250000,46,49,107,202
4803840000,1966650000,34607750000,41378240000,51,37,114,202
3030560000,837470000,36680400000,40548430000,47,48,104,199
1797920000,2257600000,34752040000,38807560000,46,45,99,190
12553060000,28615090000,36034690000,77202840000,53,41,108,202
33167960000,12165360000,36107490000,81440810000,49,43,106,198
15270310000,23760700000,13912760000,52943770000,48,48,113,209
15784620000,25286150000,10907860000,51978630000,51,45,110,206
11580610000,30457730000,15324200000,57362540000,49,42,103,194
30362510000,684480000,11947190000,42994180000,54,43,110,207
19591240000,16984710000,12811690000,49387640000,39,36,109,184
24252420000,9161280000,13754140000,47167840000,50,41,109,200
8273730000,1614490000,32612830000,42501050000,52,46,106,204
27248640000,9751460000,21769490000,58769590000,53,41,105,199
7219870000,33346430000,24673610000,65239910000,48,49,133,230
7118680000,26156020000,20222810000,53497510000,48,41,99,188
43835390000,2086680000,26912550000,72834620000,51,46,110,207
14091400000,19996590000,22906130000,56994120000,53,41,106,200
11415770000,26229500000,8570230000,46215500000,53,46,108,207
19544130000,15180960000,13267060000,47992150000,52,48,112,212
11756050000,1455940000,28711920000,41923910000,51,43,116,210
13333760000,11333080000,15435020000,40101860000,41,44,119,204
34919660000,995760000,18445420000,54360840000,34,40,109,183
34975890000,526460000,18949380000,54451730000,51,40,106,197
5169130000,24539980000,23816040000,53525150000,54,40,102,196
33686740000,7585480000,17589280000,58861500000,52,43,98,193
9365240000,18310450000,11931190000,39606880000,48,52,123,223
1616780000,11550140000,6674330000,19841250000,51,39,101,191
20416320000,11384840000,34305170000,66106330000,51,38,105,194
12443740000,445970000,39245040000,52134750000,47,44,121,212
19794290000,29494230000,13996920000,63285440000,50,42,106,198
9653380000,21743400000,23034960000,54431740000,47,46,104,197
12929890000,23778110000,12149510000,48857510000,45,41,111,197
9490840000,29054350000,15060180000,53605370000,49,42,110,201
28834080000,10426110000,16796220000,56056410000,46,42,112,200
27050410000,4847480000,17165950000,49063840000,36,45,107,188
29791400000,1229480000,21382880000,52403760000,50,40,103,193
9773830000,4290270000,18661090000,32725190000,51,42,101,194
43876940000,3613830000,17280410000,64771180000,49,52,122,223
16662590000,19693870000,19013700000,55370160000,54,42,100,196
26680330000,14110580000,15566590000,56357500000,51,39,119,209
11932860000,11760670000,14911630000,38605160000,51,44,102,197
16262000000,14490300000,10622070000,41374370000,46,45,103,194
11209730000,18255080000,9565020000,39029830000,37,45,118,200
16138370000,2336730000,33847770000,52322870000,24,32,83,139
2340480000,3054520000,41821380000,47216380000,50,46,105,201
12823290000,14414890000,27032890000,54271070000,51,46,104,201
10961480000,10167890000,14165020000,35294390000,46,42,101,189
20709620000,5080060000,16447540000,42237220000,49,44,105,198
29415400000,1505480000,15629810000,46550690000,57,41,121,219
13424810000,18323140000,12130760000,43878710000,50,44,110,204
2770640000,11569500000,26021290000,40361430000,48,49,123,220
12250760000,17575360000,29610010000,59436130000,43,47,111,201
13999180000,14524430000,10338550000,38862160000,55,45,116,216
18577640000,3277450000,17131130000,38986220000,35,47,119,201
17355570000,20340560000,18755270000,56451400000,46,42,95,183
2680990000,23726370000,28364030000,54771390000,51,37,112,200
16500030000,31514430000,9609920000,57624380000,51,41,105,197
17551490000,17429310000,12284260000,47265060000,49,42,100,191
13676080000,22550730000,14738420000,50965230000,56,46,122,224
11621170000,22565880000,7874330000,42061380000,48,42,102,192
7244610000,19895150000,23611560000,50751320000,50,48,129,227
15093100000,673430000,38229560000,53996090000,55,44,118,217
12939490000,27874090000,7838720000,48652300000,56,45,115,216
18174150000,27388190000,10238220000,55800560000,56,39,109,204
11576320000,23049290000,18956660000,53582270000,56,42,115,213
3444290000,5493000000,35781910000,44719200000,39,44,107,190
24132740000,32879810000,13481510000,70494060000,51,47,109,207
6212380000,33818070000,18840230000,58870680000,36,41,105,182
1529010000,20763580000,23195220000,45487810000,37,43,106,186
3001750000,16128280000,25736320000,44866350000,40,47,103,190
11281740000,21613460000,9727610000,42622810000,52,45,119,216
7291570000,17239340000,15584640000,40115550000,54,45,121,220
23450220000,13990370000,15417440000,52858030000,56,44,116,216
5618500000,38042770000,10145470000,53806740000,33,44,119,196
13045570000,6998190000,17440480000,37484240000,52,40,112,204
11285860000,10492030000,11315120000,33093010000,56,48,117,221
15711640000,10835970000,16140270000,42687880000,49,41,106,196
2214010000,17439270000,28660930000,48314210000,51,42,110,203
7034310000,29974940000,28031460000,65040710000,58,52,138,248
16463740000,26311820000,15075740000,57851300000,44,41,106,191
2836310000,17490720000,24759330000,45086360000,39,46,110,195
5660560000,12961240000,38924810000,57546610000,56,38,112,206
17847290000,32538430000,14964060000,65349780000,43,39,115,197
12100120000,642410000,41208810000,53951340000,49,45,102,196
18891520000,18865830000,9059510000,46816860000,45,38,100,183
11647100000,15655130000,10029540000,37331770000,44,42,107,193
6683910000,18388650000,17583910000,42656470000,46,43,98,187
33323030000,102200000,17948590000,51373820000,55,44,99,198
11654110000,14382380000,28809150000,54845640000,50,41,101,192
7132580000,1865720000,29916160000,38914460000,48,38,96,182
11928490000,8132020000,20054130000,40114640000,52,45,110,207
14199140000,6840040000,21612590000,42651770000,47,39,97,183
22298410000,27870410000,19829840000,69998660000,40,31,105,176
10982920000,12567980000,17831740000,41382640000,48,55,114,217
1285630000,4822580000,27849770000,33957980000,59,46,127,232
20299730000,16165660000,16070510000,52535900000,33,49,108,190
22661210000,9584630000,31872900000,64118740000,34,44,103,181
30163560000,57544970000,107645890000,195354420000,60,55,143,258
80996830000,22814490000,67703020000,171514340000,60,62,148,270
76968540000,115537360000,115058780000,307564680000,54,46,116,216
13953150000,16335420000,197429650000,227718220000,43,49,124,216
66577320000,12682960000,136928270000,216188550000,52,45,121,218
47163560000,91930370000,50242170000,189336100000,48,44,127,219
50034300000,53889740000,55448490000,159372530000,54,47,124,225
102071690000,21188030000,64444540000,187704260000,61,48,133,242
77965350000,62211590000,48867330000,189044270000,59,56,124,239
22204670000,37805940000,85725570000,145736180000,56,49,128,233
95968740000,1424720000,156615460000,254008920000,53,53,119,225
37421650000,69208740000,32885290000,139515680000,47,55,142,244
65980720000,185163160000,167165830000,418309710000,54,61,136,251
114210640000,11545900000,69482260000,195238800000,44,53,141,238
28751070000,94805900000,89321050000,212878020000,47,56,128,231
42638570000,77079600000,86474740000,206192910000,56,49,126,231
54196210000,71731130000,44037440000,169964780000,55,54,114,223
61368850000,83663580000,36119730000,181152160000,60,50,131,241
39264900000,49084600000,35091750000,123441250000,57,57,129,243
71309690000,52287350000,75765090000,199362130000,63,54,144,261
45132270000,68323450000,61721890000,175177610000,60,48,121,229
115967580000,5921170000,138577760000,260466510000,50,49,128,227
37958670000,96868090000,71293300000,206120060000,52,46,116,214
57571510000,80592210000,39896920000,178060640000,56,49,128,233
11176450000,59243360000,169341580000,239761390000,56,52,125,233
45530540000,55580010000,108130200000,209240750000,56,46,114,216
73279230000,66218060000,102147870000,241645160000,59,51,124,234
64310780000,113304950000,44242410000,221858140000,44,51,124,219
227629860000,85623790000,337075220000,650328870000,65,55,149,269
389106510000,41598560000,417029550000,847734620000,67,68,167,302
316509120000,349641450000,362144630000,1028295200000,67,70,157,294
44804660000,177304230000,503427630000,725536520000,69,63,164,296
160615010000,332926950000,324455220000,817997180000,50,62,149,261
228918450000,332404750000,228670510000,789993710000,61,58,138,257
274160590000,429170400000,447113540000,1150444530000,60,59,148,267
1596762660000,1695128470000,2708204500000,6000095630000,90,93,235,418
