Natural,Human_dominated,Area_Total,natural_sp,human_dominated_sp,Sp_Total
1015790000,1484210000,2500000000,26,133,159
2226950000,273050000,2500000000,24,110,134
1899020000,600980000,2500000000,8,99,107
1483350000,1016650000,2500000000,6,97,103
1412410000,1087590000,2500000000,12,108,120
1895340000,604660000,2500000000,22,135,157
1136130000,1363870000,2500000000,12,116,128
1669880000,830120000,2500000000,16,113,129
1026430000,1473570000,2500000000,10,97,107
151860000,2348140000,2500000000,13,112,125
1567700000,932300000,2500000000,19,116,135
81650000,2418350000,2500000000,14,102,116
1058710000,1441290000,2500000000,18,123,141
2267860000,232140000,2500000000,22,116,138
380420000,2119580000,2500000000,19,119,138
1921920000,578080000,2500000000,20,122,142
452160000,2047840000,2500000000,11,107,118
2292970000,207030000,2500000000,21,118,139
2097780000,402220000,2500000000,24,115,139
1990500000,509500000,2500000000,23,121,144
1422370000,1077630000,2500000000,26,121,147
2249580000,250420000,2500000000,20,104,124
1887810000,612190000,2500000000,24,127,151
2174620000,325380000,2500000000,21,113,134
1567430000,847730000,2415160000,12,109,121
822940000,1677060000,2500000000,14,103,117
1145610000,1354390000,2500000000,13,107,120
1996380000,503620000,2500000000,9,101,110
1571970000,928030000,2500000000,16,111,127
63310000,2436690000,2500000000,12,92,104
315270000,2184730000,2500000000,15,118,133
1110920000,1389080000,2500000000,20,118,138
201770000,2298230000,2500000000,6,93,99
2230190000,269810000,2500000000,23,107,130
2219930000,280070000,2500000000,26,114,140
1785660000,714340000,2500000000,26,126,152
2243760000,256240000,2500000000,19,92,111
1163290000,1336710000,2500000000,17,115,132
1055800000,1444200000,2500000000,15,110,125
1215130000,1284870000,2500000000,17,115,132
1334210000,1165790000,2500000000,13,109,122
340490000,2159510000,2500000000,17,138,155
731720000,1768280000,2500000000,21,135,156
766880000,1733120000,2500000000,17,120,137
842990000,1657010000,2500000000,16,130,146
635940000,1864060000,2500000000,24,149,173
403310000,2096690000,2500000000,18,141,159
361590000,2138410000,2500000000,16,130,146
494010000,2005990000,2500000000,15,124,139
551100000,1948900000,2500000000,25,150,175
419190000,2080810000,2500000000,25,149,174
272200000,2227800000,2500000000,24,138,162
543610000,1956390000,2500000000,19,132,151
1451840000,1048160000,2500000000,26,146,172
991940000,1508060000,2500000000,22,140,162
1080440000,1419560000,2500000000,19,134,153
1615760000,884240000,2500000000,16,115,131
1403290000,1096710000,2500000000,18,123,141
1176010000,1323990000,2500000000,24,137,161
912510000,1587490000,2500000000,21,128,149
529680000,1970320000,2500000000,18,139,157
992110000,1507890000,2500000000,12,112,124
975740000,1524260000,2500000000,15,127,142
1176690000,1323310000,2500000000,14,116,130
756060000,1743940000,2500000000,19,127,146
876230000,1623770000,2500000000,23,135,158
851150000,1648850000,2500000000,21,136,157
1527940000,972060000,2500000000,16,110,126
1344590000,1155410000,2500000000,17,116,133
1345790000,1154210000,2500000000,16,117,133
1166300000,1333700000,2500000000,19,123,142
346500000,2153500000,2500000000,16,131,147
293690000,2206310000,2500000000,21,123,144
387810000,2112190000,2500000000,20,128,148
740000000,1760000000,2500000000,20,123,143
372060000,2127940000,2500000000,19,135,154
331170000,2168830000,2500000000,21,136,157
268870000,2231130000,2500000000,22,134,156
338870000,2161130000,2500000000,19,136,155
481450000,2018550000,2500000000,21,134,155
1896300000,603700000,2500000000,22,141,163
589430000,1910570000,2500000000,23,138,161
1473670000,1026330000,2500000000,26,148,174
1483090000,24200000,1507290000,16,109,125
766980000,1733020000,2500000000,27,136,163
1435840000,1064160000,2500000000,23,137,160
1161960000,1338040000,2500000000,26,132,158
1378180000,1121820000,2500000000,21,123,144
1285150000,1214850000,2500000000,19,116,135
1108160000,1391840000,2500000000,16,113,129
1316280000,1183720000,2500000000,14,120,134
1221570000,1278430000,2500000000,21,135,156
956860000,1543140000,2500000000,23,140,163
1048780000,1451220000,2500000000,19,128,147
1247750000,1252250000,2500000000,15,117,132
1443930000,1056070000,2500000000,17,115,132
1139360000,1360640000,2500000000,18,122,140
626370000,1873630000,2500000000,18,130,148
997750000,1502250000,2500000000,21,121,142
1106180000,1393820000,2500000000,14,112,126
1015910000,1484090000,2500000000,19,125,144
1036780000,1463220000,2500000000,21,126,147
769850000,1730150000,2500000000,18,123,141
1011150000,1488850000,2500000000,17,118,135
568870000,1931130000,2500000000,25,127,152
933910000,1566090000,2500000000,21,126,147
503240000,1996760000,2500000000,18,131,149
619620000,1880380000,2500000000,23,141,164
1421710000,1078290000,2500000000,18,134,152
948280000,1551720000,2500000000,25,140,165
363980000,2136020000,2500000000,24,138,162
357260000,2142740000,2500000000,23,141,164
424770000,2075230000,2500000000,20,136,156
537850000,1962150000,2500000000,24,141,165
467930000,2032070000,2500000000,19,135,154
312600000,2187400000,2500000000,26,140,166
1929180000,570820000,2500000000,22,136,158
955120000,1544880000,2500000000,27,139,166
775680000,1724320000,2500000000,21,128,149
791810000,1708190000,2500000000,22,133,155
1717030000,782970000,2500000000,26,126,152
983850000,1516150000,2500000000,17,116,133
974240000,1525760000,2500000000,21,127,148
834770000,1665230000,2500000000,21,131,152
726340000,1773660000,2500000000,20,125,145
1013940000,1486060000,2500000000,14,110,124
824700000,1675300000,2500000000,17,114,131
572250000,1927750000,2500000000,12,116,128
940010000,1559990000,2500000000,18,115,133
1002340000,1497660000,2500000000,21,131,152
1026370000,1473630000,2500000000,22,138,160
1170850000,1329150000,2500000000,18,116,134
1188190000,1311810000,2500000000,22,125,147
447860000,2052140000,2500000000,22,131,153
1241560000,1258440000,2500000000,22,124,146
391570000,2108430000,2500000000,23,139,162
1091420000,1408580000,2500000000,21,125,146
413760000,2086240000,2500000000,22,130,152
1372840000,1127160000,2500000000,23,134,157
317010000,2182990000,2500000000,25,142,167
344980000,2155020000,2500000000,26,141,167
792710000,1707290000,2500000000,22,135,157
707180000,1792820000,2500000000,23,137,160
742460000,1757540000,2500000000,23,143,166
866100000,1633900000,2500000000,22,146,168
796320000,1703680000,2500000000,23,143,166
718800000,1781200000,2500000000,25,145,170
759610000,1740390000,2500000000,30,142,172
769900000,1730100000,2500000000,24,135,159
1646260000,853740000,2500000000,28,135,163
2393030000,106970000,2500000000,18,114,132
712920000,1787080000,2500000000,18,122,140
679390000,1820610000,2500000000,23,126,149
533120000,1966880000,2500000000,17,119,136
928150000,1571850000,2500000000,26,135,161
761700000,1738300000,2500000000,16,123,139
793920000,1706080000,2500000000,24,133,157
1154710000,1345290000,2500000000,18,128,146
942540000,1557460000,2500000000,23,131,154
440100000,2059900000,2500000000,24,126,150
812980000,1687020000,2500000000,25,125,150
2469830000,30170000,2500000000,32,104,136
2068650000,45950000,2114600000,22,125,147
2488880000,11120000,2500000000,21,99,120
2488610000,11390000,2500000000,12,87,99
2493170000,6830000,2500000000,13,89,102
2475960000,24040000,2500000000,25,102,127
2459640000,40360000,2500000000,16,90,106
2443120000,56880000,2500000000,17,85,102
2278900000,27010000,2305910000,19,74,93
2416710000,83290000,2500000000,23,92,115
1423480000,89220000,1512700000,17,110,127
1074960000,1425040000,2500000000,23,132,155
808630000,1691370000,2500000000,17,126,143
2462370000,37630000,2500000000,22,116,138
2196150000,68630000,2264780000,22,118,140
2426730000,73270000,2500000000,31,122,153
1098070000,880000,1098950000,10,77,87
2485840000,14160000,2500000000,20,88,108
2484330000,15670000,2500000000,17,83,100
2479720000,20280000,2500000000,18,102,120
2485030000,14970000,2500000000,19,95,114
2484470000,15530000,2500000000,20,91,111
2473860000,26140000,2500000000,24,99,123
2469930000,30070000,2500000000,18,90,108
2477460000,22540000,2500000000,23,84,107
2439460000,60540000,2500000000,26,104,130
2434780000,65220000,2500000000,20,86,106
2373530000,126470000,2500000000,25,107,132
2472990000,27010000,2500000000,22,99,121
2458440000,41560000,2500000000,27,114,141
2483000000,17000000,2500000000,14,86,100
2477810000,22190000,2500000000,30,104,134
738870000,1761130000,2500000000,20,130,150
1024160000,1475840000,2500000000,16,130,146
1223680000,1276320000,2500000000,20,129,149
1102050000,1397950000,2500000000,25,125,150
1302640000,1197360000,2500000000,24,136,160
1205560000,1294440000,2500000000,23,133,156
1060070000,220000,1060290000,8,52,60
2344260000,155740000,2500000000,22,124,146
2441610000,46200000,2487810000,25,125,150
1941610000,558390000,2500000000,30,134,164
1794940000,66700000,1861640000,15,111,126
2443640000,56360000,2500000000,20,87,107
2372070000,127930000,2500000000,23,123,146
2240150000,259850000,2500000000,25,126,151
1959430000,540570000,2500000000,28,128,156
2471700000,28300000,2500000000,24,95,119
2470800000,29200000,2500000000,24,88,112
2304680000,195320000,2500000000,29,128,157
2215450000,284550000,2500000000,21,119,140
2435650000,64350000,2500000000,25,102,127
2431150000,68850000,2500000000,31,113,144
2438470000,61530000,2500000000,26,99,125
2433720000,66280000,2500000000,30,113,143
2481270000,18730000,2500000000,31,103,134
2449440000,50560000,2500000000,29,105,134
2443630000,56370000,2500000000,29,106,135
2405870000,94130000,2500000000,33,100,133
2409680000,90320000,2500000000,36,120,156
2437810000,62190000,2500000000,29,104,133
2116860000,383140000,2500000000,35,127,162
2016900000,207330000,2224230000,11,110,121
2268880000,194830000,2463710000,17,116,133
2093510000,406490000,2500000000,34,136,170
2146300000,340530000,2486830000,32,134,166
1890870000,609130000,2500000000,32,130,162
2296050000,203950000,2500000000,29,127,156
2395780000,104220000,2500000000,19,111,130
2198260000,301740000,2500000000,21,117,138
1797680000,702320000,2500000000,19,125,144
1945560000,554440000,2500000000,24,133,157
2421870000,78130000,2500000000,27,118,145
2159900000,340100000,2500000000,24,135,159
2498640000,1360000,2500000000,28,101,129
2477020000,22980000,2500000000,26,99,125
2485260000,14740000,2500000000,29,94,123
2463010000,36990000,2500000000,30,104,134
2134520000,365480000,2500000000,33,129,162
2428310000,71690000,2500000000,32,112,144
2443480000,2230000,2445710000,18,67,85
2484890000,15110000,2500000000,30,90,120
2434810000,65190000,2500000000,21,92,113
2327360000,172640000,2500000000,25,106,131
2497950000,2050000,2500000000,21,73,94
2082940000,415790000,2498730000,11,95,106
2014790000,319010000,2333800000,6,76,82
2074260000,161500000,2235760000,7,76,83
2228920000,271080000,2500000000,14,94,108
1815360000,684640000,2500000000,3,74,77
1336040000,1163960000,2500000000,13,111,124
1742550000,757450000,2500000000,11,100,111
1452580000,1047420000,2500000000,11,94,105
921750000,1578250000,2500000000,8,104,112
1433430000,1025660000,2459090000,11,98,109
1143510000,1356490000,2500000000,10,101,111
1054990000,1445010000,2500000000,10,93,103
1235890000,1264110000,2500000000,15,111,126
1702990000,797010000,2500000000,11,98,109
1933500000,367280000,2300780000,16,115,131
1200600000,1299400000,2500000000,18,118,136
535420000,1964580000,2500000000,19,116,135
1122980000,1377020000,2500000000,14,105,119
1575350000,839240000,2414590000,8,78,86
1824310000,675690000,2500000000,10,76,86
1716070000,783930000,2500000000,13,102,115
1012340000,1487660000,2500000000,12,95,107
1825450000,674550000,2500000000,17,105,122
1679280000,820720000,2500000000,15,103,118
1477590000,1022410000,2500000000,14,106,120
1809750000,690250000,2500000000,17,99,116
783460000,1716540000,2500000000,16,103,119
1965450000,534550000,2500000000,13,103,116
1523240000,758500000,2281740000,7,97,104
1073390000,1426610000,2500000000,12,109,121
230510000,2269490000,2500000000,20,125,145
1258440000,1241560000,2500000000,26,144,170
1942720000,221770000,2164490000,13,120,133
2272170000,227830000,2500000000,21,101,122
1967720000,532280000,2500000000,26,131,157
2122160000,377840000,2500000000,22,119,141
1989810000,510190000,2500000000,24,127,151
1958190000,541810000,2500000000,21,114,135
2212460000,287540000,2500000000,21,108,129
1991210000,508790000,2500000000,23,116,139
2187010000,312990000,2500000000,19,103,122
1934940000,238910000,2173850000,8,74,82
1251600000,1248400000,2500000000,14,111,125
1192100000,1307900000,2500000000,11,96,107
1193830000,1306170000,2500000000,17,106,123
2082860000,417140000,2500000000,16,100,116
1547780000,735540000,2283320000,6,92,98
1056330000,1443670000,2500000000,11,108,119
1359610000,190850000,1550460000,6,71,77
1399930000,907460000,2307390000,5,73,78
2343360000,156640000,2500000000,13,106,119
2026100000,473900000,2500000000,25,147,172
2162170000,337830000,2500000000,24,148,172
1837080000,662920000,2500000000,26,145,171
2342490000,157510000,2500000000,21,118,139
1809200000,690800000,2500000000,25,123,148
2249590000,250410000,2500000000,25,120,145
1597660000,902340000,2500000000,21,124,145
1955850000,544150000,2500000000,28,134,162
2170330000,329670000,2500000000,22,111,133
2139800000,360200000,2500000000,18,97,115
2236170000,263830000,2500000000,22,113,135
1916620000,583380000,2500000000,21,114,135
1505190000,994810000,2500000000,18,102,120
1729190000,770810000,2500000000,17,104,121
439960000,2060040000,2500000000,6,85,91
1266270000,1233730000,2500000000,14,104,118
438810000,2061190000,2500000000,13,88,101
615270000,1884730000,2500000000,9,90,99
725360000,1774640000,2500000000,6,98,104
1929610000,570390000,2500000000,11,98,109
1833880000,666120000,2500000000,11,102,113
2017500000,482500000,2500000000,13,110,123
2107700000,392300000,2500000000,13,96,109
1673950000,826050000,2500000000,21,130,151
2057680000,442320000,2500000000,17,119,136
1160490000,1339510000,2500000000,17,120,137
1848080000,651920000,2500000000,10,103,113
1605720000,894280000,2500000000,23,126,149
1588240000,911760000,2500000000,22,133,155
1048770000,1451230000,2500000000,18,136,154
1254320000,1245680000,2500000000,25,139,164
2212820000,287180000,2500000000,19,106,125
1612020000,887980000,2500000000,22,117,139
1687380000,812620000,2500000000,22,115,137
1108100000,1391900000,2500000000,22,122,144
918510000,1581490000,2500000000,12,104,116
1568000000,916640000,2484640000,7,80,87
479110000,2020890000,2500000000,8,87,95
571350000,1928650000,2500000000,6,79,85
2345420000,154580000,2500000000,10,95,105
2090720000,409280000,2500000000,13,107,120
1663270000,836730000,2500000000,16,99,115
2062930000,437070000,2500000000,9,88,97
1288070000,1211930000,2500000000,16,115,131
1135810000,1364190000,2500000000,13,104,117
1536070000,963930000,2500000000,15,118,133
1195250000,1304750000,2500000000,16,114,130
1626390000,873610000,2500000000,15,114,129
1237010000,1262990000,2500000000,16,126,142
1037630000,1462370000,2500000000,16,120,136
1230960000,1269040000,2500000000,23,135,158
1234030000,1265970000,2500000000,17,119,136
977280000,1522720000,2500000000,26,147,173
859520000,1640480000,2500000000,17,127,144
562730000,1937270000,2500000000,21,134,155
870050000,1629950000,2500000000,15,119,134
764870000,1735130000,2500000000,25,148,173
2047160000,452840000,2500000000,19,124,143
2284220000,215780000,2500000000,17,118,135
1302610000,1197390000,2500000000,9,86,95
1828260000,671740000,2500000000,13,81,94
950230000,1549770000,2500000000,17,114,131
1495800000,1004200000,2500000000,18,119,137
783850000,1716150000,2500000000,20,123,143
990760000,1509240000,2500000000,13,117,130
582270000,1917730000,2500000000,22,136,158
1246750000,1253250000,2500000000,21,126,147
1821340000,678660000,2500000000,21,133,154
1174600000,1325400000,2500000000,27,150,177
1049690000,1450310000,2500000000,24,144,168
1696850000,406430000,2103280000,17,116,133
504160000,1995840000,2500000000,18,117,135
821280000,1678720000,2500000000,27,129,156
679410000,1820590000,2500000000,22,121,143
1026220000,1473780000,2500000000,23,122,145
1186140000,1313860000,2500000000,26,140,166
695560000,1804440000,2500000000,24,134,158
1084800000,1415200000,2500000000,22,130,152
1694120000,805880000,2500000000,20,117,137
1513420000,986580000,2500000000,23,142,165
1295910000,1204090000,2500000000,24,138,162
1297100000,1202900000,2500000000,27,145,172
1134730000,1365270000,2500000000,22,135,157
474330000,2025670000,2500000000,22,136,158
354480000,2145520000,2500000000,24,133,157
855350000,1644650000,2500000000,21,130,151
1161610000,1338390000,2500000000,19,135,154
1139290000,1360710000,2500000000,23,136,159
908640000,1591360000,2500000000,23,142,165
1331970000,1168030000,2500000000,21,136,157
711050000,1788950000,2500000000,24,143,167
451380000,2048620000,2500000000,20,137,157
929380000,1570620000,2500000000,23,136,159
428550000,2071450000,2500000000,22,143,165
982050000,1517950000,2500000000,24,141,165
2118660000,190540000,2309200000,21,120,141
1542390000,957610000,2500000000,24,146,170
1389400000,452280000,1841680000,19,112,131
1196690000,1303310000,2500000000,20,122,142
809080000,1690920000,2500000000,26,128,154
1427800000,1072200000,2500000000,19,119,138
1037710000,1462290000,2500000000,25,123,148
1101400000,1398600000,2500000000,30,145,175
1572840000,927160000,2500000000,27,157,184
1018210000,1481790000,2500000000,24,135,159
1258510000,1241490000,2500000000,29,151,180
627050000,1872950000,2500000000,24,143,167
1372620000,1127380000,2500000000,24,138,162
723170000,1776830000,2500000000,23,139,162
955770000,1544230000,2500000000,23,136,159
873790000,1626210000,2500000000,24,137,161
1281610000,1218390000,2500000000,23,140,163
984410000,1515590000,2500000000,26,144,170
1371650000,1128350000,2500000000,21,138,159
1422620000,1077380000,2500000000,22,138,160
1183700000,1316300000,2500000000,26,145,171
1599970000,900030000,2500000000,23,142,165
1391010000,1108990000,2500000000,25,141,166
1121740000,1378260000,2500000000,24,149,173
979710000,1520290000,2500000000,23,146,169
950600000,1549400000,2500000000,21,143,164
881010000,1618990000,2500000000,25,152,177
1265270000,1234730000,2500000000,24,149,173
577400000,1922600000,2500000000,22,143,165
1860450000,639550000,2500000000,22,141,163
1229540000,1270460000,2500000000,25,144,169
1295810000,84710000,1380520000,18,123,141
1603690000,684330000,2288020000,22,135,157
1372010000,1127990000,2500000000,20,133,153
1373110000,1126890000,2500000000,22,122,144
644660000,1855340000,2500000000,22,128,150
1503480000,996520000,2500000000,20,128,148
1083850000,1416150000,2500000000,23,135,158
1085960000,1414040000,2500000000,22,134,156
1099780000,1400220000,2500000000,25,138,163
783100000,1716900000,2500000000,28,141,169
727380000,1772620000,2500000000,25,146,171
865800000,1634200000,2500000000,24,143,167
994140000,1505860000,2500000000,25,141,166
928940000,1571060000,2500000000,24,143,167
1326480000,1173520000,2500000000,22,133,155
1531270000,968730000,2500000000,25,135,160
737110000,1762890000,2500000000,23,139,162
1170460000,1329540000,2500000000,22,142,164
1527940000,972060000,2500000000,18,137,155
1423730000,1076270000,2500000000,20,133,153
1032160000,1467840000,2500000000,17,134,151
1018040000,1481960000,2500000000,21,140,161
1092530000,1407470000,2500000000,23,134,157
1387910000,1112090000,2500000000,21,143,164
1699310000,800690000,2500000000,21,137,158
1351660000,1148340000,2500000000,21,137,158
954690000,1545310000,2500000000,22,138,160
963810000,1536190000,2500000000,21,137,158
1265070000,1234930000,2500000000,20,131,151
1611130000,888870000,2500000000,22,138,160
1206940000,1293060000,2500000000,21,138,159
1805630000,609910000,2415540000,22,139,161
1376330000,1123670000,2500000000,19,130,149
602910000,1897090000,2500000000,24,141,165
601400000,1898600000,2500000000,25,146,171
1102610000,1397390000,2500000000,21,137,158
491150000,2008850000,2500000000,26,139,165
1277920000,1222080000,2500000000,22,134,156
492290000,2007710000,2500000000,29,149,178
825740000,1674260000,2500000000,33,147,180
1042470000,1457530000,2500000000,29,147,176
1348740000,1151260000,2500000000,24,143,167
1180040000,1319960000,2500000000,25,137,162
849120000,1650880000,2500000000,25,148,173
1167920000,1332080000,2500000000,26,142,168
626790000,1873210000,2500000000,21,143,164
520380000,1979620000,2500000000,23,144,167
859010000,1640990000,2500000000,21,142,163
826730000,1673270000,2500000000,23,135,158
559750000,1940250000,2500000000,20,146,166
648050000,1851950000,2500000000,21,143,164
497340000,2002660000,2500000000,20,141,161
824170000,1675830000,2500000000,21,144,165
918660000,1581340000,2500000000,21,142,163
825020000,1674980000,2500000000,19,139,158
643080000,1856920000,2500000000,19,136,155
591890000,1908110000,2500000000,20,134,154
1677710000,822290000,2500000000,20,130,150
1336250000,1163750000,2500000000,20,136,156
1719880000,780120000,2500000000,20,136,156
833580000,1666420000,2500000000,19,134,153
658860000,1841140000,2500000000,22,127,149
210950000,2289050000,2500000000,24,128,152
1908300000,580990000,2489290000,24,132,156
1768280000,731720000,2500000000,34,139,173
1251940000,1248060000,2500000000,23,138,161
2055170000,444830000,2500000000,29,135,164
1915000000,278540000,2193540000,28,138,166
2256400000,243600000,2500000000,20,129,149
2175930000,324070000,2500000000,20,129,149
1218710000,1281290000,2500000000,28,139,167
1970930000,529070000,2500000000,21,131,152
2173940000,326060000,2500000000,25,131,156
2287830000,212170000,2500000000,23,130,153
2444720000,55280000,2500000000,19,113,132
2311120000,188880000,2500000000,22,127,149
2479570000,20430000,2500000000,26,107,133
2478110000,21890000,2500000000,24,110,134
2486460000,13540000,2500000000,30,113,143
2495240000,4760000,2500000000,25,92,117
2484920000,15080000,2500000000,34,100,134
2337720000,162280000,2500000000,22,127,149
1739360000,760640000,2500000000,26,138,164
2324920000,175080000,2500000000,24,129,153
1979940000,520060000,2500000000,34,144,178
2343770000,156230000,2500000000,25,124,149
2300660000,199340000,2500000000,23,130,153
2233640000,266360000,2500000000,24,129,153
2322560000,177440000,2500000000,22,129,151
1313920000,1186080000,2500000000,27,139,166
1887540000,612460000,2500000000,28,132,160
1958210000,541790000,2500000000,29,134,163
2143720000,356280000,2500000000,26,135,161
2131370000,368630000,2500000000,28,134,162
2261630000,238370000,2500000000,23,132,155
2135750000,364250000,2500000000,28,139,167
2209450000,290550000,2500000000,27,134,161
2437670000,62330000,2500000000,19,104,123
2309220000,190780000,2500000000,24,122,146
2478690000,21310000,2500000000,21,124,145
2441970000,58030000,2500000000,19,121,140
2448400000,51600000,2500000000,22,112,134
2458620000,41380000,2500000000,24,118,142
2393340000,106660000,2500000000,27,129,156
2491870000,8130000,2500000000,26,82,108
2495650000,4350000,2500000000,24,85,109
2476450000,23550000,2500000000,22,97,119
2498210000,1790000,2500000000,21,88,109
2492280000,7720000,2500000000,30,87,117
2479640000,20360000,2500000000,31,99,130
2338390000,161610000,2500000000,25,107,132
2477190000,22810000,2500000000,26,101,127
2426080000,73920000,2500000000,30,115,145
2425450000,74550000,2500000000,20,120,140
2258550000,241380000,2499930000,34,149,183
1974910000,523660000,2498570000,34,152,186
2328110000,171890000,2500000000,21,125,146
2439620000,60380000,2500000000,20,126,146
2371830000,128170000,2500000000,29,134,163
2329190000,170810000,2500000000,26,134,160
1317100000,1182900000,2500000000,28,137,165
2294530000,205470000,2500000000,25,127,152
2035810000,464190000,2500000000,33,135,168
1511060000,988940000,2500000000,29,139,168
2147030000,352970000,2500000000,25,129,154
1661540000,838460000,2500000000,25,138,163
1983170000,516830000,2500000000,29,133,162
2260400000,239600000,2500000000,25,135,160
2292210000,207790000,2500000000,24,128,152
2066920000,433080000,2500000000,26,132,158
1665210000,834790000,2500000000,27,143,170
2445700000,54300000,2500000000,26,111,137
2323960000,176040000,2500000000,24,129,153
2311170000,188830000,2500000000,24,129,153
2456730000,43270000,2500000000,22,106,128
2454860000,45140000,2500000000,26,120,146
2387330000,112670000,2500000000,26,123,149
2259440000,240560000,2500000000,25,127,152
2474120000,25880000,2500000000,25,91,116
2475620000,24380000,2500000000,25,103,128
2463670000,36330000,2500000000,21,102,123
2424310000,75690000,2500000000,23,113,136
2450350000,49650000,2500000000,26,107,133
2466070000,33930000,2500000000,26,104,130
2466580000,33420000,2500000000,20,83,103
2445270000,54730000,2500000000,21,97,118
2375730000,108910000,2484640000,29,138,167
1950230000,549770000,2500000000,30,133,163
1903740000,596260000,2500000000,33,143,176
1576390000,923610000,2500000000,26,133,159
2293510000,135970000,2429480000,31,134,165
1951430000,548570000,2500000000,29,140,169
1291340000,1208660000,2500000000,28,141,169
2179270000,49090000,2228360000,26,125,151
2303100000,196900000,2500000000,36,141,177
2400010000,99990000,2500000000,33,133,166
2379920000,80610000,2460530000,33,130,163
2384590000,115410000,2500000000,29,126,155
2253840000,246160000,2500000000,34,139,173
2490260000,9740000,2500000000,18,81,99
2397770000,102230000,2500000000,25,117,142
2475700000,24300000,2500000000,20,90,110
2485170000,14830000,2500000000,22,92,114
2463500000,36500000,2500000000,21,81,102
2468600000,31400000,2500000000,22,78,100
2464210000,35790000,2500000000,28,97,125
2490860000,9140000,2500000000,28,87,115
2496630000,3370000,2500000000,28,90,118
2495220000,4780000,2500000000,27,84,111
2496800000,3200000,2500000000,31,100,131
2495500000,4500000,2500000000,17,73,90
2494380000,5620000,2500000000,21,75,96
2497750000,2250000,2500000000,30,85,115
2498850000,1150000,2500000000,26,83,109
2448210000,51790000,2500000000,29,104,133
2472820000,27180000,2500000000,26,96,122
2313330000,8210000,2321540000,31,93,124
2470320000,29680000,2500000000,27,93,120
2494220000,5780000,2500000000,31,86,117
2494260000,5740000,2500000000,28,90,118
2477430000,22570000,2500000000,19,96,115
2484390000,15610000,2500000000,28,107,135
2481990000,18010000,2500000000,24,101,125
2492670000,7330000,2500000000,29,78,107
