Natural,Human_dominated,Area_Total,natural_sp,human_dominated_sp,Sp_Total
2493520000,6480000,2500000000,31,88,119
2496670000,3330000,2500000000,28,80,108
2495830000,4170000,2500000000,27,96,123
2500000000,0,2500000000,24,64,88
2499540000,460000,2500000000,31,87,118
2500000000,0,2500000000,30,70,100
2494870000,5130000,2500000000,31,98,129
2496770000,3230000,2500000000,25,77,102
2488870000,11130000,2500000000,20,73,93
2481910000,18090000,2500000000,27,87,114
2493370000,6630000,2500000000,23,68,91
2476830000,23170000,2500000000,31,91,122
2493370000,6630000,2500000000,23,88,111
2490530000,9470000,2500000000,22,96,118
2480170000,19830000,2500000000,23,88,111
2499430000,570000,2500000000,23,77,100
2500000000,0,2500000000,25,63,88
2487220000,12780000,2500000000,13,69,82
2311640000,188360000,2500000000,12,73,85
2150750000,349250000,2500000000,17,111,128
2027810000,472190000,2500000000,14,92,106
1880710000,619290000,2500000000,16,98,114
2338990000,161010000,2500000000,15,105,120
2103550000,396450000,2500000000,9,63,72
1730560000,769440000,2500000000,7,65,72
1921790000,578210000,2500000000,13,77,90
1671940000,828060000,2500000000,7,63,70
1741840000,758160000,2500000000,17,96,113
1941970000,558030000,2500000000,16,84,100
2349800000,150200000,2500000000,12,78,90
1889200000,610800000,2500000000,16,94,110
2242440000,257560000,2500000000,14,89,103
1052070000,1447930000,2500000000,14,96,110
1761990000,738010000,2500000000,11,84,95
1962140000,537860000,2500000000,13,83,96
2010700000,46020000,2056720000,5,46,51
2151020000,348980000,2500000000,7,58,65
1857510000,642490000,2500000000,14,95,109
2045300000,454700000,2500000000,13,86,99
1710690000,789310000,2500000000,7,66,73
2316350000,183650000,2500000000,9,65,74
2005610000,494390000,2500000000,22,115,137
2196420000,303580000,2500000000,12,92,104
1520090000,979910000,2500000000,10,71,81
2013020000,486980000,2500000000,8,73,81
455910000,2044090000,2500000000,6,79,85
1301490000,1198510000,2500000000,21,114,135
2100690000,350070000,2450760000,17,104,121
2025430000,474570000,2500000000,7,68,75
2178690000,321310000,2500000000,9,94,103
2369370000,130630000,2500000000,9,103,112
1205100000,1294900000,2500000000,12,106,118
672840000,1827160000,2500000000,20,112,132
974710000,1525290000,2500000000,16,110,126
2403610000,96390000,2500000000,17,104,121
585890000,1914110000,2500000000,17,115,132
749110000,1750890000,2500000000,21,129,150
602830000,1897170000,2500000000,16,105,121
79810000,2420190000,2500000000,14,105,119
468260000,2031740000,2500000000,18,122,140
508720000,1991280000,2500000000,22,131,153
742520000,1757480000,2500000000,15,120,135
906390000,1593610000,2500000000,22,127,149
796020000,1703980000,2500000000,20,120,140
1073110000,1426890000,2500000000,24,131,155
380480000,2119520000,2500000000,24,137,161
696340000,1803660000,2500000000,20,127,147
928230000,1571770000,2500000000,23,131,154
1287860000,1212140000,2500000000,8,95,103
2011940000,488060000,2500000000,12,100,112
421130000,2078870000,2500000000,16,125,141
404980000,2095020000,2500000000,23,127,150
311270000,2188730000,2500000000,18,122,140
458370000,2041630000,2500000000,22,147,169
40150000,2459850000,2500000000,14,110,124
242370000,2257630000,2500000000,16,116,132
508080000,1991920000,2500000000,24,132,156
481660000,2018340000,2500000000,24,141,165
137720000,2362280000,2500000000,16,112,128
151310000,2348690000,2500000000,20,127,147
335880000,2164120000,2500000000,16,122,138
604330000,1895670000,2500000000,22,139,161
1832270000,667730000,2500000000,19,121,140
1620030000,879970000,2500000000,30,156,186
1808580000,691420000,2500000000,18,124,142
1751560000,748440000,2500000000,23,123,146
1362130000,1137870000,2500000000,14,102,116
905560000,1594440000,2500000000,20,147,167
1959620000,540380000,2500000000,14,99,113
2245780000,254220000,2500000000,15,105,120
353310000,2146690000,2500000000,16,108,124
276140000,2223860000,2500000000,15,110,125
1081460000,1418540000,2500000000,11,100,111
1455780000,1044220000,2500000000,11,97,108
336710000,2163290000,2500000000,22,130,152
147810000,2352190000,2500000000,15,115,130
877500000,1622500000,2500000000,18,117,135
1408730000,1091270000,2500000000,13,104,117
737270000,1762730000,2500000000,25,139,164
346170000,2153830000,2500000000,22,132,154
1089480000,1410520000,2500000000,20,121,141
434890000,2065110000,2500000000,19,125,144
1272040000,1227960000,2500000000,22,119,141
1578310000,921690000,2500000000,15,114,129
1765730000,734270000,2500000000,16,126,142
698310000,1801690000,2500000000,13,103,116
1701190000,798810000,2500000000,28,161,189
1217240000,1282760000,2500000000,14,104,118
2110570000,389430000,2500000000,19,132,151
1875890000,624110000,2500000000,23,143,166
2211950000,288050000,2500000000,24,133,157
2025800000,474200000,2500000000,22,147,169
1175550000,1324450000,2500000000,24,144,168
377660000,2122340000,2500000000,14,122,136
1759880000,740120000,2500000000,13,89,102
624430000,1875570000,2500000000,9,95,104
2136710000,363290000,2500000000,17,94,111
1822090000,677910000,2500000000,19,106,125
2064000000,436000000,2500000000,10,89,99
2199880000,300120000,2500000000,16,108,124
329710000,2170290000,2500000000,16,108,124
2020000000,480000000,2500000000,23,128,151
1225590000,1274410000,2500000000,14,96,110
2245890000,254110000,2500000000,24,137,161
1703830000,796170000,2500000000,17,121,138
1779230000,720770000,2500000000,18,137,155
422530000,2077470000,2500000000,17,130,147
706490000,1793510000,2500000000,20,120,140
1563980000,936020000,2500000000,15,100,115
914970000,1585030000,2500000000,24,141,165
807900000,1692100000,2500000000,28,150,178
1060170000,1439830000,2500000000,21,136,157
1038900000,1461100000,2500000000,28,145,173
674310000,1825690000,2500000000,15,125,140
1352250000,1147750000,2500000000,24,144,168
954340000,1545660000,2500000000,16,129,145
1079100000,1420900000,2500000000,17,135,152
785510000,1714490000,2500000000,19,143,162
607350000,1892650000,2500000000,20,137,157
308270000,2191730000,2500000000,17,134,151
746330000,1753670000,2500000000,18,136,154
919730000,1580270000,2500000000,20,133,153
449370000,2050630000,2500000000,21,137,158
806810000,1693190000,2500000000,21,143,164
813680000,1686320000,2500000000,19,147,166
1311390000,1188610000,2500000000,19,132,151
1013830000,1486170000,2500000000,20,138,158
527570000,1972430000,2500000000,19,144,163
642230000,1857770000,2500000000,22,143,165
1931110000,540220000,2471330000,23,134,157
1224450000,1275550000,2500000000,24,141,165
1506640000,993360000,2500000000,21,140,161
1654250000,845750000,2500000000,18,120,138
712200000,1787800000,2500000000,22,130,152
1789140000,710860000,2500000000,21,124,145
1234540000,1265460000,2500000000,19,134,153
1983150000,516850000,2500000000,24,124,148
1235660000,1264340000,2500000000,20,142,162
1723380000,776620000,2500000000,26,135,161
1749320000,750680000,2500000000,22,125,147
1990020000,509980000,2500000000,26,124,150
469830000,2030170000,2500000000,18,126,144
1034390000,1465610000,2500000000,23,132,155
359710000,2140290000,2500000000,22,141,163
1172530000,1327470000,2500000000,22,130,152
1050990000,1449010000,2500000000,20,136,156
996690000,1503310000,2500000000,19,139,158
1517080000,982920000,2500000000,20,138,158
975370000,1524630000,2500000000,20,139,159
464320000,2035680000,2500000000,18,137,155
769850000,1730150000,2500000000,19,135,154
813510000,1686490000,2500000000,24,143,167
657020000,1842980000,2500000000,18,136,154
780310000,1719690000,2500000000,19,139,158
612870000,1887130000,2500000000,19,139,158
618100000,1881900000,2500000000,16,132,148
752910000,1747090000,2500000000,21,138,159
1076220000,1423780000,2500000000,21,134,155
896960000,1603040000,2500000000,18,134,152
993870000,1506130000,2500000000,23,139,162
1547200000,952800000,2500000000,20,136,156
224000000,0,224000000,21,138,159
1070180000,890970000,1961150000,21,141,162
0,0,0,21,136,157
472730000,863850000,1336580000,20,139,159
929100000,880000,929980000,12,111,123
1546170000,953830000,2500000000,22,127,149
1667320000,832680000,2500000000,16,126,142
1518520000,981480000,2500000000,22,126,148
1121600000,1378400000,2500000000,22,134,156
1427290000,1072710000,2500000000,24,134,158
1936120000,563880000,2500000000,20,119,139
1538890000,961110000,2500000000,23,123,146
1642780000,857220000,2500000000,21,119,140
964900000,1535100000,2500000000,20,134,154
956230000,1543770000,2500000000,20,128,148
861660000,1638340000,2500000000,19,137,156
758720000,1741280000,2500000000,18,136,154
637940000,1862060000,2500000000,19,147,166
1091910000,1408090000,2500000000,18,138,156
928260000,1571740000,2500000000,21,147,168
1072450000,1427550000,2500000000,20,145,165
746980000,1753020000,2500000000,20,142,162
706860000,1793140000,2500000000,20,145,165
959710000,1540290000,2500000000,19,144,163
1000970000,1499030000,2500000000,21,150,171
642850000,1857150000,2500000000,20,148,168
895970000,1604030000,2500000000,17,138,155
1027360000,1472640000,2500000000,23,144,167
1450900000,1049100000,2500000000,20,139,159
1150990000,1349010000,2500000000,23,140,163
849020000,1650980000,2500000000,24,148,172
0,0,0,22,144,166
277420000,809470000,1086890000,20,139,159
13550000,11650000,25200000,19,133,152
531070000,623430000,1154500000,24,140,164
1186960000,1313040000,2500000000,23,148,171
821090000,728650000,1549740000,24,162,186
1264460000,1235540000,2500000000,21,135,156
1064480000,1329350000,2393830000,27,149,176
1111680000,1388320000,2500000000,24,132,156
471860000,2028140000,2500000000,20,137,157
433440000,1680770000,2114210000,24,144,168
698790000,1800460000,2499250000,20,126,146
1625960000,874040000,2500000000,20,117,137
1467080000,1032920000,2500000000,20,118,138
1593480000,906520000,2500000000,21,118,139
1698200000,801800000,2500000000,24,130,154
1171650000,1328350000,2500000000,22,144,166
673580000,1490930000,2164510000,21,131,152
652930000,900880000,1553810000,22,155,177
8880000,6090000,14970000,22,137,159
548360000,1951640000,2500000000,18,148,166
884310000,1615690000,2500000000,22,145,167
745300000,1332230000,2077530000,20,157,177
446110000,2053890000,2500000000,19,147,166
691200000,1797160000,2488360000,19,142,161
734300000,1765700000,2500000000,19,147,166
387160000,644460000,1031620000,24,153,177
668280000,708180000,1376460000,24,155,179
741470000,1758530000,2500000000,22,148,170
892530000,1607470000,2500000000,20,143,163
1389080000,935690000,2324770000,23,152,175
668480000,489320000,1157800000,24,156,180
1173610000,1326390000,2500000000,24,138,162
1091800000,1408200000,2500000000,24,155,179
1214810000,437500000,1652310000,26,154,180
711230000,904650000,1615880000,23,150,173
400560000,1512460000,1913020000,16,132,148
896170000,1371240000,2267410000,23,141,164
1206460000,1293540000,2500000000,25,146,171
995950000,1504050000,2500000000,22,148,170
1147080000,1352920000,2500000000,22,139,161
728830000,1771170000,2500000000,14,119,133
775650000,1724350000,2500000000,17,119,136
0,6530000,6530000,20,126,146
377550000,1264120000,1641670000,19,134,153
537630000,630920000,1168550000,21,126,147
983660000,320280000,1303940000,19,117,136
764980000,77010000,841990000,18,114,132
499120000,291300000,790420000,20,110,130
2379690000,120310000,2500000000,28,127,155
2288380000,211620000,2500000000,33,137,170
2028980000,471020000,2500000000,36,139,175
2481320000,18680000,2500000000,25,98,123
2347130000,152870000,2500000000,34,130,164
2247150000,38170000,2285320000,32,118,150
2328240000,171760000,2500000000,38,135,173
1371020000,1128980000,2500000000,27,150,177
1215810000,1284190000,2500000000,27,145,172
1409480000,1090520000,2500000000,25,134,159
1081690000,1418310000,2500000000,20,126,146
2037060000,462940000,2500000000,26,144,170
1710470000,789530000,2500000000,23,136,159
2470840000,29160000,2500000000,28,131,159
2223080000,276920000,2500000000,39,138,177
2261910000,238090000,2500000000,41,140,181
2298490000,201510000,2500000000,41,144,185
1816620000,683380000,2500000000,31,150,181
1673400000,826600000,2500000000,37,143,180
2417180000,82820000,2500000000,45,152,197
2266400000,233600000,2500000000,43,153,196
2246070000,253930000,2500000000,29,140,169
2288120000,211880000,2500000000,33,145,178
2115910000,384090000,2500000000,43,145,188
2085670000,414330000,2500000000,44,149,193
1660100000,839900000,2500000000,31,136,167
1928080000,571920000,2500000000,29,138,167
2430900000,69100000,2500000000,40,144,184
2260970000,106630000,2367600000,42,146,188
2086750000,413250000,2500000000,45,146,191
1103420000,1396580000,2500000000,21,136,157
962740000,1537260000,2500000000,19,125,144
931490000,1568510000,2500000000,21,135,156
1565520000,934480000,2500000000,29,148,177
2051290000,411020000,2462310000,25,143,168
2165730000,274600000,2440330000,31,130,161
2181320000,318680000,2500000000,37,154,191
2179960000,46560000,2226520000,26,135,161
2144120000,7480000,2151600000,22,113,135
2312440000,187560000,2500000000,29,150,179
2166350000,333650000,2500000000,30,147,177
1835880000,664120000,2500000000,28,151,179
2071290000,428710000,2500000000,35,145,180
2213920000,18500000,2232420000,37,136,173
1829160000,670840000,2500000000,28,140,168
1531260000,968740000,2500000000,28,137,165
2441740000,58260000,2500000000,29,139,168
2133120000,366880000,2500000000,31,153,184
2112260000,387740000,2500000000,30,139,169
2290600000,209400000,2500000000,31,138,169
2176090000,323910000,2500000000,39,145,184
2238450000,261550000,2500000000,34,137,171
2481580000,18420000,2500000000,27,107,134
2489940000,10060000,2500000000,23,91,114
2496040000,3960000,2500000000,24,91,115
2500000000,0,2500000000,22,55,77
2468280000,31720000,2500000000,33,90,123
2498980000,1020000,2500000000,18,72,90
2497590000,2410000,2500000000,31,91,122
2500000000,0,2500000000,23,65,88
2469840000,30160000,2500000000,34,97,131
2497130000,2870000,2500000000,21,49,70
2486730000,13270000,2500000000,20,62,82
2490740000,9260000,2500000000,28,98,126
2455660000,44340000,2500000000,23,101,124
2289570000,210430000,2500000000,26,122,148
2350770000,149230000,2500000000,33,121,154
2482930000,17070000,2500000000,26,100,126
2473810000,26190000,2500000000,30,114,144
2468760000,31240000,2500000000,20,93,113
2496810000,3190000,2500000000,18,69,87
2484750000,15250000,2500000000,27,98,125
2497870000,2130000,2500000000,26,85,111
2476060000,23940000,2500000000,28,87,115
2492550000,7450000,2500000000,22,65,87
2490190000,9810000,2500000000,28,81,109
2494850000,5150000,2500000000,18,69,87
2500000000,0,2500000000,29,84,113
2497210000,2790000,2500000000,18,59,77
2500000000,0,2500000000,25,71,96
2499240000,760000,2500000000,22,59,81
2206840000,64670000,2271510000,30,118,148
2041390000,53510000,2094900000,33,121,154
2433300000,66700000,2500000000,35,124,159
2413090000,86910000,2500000000,29,112,141
2487770000,12230000,2500000000,21,73,94
2479890000,20110000,2500000000,19,90,109
2497080000,2920000,2500000000,40,111,151
2484220000,15780000,2500000000,37,112,149
2500000000,0,2500000000,26,71,97
2161440000,141640000,2303080000,41,142,183
2435420000,64580000,2500000000,35,115,150
2474390000,25610000,2500000000,38,109,147
2469940000,30060000,2500000000,33,117,150
2180610000,319390000,2500000000,23,122,145
1914710000,585290000,2500000000,18,123,141
2410650000,89350000,2500000000,19,119,138
1513490000,986510000,2500000000,13,122,135
2118390000,381610000,2500000000,17,128,145
1170720000,1329280000,2500000000,17,119,136
2239450000,260550000,2500000000,19,117,136
1720450000,678530000,2398980000,19,123,142
1948530000,551470000,2500000000,15,128,143
1793990000,684560000,2478550000,14,116,130
2308140000,191860000,2500000000,22,128,150
1606630000,893370000,2500000000,22,136,158
1907930000,592070000,2500000000,23,149,172
1873470000,626530000,2500000000,23,130,153
1951900000,548100000,2500000000,19,108,127
950260000,1549740000,2500000000,19,127,146
1936770000,563230000,2500000000,18,115,133
1465760000,1034240000,2500000000,25,126,151
1921050000,492030000,2413080000,13,91,104
1855410000,539620000,2395030000,15,85,100
2174410000,325590000,2500000000,15,88,103
1842250000,657750000,2500000000,17,126,143
1449980000,1050020000,2500000000,23,151,174
534940000,1965060000,2500000000,9,91,100
1235440000,1264560000,2500000000,20,138,158
928790000,1571210000,2500000000,13,128,141
630510000,1869490000,2500000000,12,120,132
1427110000,1072890000,2500000000,14,117,131
1549950000,950050000,2500000000,17,141,158
1245200000,1254800000,2500000000,15,125,140
1016840000,1483160000,2500000000,21,142,163
429380000,2070620000,2500000000,19,129,148
788300000,1711700000,2500000000,18,133,151
554980000,1945020000,2500000000,22,143,165
766840000,1733160000,2500000000,11,111,122
362980000,2137020000,2500000000,17,111,128
1267690000,1232310000,2500000000,16,112,128
1994900000,505100000,2500000000,14,91,105
2044700000,455300000,2500000000,14,93,107
2185210000,314790000,2500000000,18,90,108
2135270000,364730000,2500000000,13,101,114
607980000,1892020000,2500000000,15,109,124
1766690000,733310000,2500000000,25,146,171
2183700000,98700000,2282400000,21,147,168
1137460000,1362540000,2500000000,16,128,144
1041710000,1458290000,2500000000,27,162,189
1796480000,703520000,2500000000,20,147,167
2025950000,224670000,2250620000,21,151,172
748860000,1751140000,2500000000,25,149,174
630640000,1869360000,2500000000,8,104,112
419820000,2080180000,2500000000,14,126,140
86790000,2413210000,2500000000,14,99,113
257210000,1675760000,1932970000,20,131,151
745850000,1754150000,2500000000,7,95,102
514580000,1586430000,2101010000,15,118,133
202100000,1291490000,1493590000,21,125,146
611480000,1849700000,2461180000,20,126,146
235160000,459050000,694210000,17,118,135
1355770000,1133100000,2488870000,22,137,159
879840000,1620160000,2500000000,22,133,155
2160080000,339920000,2500000000,23,124,147
391840000,476980000,868820000,28,142,170
1129570000,399530000,1529100000,27,135,162
1251860000,1248140000,2500000000,24,143,167
1606800000,893200000,2500000000,23,137,160
1267140000,1232860000,2500000000,22,148,170
1367670000,857210000,2224880000,24,151,175
888260000,1611740000,2500000000,20,128,148
984540000,1515460000,2500000000,17,123,140
1072210000,1427790000,2500000000,19,132,151
1105170000,1394830000,2500000000,19,129,148
393290000,3350000,396640000,17,103,120
272430000,65890000,338320000,15,104,119
0,0,0,19,143,162
16820000,79180000,96000000,16,135,151
886820000,101810000,988630000,24,150,174
938440000,380700000,1319140000,26,145,171
0,0,0,25,149,174
1452120000,1047880000,2500000000,27,144,171
1760040000,739960000,2500000000,27,155,182
1268140000,640670000,1908810000,29,153,182
561950000,670190000,1232140000,27,158,185
247190000,1851990000,2099180000,16,125,141
396270000,266580000,662850000,29,157,186
50440000,289180000,339620000,13,116,129
1332520000,1167480000,2500000000,21,132,153
506630000,1993370000,2500000000,19,124,143
1758480000,741520000,2500000000,23,138,161
1092250000,1407750000,2500000000,23,137,160
1786910000,713090000,2500000000,28,144,172
1624440000,875560000,2500000000,23,140,163
1708780000,791220000,2500000000,23,136,159
2026890000,473110000,2500000000,31,151,182
1850990000,649010000,2500000000,29,147,176
1483970000,1016030000,2500000000,30,143,173
1765510000,734490000,2500000000,23,131,154
1832700000,667300000,2500000000,41,153,194
2126390000,373610000,2500000000,31,146,177
1878350000,621650000,2500000000,30,148,178
2416860000,83140000,2500000000,30,143,173
2363300000,136700000,2500000000,31,141,172
2417800000,82200000,2500000000,28,138,166
2466430000,33570000,2500000000,31,137,168
2144650000,355350000,2500000000,29,137,166
2389600000,110400000,2500000000,33,129,162
1669670000,830330000,2500000000,22,134,156
1444360000,1055640000,2500000000,31,152,183
1658480000,841520000,2500000000,22,135,157
1809000000,691000000,2500000000,23,132,155
1882830000,617170000,2500000000,21,132,153
1667530000,832470000,2500000000,22,143,165
1716120000,783880000,2500000000,26,130,156
1704980000,795020000,2500000000,23,137,160
1493390000,1006610000,2500000000,28,147,175
1734310000,765690000,2500000000,24,132,156
1817730000,682270000,2500000000,30,139,169
1502630000,997370000,2500000000,23,121,144
1634490000,865510000,2500000000,31,143,174
1754000000,746000000,2500000000,24,138,162
2279260000,184530000,2463790000,40,146,186
2116000000,23270000,2139270000,34,133,167
2154270000,14770000,2169040000,33,125,158
2089800000,410200000,2500000000,29,138,167
1781190000,718810000,2500000000,29,141,170
2295030000,204970000,2500000000,32,144,176
1785830000,714170000,2500000000,35,153,188
2391740000,108260000,2500000000,32,135,167
2430270000,69730000,2500000000,26,136,162
2458880000,41120000,2500000000,28,132,160
2464390000,35610000,2500000000,27,121,148
2452520000,47480000,2500000000,32,128,160
2280850000,219150000,2500000000,33,135,168
2425520000,74480000,2500000000,30,127,157
2425050000,74950000,2500000000,32,133,165
2212870000,287130000,2500000000,33,134,167
2432730000,67270000,2500000000,30,137,167
2273520000,226480000,2500000000,30,131,161
2405720000,94280000,2500000000,28,126,154
1263760000,1236240000,2500000000,20,138,158
1693270000,799980000,2493250000,23,133,156
632080000,280220000,912300000,29,154,183
1405100000,308140000,1713240000,23,124,147
1569980000,815450000,2385430000,23,138,161
1313160000,199080000,1512240000,25,142,167
1421420000,542290000,1963710000,25,133,158
2102750000,397250000,2500000000,27,148,175
1546770000,58980000,1605750000,22,137,159
2406650000,93350000,2500000000,27,137,164
2274960000,214640000,2489600000,41,152,193
1985140000,252550000,2237690000,32,149,181
2422330000,77670000,2500000000,28,136,164
2431760000,68240000,2500000000,31,134,165
2430540000,69460000,2500000000,26,131,157
2479880000,20120000,2500000000,22,123,145
2323670000,176330000,2500000000,30,133,163
2405040000,94960000,2500000000,30,139,169
2434570000,65430000,2500000000,27,131,158
2480420000,19580000,2500000000,23,116,139
2380880000,119120000,2500000000,28,123,151
2249410000,250590000,2500000000,31,134,165
2460370000,39630000,2500000000,31,122,153
2448170000,51830000,2500000000,28,125,153
2434350000,65650000,2500000000,29,139,168
1666470000,84150000,1750620000,31,144,175
2381060000,118940000,2500000000,31,144,175
2312450000,187550000,2500000000,33,142,175
2478470000,20460000,2498930000,26,124,150
2441680000,58320000,2500000000,30,130,160
2363810000,126670000,2490480000,45,152,197
2139990000,360010000,2500000000,36,145,181
2431050000,50570000,2481620000,40,139,179
2486450000,13550000,2500000000,34,102,136
2316490000,183510000,2500000000,31,134,165
1971630000,528370000,2500000000,39,155,194
2267910000,232090000,2500000000,30,133,163
2388540000,111460000,2500000000,33,138,171
2405360000,94640000,2500000000,33,133,166
2470980000,29020000,2500000000,41,130,171
2274770000,225230000,2500000000,47,158,205
2484490000,15510000,2500000000,27,113,140
2484020000,15980000,2500000000,32,124,156
2439700000,60300000,2500000000,36,131,167
2464680000,35320000,2500000000,31,123,154
2491360000,8640000,2500000000,31,119,150
2487250000,12750000,2500000000,29,107,136
2497530000,2470000,2500000000,30,101,131
2498250000,1750000,2500000000,28,102,130
2481280000,18720000,2500000000,29,108,137
2498150000,1850000,2500000000,28,95,123
2500000000,0,2500000000,30,90,120
2476680000,23320000,2500000000,32,106,138
2500000000,0,2500000000,26,87,113
2497670000,2330000,2500000000,30,100,130
2500000000,0,2500000000,20,63,83
2500000000,0,2500000000,29,80,109
2500000000,0,2500000000,34,85,119
2498310000,1690000,2500000000,36,98,134
2495280000,4720000,2500000000,37,94,131
2499580000,420000,2500000000,24,67,91
2500000000,0,2500000000,25,70,95
2499710000,290000,2500000000,34,98,132
2499400000,600000,2500000000,28,40,68
2498490000,1510000,2500000000,25,62,87
2483160000,16840000,2500000000,30,122,152
2488220000,11780000,2500000000,29,121,150
2462710000,37290000,2500000000,30,131,161
2491940000,8060000,2500000000,34,121,155
2493000000,7000000,2500000000,31,112,143
2491020000,8980000,2500000000,32,114,146
2486360000,13640000,2500000000,28,108,136
2494240000,5760000,2500000000,33,107,140
2496070000,3840000,2499910000,35,111,146
2499050000,950000,2500000000,33,101,134
2487360000,12640000,2500000000,35,117,152
2497360000,2640000,2500000000,32,102,134
2498180000,1820000,2500000000,34,102,136
2491500000,8500000,2500000000,29,90,119
2494730000,0,2494730000,26,83,109
2500000000,0,2500000000,33,97,130
2489070000,10930000,2500000000,37,116,153
2493780000,6220000,2500000000,31,96,127
2500000000,0,2500000000,30,94,124
2489750000,10250000,2500000000,37,81,118
2499040000,960000,2500000000,40,104,144
2499770000,230000,2500000000,23,63,86
2496630000,3370000,2500000000,34,63,97
2308350000,1250000,2309600000,27,99,126
2481600000,12620000,2494220000,28,125,153
1915120000,1950000,1917070000,32,105,137
1661590000,650000,1662240000,30,106,136
2136390000,34880000,2171270000,37,141,178
1017500000,1482500000,2500000000,18,125,143
2478810000,21190000,2500000000,32,142,174
2343900000,61470000,2405370000,31,145,176
2029090000,24170000,2053260000,33,133,166
1512100000,832440000,2344540000,19,112,131
1579150000,920850000,2500000000,22,138,160
2244270000,1140000,2245410000,28,60,88
6623900000,7738330000,14362230000,29,157,186
7974430000,2717310000,10691740000,39,101,140
2214780000,6901780000,9116560000,25,146,171
9266300000,0,9266300000,33,97,130
5131870000,5809080000,10940950000,20,103,123
1930990000,3755360000,5686350000,11,95,106
1467830000,3786720000,5254550000,32,139,171
13750980000,449710000,14200690000,25,136,161
9628340000,9562170000,19190510000,32,157,189
10438930000,3005950000,13444880000,35,142,177
4279990000,6177140000,10457130000,36,100,136
5544400000,3547090000,9091490000,18,135,153
7638360000,1493210000,9131570000,44,111,155
5144330000,9125910000,14270240000,35,155,190
4897750000,5553570000,10451320000,28,160,188
9494480000,1287720000,10782200000,26,151,177
5538710000,2796330000,8335040000,26,153,179
6512130000,4245480000,10757610000,34,143,177
14724270000,5365040000,20089310000,27,145,172
4913000000,6178950000,11091950000,29,147,176
13623560000,209250000,13832810000,20,124,144
8074090000,4823140000,12897230000,24,137,161
7781560000,1260060000,9041620000,30,147,177
6691600000,3755960000,10447560000,20,126,146
4378990000,5727640000,10106630000,27,146,173
