"cell50x50","lon","lat"
"34UDA3",5076278.77890389,3078845.35491515
"34UDA4",5083670.42226528,3029301.18362457
"34UDB1",5012013.64949398,3170422.12835276
"34UDB2",5019471.79133682,3120896.09989512
"34UDB3",5061389.8848888,3177927.05568554
"34UDB4",5068852.01910512,3128387.46363477
"34UDC1",4996990.16272551,3269462.93940227
"34UDC2",5004519.81451892,3219944.66367295
"34UDC3",5046360.18152606,3276995.07180621
"34UDC4",5053892.52569084,3227463.34856233
"34UDD1",4981824.63950397,3368482.81369127
"34UDD2",4989425.29241721,3318975.97306542
"34UDD3",5031191.46216141,3376042.79584204
"34UDD4",5038793.26629841,3326521.70579949
"34UDE1",4966517.54718339,3467475.70340669
"34UDE2",4974188.62409925,3417983.07301611
"34UDE3",5015884.18342642,3475063.51564387
"34UDE4",5023554.90048075,3425556.87637797
"34UDF1",4951069.76117332,3566435.66453823
"34UDF2",4958811.22857655,3516960.10756147
"34UDF3",5000439.38033838,3574052.16965895
"34UDF4",5008178.85917839,3524562.28452307
"34UDG4",4992665.54834016,3623532.37441313
"34UDU1",5056219.254794,2873238.0791414
"34UDU2",5063459.32733452,2823706.27117799
"34UDU3",5105631.74387122,2880664.01048948
"34UDU4",5112880.76818812,2831119.4552839
"34UDV1",5041628.98376992,2972304.00129788
"34UDV2",5048942.34622156,2922770.93190646
"34UDV3",5091026.53992872,2979755.67019567
"34UDV4",5098347.15357875,2930209.8606119
"34UEA1",5125653.0346417,3086331.81544291
"34UEA2",5133049.874939,3036776.6697613
"34UEB1",5110755.42112531,3185435.70962612
"34UEB2",5118221.41973316,3135884.94699445
"34UEB3",5160107.17339579,3192947.62313099
"34UEB4",5167576.45707907,3143388.01626088
"34UEC1",5095720.71227095,3284526.47639203
"34UEC2",5103255.13390777,3234983.31362033
"34UEC3",5145067.62149665,3292056.52256495
"34UEC4",5152604.11135876,3242504.022423
"34UED1",5080549.19776432,3383597.28630936
"34UED2",5088151.91947852,3334064.57987694
"34UED3",5129894.35919745,3391145.74918494
"34UED4",5137497.42936943,3341604.0102605
"34UEE1",5065242.46422024,3482641.60667786
"34UEE2",5072912.86095402,3433123.15900683
"34UEE3",5114588.75974831,3490209.41499794
"34UEE4",5122258.12706301,3440681.24653179
"34UEF1",5049801.02910746,3581654.30410921
"34UEF2",5057538.56352232,3532152.35572001
"34UEF3",5099151.75671726,3589241.60711136
"34UEF4",5106886.6049752,3539729.74116177
"34UEG1",5034226.1570639,3680628.54174657
"34UEG2",5042030.28475725,3631146.75204128
"34UEG3",5083584.08031201,3688235.64771703
"34UEG4",5091384.12866396,3638743.587369
"34UEU1",5155032.14284472,2888107.35554405
"34UEU2",5162289.50589107,2838552.27959738
"34UEU3",5204416.14118435,2895567.47340207
"34UEU4",5211681.80328943,2846004.19158253
"34UEV1",5140412.10930646,2987220.31703792
"34UEV2",5147739.39648817,2937663.74757774
"34UEV3",5189782.439791,2994697.45685534
"34UEV4",5197116.38930623,2945132.19491675
"34UFA1",5224353.28988743,3101327.67874812
"34UFA2",5231759.99676252,3051757.43685674
"34UFA3",5280443.17381788,3109734.56173394
"34UFA4",5288863.28579328,3060309.52439316
"34UFB1",5209440.74451834,3200462.46219093
"34UFB2",5216913.53412145,3150896.17973738
"34UFB3",5263525.7547333,3208562.80874735
"34UFB4",5272003.51867205,3159150.51188851
"34UFC1",5194397.0413429,3299584.65450856
"34UFC2",5201935.38924423,3250025.45632525
"34UFC3",5246455.67674567,3307372.77733555
"34UFC4",5255009.8478298,3257970.47043443
"34UFD1",5179222.8848957,3398687.85290538
"34UFD2",5186826.23182621,3349139.00946758
"34UFD3",5229233.55782505,3406158.27358722
"34UFD4",5237863.44334338,3356768.94893399
"34UFE1",5163919.36693175,3497766.24042694
"34UFE2",5171587.33367731,3448230.55591516
"34UFE3",5211861.15995245,3504912.51227212
"34UFE4",5220566.33335,3455539.8141694
"34UFF1",5148487.17735604,3596813.03182977
"34UFF2",5156219.13093808,3547293.87578494
"34UFF3",5194339.53199172,3603627.93641367
"34UFF4",5203118.83463747,3554275.60962791
"34UFG1",5132927.37050543,3695822.50419976
"34UFG2",5140723.32540281,3646322.7890189
"34UFG3",5176670.07018631,3702297.37107759
"34UFG4",5185523.41486465,3652968.8129511
"34UFU1",5253780.30988414,2903043.91915616
"34UFU2",5261053.50490274,2853474.83154897
"34UFU4",5310401.38518387,2860963.82347525
"34UFV1",5239133.43482717,3002186.09991051
"34UFV2",5246473.67521396,2952614.69282713
"34UGU2",5358327.80287524,2868373.24531149
"34VCL3",4822327.29429048,4052718.88920387
"34VCM3",4797901.01722836,4149889.05160463
"34VCM4",4805040.72377939,4100445.44815844
"34VCQ3",4755092.58405768,4446227.92506558
"34VCR3",4740579.35836631,4544836.26871379
"34VCR4",4747849.78631558,4495544.11339106
"34VDH3",4969140.70018421,3771906.55078627
"34VDH4",4977016.08574284,3722460.27538162
"34VDR1",4789064.07835558,4552857.48386557
"34VDR2",4797482.03859489,4503724.98779748
"34VDR3",4838626.79146675,4560787.60006601
"34VEH1",5018518.6121976,3779558.29224021
"34VEH2",5026388.98672758,3730099.46074467
"34VEH3",5067886.92446119,3787185.99990715
"34VEH4",5075751.24701605,3737716.62067645
"34VEJ1",5002679.13497568,3878437.63730337
"34VEJ2",5010615.43496232,3829004.45655528
"34VEJ3",5052060.46724283,3886086.32680148
"34VEJ4",5059989.58984918,3836642.81160433
"34VEK4",5044099.65145927,3935515.59549066
"34VEM3",5003819.28932435,4182424.20957128
"34VEN1",4938022.3447688,4273324.80271511
"34VEN2",4946216.96063882,4224027.08936075
"34VEN3",4987486.99964587,4281062.29313768
"34VEN4",4995668.71333505,4231753.09198499
"34VEP1",4921537.6554222,4371858.91590233
"34VEP2",4929795.84739444,4322602.2327162
"34VEP3",4971030.83199882,4379620.14350073
"34VEP4",4979274.44370697,4330351.66276325
"34VEQ1",4904926.49937266,4470305.44819791
"34WCT4",4718599.76127358,4692560.72265297
"34VEQ2",4913247.74720133,4421093.46750049
"34VEQ3",4954451.11671482,4478090.60722179
"34VEQ4",4962756.39718551,4428866.58033596
"34VER2",4896573.66732932,4519493.96154975
"34VER3",4937748.81901028,4576468.06500241
"34VER4",4946115.27829736,4527291.60125071
"34VFH1",5117241.18063043,3794788.93493216
"34VFH2",5125100.07783622,3745311.44778057
"34VFH3",5158853.97334201,3800913.31593889
"34VFH4",5167780.20115724,3751612.40332784
"34VFJ1",5101429.1210796,3893705.52213597
"34VFJ2",5109350.86466193,3844254.01280897
"34VFJ4",5149972.83594939,3850247.29231616
"34VFK1",5085492.24737093,3992566.24523517
"34VFK3",5135222.28725951,4000428.28311213
"34VFK4",5145378.30445824,3951412.3309277
"34VFL1",5069431.60246149,4091365.29501842
"34VFL2",5077477.45461155,4041973.90865764
"34VFL3",5114790.08316317,4098384.98775313
"34VFL4",5125026.00870387,4049420.14790113
"34VFM1",5061362.22598899,4191201.02354885
"34VFM2",5070631.80743694,4142028.49583789
"34VFN1",5042818.4204841,4289504.17476141
"34VFN2",5052114.73762853,4240365.20029545
"34VFP1",5024118.90161975,4387716.56561258
"34VFP2",5033486.2202126,4338621.48574081
"34VFQ1",5005277.22836953,4485835.5132453
"34VFQ2",5014715.63461713,4436788.08892619
"34VFR1",4986295.29616488,4583854.66296799
"34VFR2",4995803.9526534,4534858.2331519
"34VXH2",4790879.54274982,4199321.6781484
"34WCS3",4725954.33304948,4643345.7583937
"34WCS4",4733280.76230842,4594103.64876254
"34WCT3",4711217.97142042,4741748.25883498
"34WCU3",4696371.87275315,4840035.07940936
"34WCU4",4703808.68710215,4790906.87128669
"34WCV4",4688793.1553096,4889134.06615022
"34WDA1",4703099.70619094,5042672.78678681
"34WDA2",4711840.688251,4993826.27329521
"34WDA3",4752873.02902021,5050780.16230858
"34WDA4",4761589.17683132,5001915.66424027
"34WDB1",4675941.04733288,5138524.09141401
"34WDB2",4694327.2190563,5091486.24513388
"34WDB3",4735347.58669181,5148410.68413013
"34WDB4",4744125.85129341,5099612.14981855
"34WDC2",4668454.46938461,5187482.67526473
"34WDC3",4717699.25215187,5245904.06649738
"34WDC4",4726538.83738381,5197174.89409839
"34WDS1",4772129.68031458,4651047.03134034
"34WDS2",4780613.29183175,4601965.25839854
"34WDS3",4821728.44590938,4659011.538652
"34WDS4",4830193.5675157,4609912.38756144
"34WDT1",4755065.31310605,4749129.08697783
"34WDT2",4763613.62851327,4700101.78935114
"34WDT3",4804702.92124697,4757128.39949344
"34WDT4",4813231.52122094,4708083.59691707
"34WDU1",4737871.90042615,4847098.27359784
"34WDU2",4746484.50369787,4798128.24106446
"34WDU3",4787551.50533569,4855133.07692665
"34WDU4",4796143.06072554,4806145.19337458
"34WDV1",4720549.63583391,4944947.83945635
"34WDV2",4729226.67664211,4896038.25137692
"34WDV3",4770274.45684215,4953019.12401131
"34WDV4",4778928.76299427,4904091.38884448
"34WEA1",4802650.65105992,5058805.15627459
"34WEA2",4811342.08670616,5009924.57528081
"34WEA3",4852428.81480755,5066747.1229067
"34WEA4",4861094.7133387,5017852.20996492
"34WEB1",4785177.54605213,5156468.39361876
"34WEB2",4793929.0362695,5107653.39015127
"34WEB3",4844479.93342379,5165800.40851988
"34WEB4",4843733.37018964,5115609.37541002
"34WEC1",4767584.40888164,5253995.06569958
"34WEC2",4776395.83725711,5205249.14371074
"34WEC3",4824569.18755536,5262956.19960636
"34WEC4",4834568.57492875,5214408.07715911
"34WED2",4758743.16181056,5302705.48131257
"34WED4",4814531.59262368,5311481.55464976
"34WES1",4871327.93241333,4666911.67902538
"34WES2",4879774.34339598,4617797.58809404
"34WET1",4854342.6853842,4765058.93566768
"34WET2",4862850.75438095,4715998.86212418
"34WET3",4903980.06792045,4772919.93754161
"34WEU1",4837233.93156431,4863094.47649787
"34WEU2",4845803.52682127,4814091.04942665
"34WEU3",4886915.04508239,4870982.05146285
"34WEU4",4895462.67575947,4821965.2588497
"34WEV1",4820003.10274891,4961012.04974305
"34WEV2",4828633.57958425,4912068.42404678
"34WEV3",4869731.24683839,4968925.88323032
"34WEV4",4878337.9646816,4919969.09344733
"34WFA1",4901130.73075548,5074601.95250983
"34WFA2",4912168.16928822,5026168.41676326
"34WFB2",4890056.87837536,5122991.21169951
"34WFS2",4976751.96583999,4632824.25350967
"34WFU1",4928518.42375486,4877235.35476174
"34WFU2",4943229.3914972,4803205.11549468
"34WFV1",4923168.44761802,4977693.94632231
"34WFV2",4918673.2253103,4925978.08816958
"35SKB3",5589227.67720565,1743312.98658798
"35SKC4",5580283.24097713,1792229.4109811
"35SKE4",5543954.68113086,1988032.06081759
"35TKE3",5534736.2518959,2037012.85185839
"35TKF3",5516136.18083044,2135005.56194139
"35TKF4",5525463.32043261,2086004.36216468
"35TKG3",5497320.81985841,2233033.89114452
"35TKG4",5506755.3024895,2184015.63117699
"35TKH3",5478292.04023563,2331091.08560267
"35TKH4",5487833.06128261,2282059.13754918
"35TKJ3",5459050.73045547,2429171.04228669
"35TKJ4",5468697.6342483,2380128.7919435
"35TKK3",5439599.22091386,2527265.76519454
"35TKK4",5449351.23541612,2478216.73922909
"35TKL3",5419939.23267649,2625367.96303934
"35TKL4",5429795.27077224,2576316.43219356
"35TLF1",5565586.47044759,2146285.3019397
"35TLF2",5575782.53135563,2097443.76474006
"35TLF3",5614450.40625676,2157350.51734367
"35TLF4",5624671.23214762,2108489.0914444
"35TLG1",5545015.15912783,2243988.07869576
"35TLG2",5555330.51846257,2195133.44707401
"35TLG3",5593831.10937169,2255094.41565308
"35TLG4",5604170.25683772,2206219.41334652
"35TLH1",5524206.40693888,2341712.50896781
"35TLH2",5534640.40591055,2292847.97131623
"35TLH3",5572977.65132152,2352859.93646297
"35TLH4",5583433.57854886,2303974.71963826
"35TLJ1",5503161.44589794,2439452.45440337
"35TLJ2",5513713.42578855,2390581.31875963
"35TLJ3",5551890.5438188,2450641.48353681
"35TLJ4",5562463.13987064,2401749.01618772
"35TLK1",5481882.15870151,2537201.34302418
"35TLK2",5492550.8795505,2488326.25690101
"35TLK3",5530572.52673479,2548432.78918573
"35TLK4",5541260.18171269,2499536.30683467
"35TLL1",5460369.74152679,2634952.99315052
"35TLL2",5471155.22096285,2586077.16362685
"35TLL3",5509024.13155548,2646227.67768881
"35TLL4",5519826.95858916,2597330.13197224
"35TLM1",5438626.8167376,2732702.01903889
"35TLM2",5449526.87430244,2683828.15597987
"35TLM3",5487247.89506403,2744019.81094772
"35TLM4",5498164.32624747,2695124.38228473
"35TLN1",5416654.25917088,2830441.13886759
"35TLN2",5427669.02963069,2781573.03204297
"35TLN3",5465245.29207149,2841802.69228343
"35TLN4",5476274.8827138,2792912.7931754
"35TMF1",5663293.37436673,2168472.43543127
"35TMF2",5673539.16889711,2119593.01171338
"35TMF3",5712112.20179208,2179650.00097924
"35TMG1",5642627.61927253,2266252.64800298
"35TMG2",5652989.48546212,2217359.28668891
"35TMG3",5691400.26034424,2277461.51308011
"35TMG4",5701785.00458217,2228552.50619123
"35TMH1",5621729.81864016,2364054.50426932
"35TMH2",5632207.55152009,2315151.02092875
"35TMH3",5670459.46913765,2375295.67728604
"35TMH4",5680958.51011377,2326375.98060621
"35TMJ1",5600601.93526142,2461873.04813569
"35TMJ2",5611194.53098015,2412962.09492206
"35TMJ3",5649291.68522823,2473146.87092717
"35TMJ4",5659903.75548403,2424219.43554659
"35TMK1",5579245.52912573,2559702.23275092
"35TMK2",5589952.16958406,2510786.72476429
"35TMK3",5627897.75599183,2571009.50890445
"35TMK4",5638622.86053432,2522077.36644747
"35TML1",5557662.39384033,2657535.53763354
"35TML2",5568482.05946141,2608618.69503085
"35TML3",5606280.65215869,2668875.97948509
"35TML4",5617117.20598442,2619942.46078325
"35TMM1",5535854.03337626,2755366.51109328
"35TMM2",5546786.12532416,2706451.82630851
"35TMM3",5584441.15683748,2766741.65416679
"35TMM4",5595388.67213793,2717809.47295017
"35TMN1",5513821.78972805,2853189.4396543
"35TMN2",5524865.9080777,2804279.23257538
"35TMN3",5562380.63116288,2864599.79638926
"35TMN4",5573438.29159399,2815672.03540343
"35TNG1",5740145.61281374,2288720.65037591
"35TNG2",5750552.54909078,2239798.0936555
"35TNG3",5788859.82198175,2300029.21013716
"35TNG4",5799288.77417431,2251095.3199649
"35TNH1",5719162.70744708,2386582.35664743
"35TNH2",5729682.18779938,2337648.75928631
"35TNH3",5767835.85869478,2397913.72762151
"35TNH4",5778375.66480503,2348968.72014617
"35TNJ1",5697955.51582545,2484461.61776037
"35TNJ2",5708587.1686067,2435520.13261478
"35TNJ3",5746590.61593245,2495816.66844352
"35TNJ4",5757240.79051748,2446863.29755977
"35TNK1",5676526.14853959,2582353.15447966
"35TNK2",5687268.43449268,2533406.44831684
"35TNK3",5725125.74670103,2593732.04203346
"35TNK4",5735885.54491834,2544773.22237148
"35TNL1",5654875.61955891,2680248.91031386
"35TNL2",5665728.32188608,2631300.62698194
"35TNL3",5703442.86404376,2691653.31975638
"35TNL4",5714311.60999624,2642692.33477724
"35TNM1",5633005.64394522,2778144.48533637
"35TNM2",5643967.82839893,2729197.22884403
"35TNM3",5681543.79425698,2789574.15915809
"35TNM4",5692520.32677398,2740614.35330731
"35TNN1",5610918.2690066,2876033.31603171
"35TNN2",5621989.15786632,2827090.17212055
"35TNN4",5670513.65964762,2838532.52400844
"35TPJ1",5795192.56231408,2507211.40148313
"35TPJ2",5805860.94665802,2458248.2071956
"35TPK1",5773693.17504405,2605146.19443873
"35TPK2",5784469.99509807,2556177.66936196
"35TPK3",5822225.29167733,2616594.30737279
"35TPK4",5833017.97574782,2567618.47015832
"35TPL2",5762863.05519177,2654116.55232921
"35TPL4",5811379.52879979,2665572.5042376
"35TQK1",5864419.25218024,2626364.47922866
"35TQL2",5852663.96157137,2675121.51584611
"35ULA1",5236289.39817161,3611905.19839075
"35ULA2",5247155.43210999,3562951.09358534
"35ULA3",5281256.78656756,3623012.20617469
"35ULA4",5293162.8289121,3574274.58867448
"35ULB1",5214413.74649161,3709767.8694679
"35ULB2",5225375.26528623,3660844.34227441
"35ULB3",5257285.74773807,3720438.44405762
"35ULB4",5269297.61578524,3671733.67013629
"35ULP2",5405582.4641075,2879305.65393374
"35ULP4",5454159.30071359,2890689.41501263
"35ULR1",5342759.86546598,3121839.1718101
"35ULS2",5332334.17586295,3170887.87209209
"35ULV1",5257973.25765959,3513982.72831013
"35ULV3",5305015.22515198,3525521.61901738
"35UMA1",5329703.99415411,3634739.05888199
"35UMA2",5341612.7894748,3585978.66387909
"35UMA3",5378142.0063598,3646453.78270817
"35UMB1",5305729.6198862,3732210.86102665
"35UMB2",5317743.04570086,3683483.1863468
"35UMB3",5354165.38290166,3743966.88217567
"35UMB4",5366179.35646457,3695218.71478231
"35UMP2",5502722.35758681,2902095.93000531
"35UMP4",5551268.316659,2913524.27750847
"35UMV1",5353468.80765442,3537203.30455383
"35UNB1",5402588.84317073,3755705.47118264
"35UNP2",5599793.1777311,2924973.27248015
"35VLC1",5192348.06277866,3807563.2705124
"35VLC2",5203404.65508375,3758674.38643607
"35VLC3",5233103.12761533,3817794.41211036
"35VLC4",5245220.75163686,3769125.54224296
"35VLD1",5155493.70752615,3902374.00252336
"35VLD2",5181338.76021537,3856418.27160082
"35VLD3",5208711.01045201,3915073.46263878
"35VLD4",5220933.06494884,3866444.08181449
"35VLE3",5184110.65607573,4012269.45745854
"35VLE4",5196436.68872939,3963682.30277696
"35VLF3",5159303.19857624,4109376.15260636
"35VLF4",5171732.76179795,4060834.21771164
"35VLG3",5126363.00132989,4204278.27749554
"35VLG4",5137839.21091927,4155532.0595321
"35VLH3",5103376.24615346,4301715.59979676
"35VLH4",5114900.17151081,4253006.41122019
"35VLJ3",5080191.95876487,4399058.34052155
"35VLJ4",5091807.01354395,4350399.85486296
"35VLK3",5056827.5912282,4496294.43267271
"35VLK4",5068532.34073558,4447690.14338242
"35VLL3",5033283.62649658,4593417.15526267
"35VLL4",5045077.66165428,4544870.52794236
"35VMC1",5281546.66622086,3829612.99597715
"35VMC2",5293664.49611103,3780921.12437146
"35VMC3",5329983.35219301,3841410.81885462
"35VMC4",5342099.84443017,3792697.94330252
"35VMD1",5257157.33752024,3926939.39058869
"35VMD2",5269377.89922021,3878286.13802593
"35VMD3",5305597.43243355,3938779.70941903
"35VMD4",5317815.7478237,3890104.80330627
"35VME1",5232562.34931293,4024182.75649372
"35VME2",5244885.25031467,3975571.82012902
"35VME3",5281009.07166631,4036066.37520936
"35VME4",5293328.33991054,3987433.60782641
"35VMF1",5207762.97642084,4121338.36368109
"35VMF2",5220188.28900295,4072772.04657303
"35VMF3",5256219.28729157,4133266.2433468
"35VMF4",5268639.08703227,4084677.81370134
"35VMG1",5182761.44780898,4218399.04592118
"35VMG2",5195287.53469729,4169880.86009306
"35VMG3",5231229.95021759,4230372.0001292
"35VMG4",5243749.43093432,4181831.0880954
"35VMH1",5157558.95949536,4315359.11172193
"35VMH2",5170185.23511451,4266892.18017415
"35VMH3",5206042.40572697,4327377.59553487
"35VMH4",5218660.91226391,4278887.71409147
"35VMJ1",5132156.05176199,4412212.61544038
"35VMJ2",5144882.37012189,4363799.56192823
"35VMJ3",5180657.75576743,4424277.43558725
"35VMJ4",5193374.69554859,4375841.01015439
"35VMK1",5106554.99980213,4508952.64469784
"35VMK2",5119380.22086293,4460597.09476158
"35VMK3",5155077.60132106,4521064.87939514
"35VMK4",5167892.12871179,4472685.58366335
"35VML1",5080756.84593056,4605573.44425326
"35VML2",5093680.33263057,4557278.55362212
"35VML3",5129303.47965992,4617733.55490491
"35VML4",5142214.71757394,4569414.5694357
"35VNC1",5378408.79466943,3853186.83814669
"35VNC2",5390524.10909854,3804455.19838277
"35VNC3",5426819.80344277,3864940.26391212
"35VNC4",5438932.731076,3816191.77017709
"35VND1",5354027.48444938,3950593.83237321
"35VND2",5366243.34992185,3901899.83411321
"35VND3",5402444.15544854,3962380.92758812
"35VND4",5414656.51816258,3913670.19508371
"35VNE1",5329446.82162872,4047919.39828598
"35VNE2",5341762.14238989,3999267.15079553
"35VNF1",5304667.82894035,4145158.97685049
"35VNF2",5317082.05979487,4096550.64247221
"35VNF3",5353105.3675369,4157015.74610672
"35VNH1",5254520.89047945,4339351.99860384
"35VNH2",5267130.76524867,4290841.39022365
"35VNH3",5302990.3850945,4351281.29457593
"35VNH4",5315591.26082002,4302752.30785791
"35VNJ1",5229155.68030856,4436293.89189855
"35VNJ2",5241862.45466094,4387836.31895262
"35VNJ3",5277645.76774304,4448260.94431869
"35VNJ4",5290341.92801025,4399784.53533105
"35VNK1",5203597.82096782,4533124.18588088
"35VNK2",5216400.6663493,4484723.32064442
"35VNK3",5252111.33416264,4545129.45099589
"35VNK4",5264902.23502113,4496709.37614586
"35VNL1",5177848.61033215,4629836.46022135
"35VNL2",5190746.97667565,4581495.55895425
"35VNL3",5226388.50458879,4641881.18786808
"35VNL4",5239273.40133913,4593520.55914365
"35VPH1",5357219.38969712,4364415.42846986
"35VPJ1",5329670.79273236,4460871.7637913
"35VPJ2",5343470.84236316,4412657.9857626
"35VPK1",5301914.91148243,4557208.27345241
"35VPK2",5315818.53275898,4509055.35508703
"35VPL1",5273954.17364094,4653418.6657909
"35VPL2",5287960.24741634,4605329.92386206
"35WLM3",5009562.18584894,4690419.12949127
"35WLM4",5021445.01096882,4641933.51517846
"35WLN3",4985664.41785026,4787292.17551246
"35WLP3",4961592.65534247,4884027.65643232
"35WLP4",4973650.26812462,4835677.86262904
"35WLQ4",4949385.29827663,4932341.94121277
"35WMM1",5054762.67660387,4702069.27702838
"35WMM2",5067784.25650649,4653837.44925828
"35WMM3",5103336.21568609,4714278.41649282
"35WMM4",5116343.90708916,4666021.85016347
"35WMN1",5028574.15921042,4798432.9784729
"35WMN2",5041692.57472429,4750267.93481181
"35WMN3",5077177.27291212,4810691.81842673
"35WMN4",5090280.62662073,4762501.79459463
"35WMP1",5002192.64179678,4894659.14337458
"35WMP2",5015407.25548143,4846563.69147936
"35WMP3",5050828.33374119,4906968.66118226
"35WMP4",5064026.62774673,4858847.7578927
"35WMQ1",4975618.87133644,4990740.93015008
"35WMQ2",4988929.5739898,4942718.3164263
"35WMQ3",5024290.17843266,5003102.41628056
"35WMQ4",5037582.94754741,4955053.89746536
"35WMR1",4948854.4106534,5086673.3300167
"35WMR2",4962260.50569421,5038726.19846316
"35WMR3",4997564.56613444,5099086.70742503
"35WMR4",5010950.65999863,5051113.63671479
"35WMS1",4912582.97667272,5179896.57655418
"35WMS2",4935401.20909982,5134581.22290574
"35WMS3",4970652.2838687,5194915.94744162
"35WMS4",4984131.76727044,5147021.13136974
"35WMT1",4887891.22131549,5276121.5819871
"35WMT2",4900286.01055002,5228035.38659869
"35WMT3",4943554.97517141,5290583.50044957
"35WMT4",4957126.78482123,5242770.32322867
"35WMU1",4862971.67580246,5372171.30239726
"35WMU2",4875452.38143333,5324166.91634568
"35WMU3",4916273.44080289,5386083.48371599
"35WMU4",4929937.14774889,5338354.86290776
"35WNM1",5151909.27401309,4726425.7808921
"35WNM2",5164902.6239377,4678146.87660752
"35WNM3",5200478.61443043,4738510.51544871
"35WNM4",5213456.75096385,4690211.57239195
"35WNN1",5125781.75965841,4822884.63495771
"35WNN2",5138869.02389569,4774671.7756382
"35WNN3",5174383.18670091,4835010.26734941
"35WNN4",5187454.10623288,4786776.91435078
"35WNP1",5099466.51261614,4919207.6251352
"35WNP2",5112647.35364847,4871063.47920902
"35WNP3",5148103.11585515,4931375.24357023
"35WNP4",5161266.28512647,4883210.01399899
"35WNQ1",5072965.45890887,5015388.52234136
"35WNQ2",5086238.98224742,4967316.23961482
"35WNQ3",5121640.48968083,5027598.12595244
"35WNQ4",5134894.56778035,4979504.79117335
"35WNR1",5046279.57047546,5111420.76406362
"35WNR2",5059645.59269132,5063423.64617471
"35WNR3",5094995.75910813,5123674.51254626
"35WNR4",5108340.71167723,5075655.00773534
"35WNS1",5019410.22319539,5207298.92414158
"35WNS2",5032867.65631562,5159379.48005104
"35WNS3",5077404.25235331,5221767.47068611
"35WNS4",5081605.55852239,5171655.36632258
"35WNT1",4992358.56716918,5303016.25363061
"35WNT2",5005907.01462355,5255178.03051254
"35WNT3",5048126.12532246,5316941.15604898
"35WNT4",5062770.99745057,5269376.86025933
"35WNU1",4965126.05752067,5398567.04902968
"35WNU2",4978764.83274898,5350812.89242701
"35WNU3",5018541.23952082,5411924.41516899
"35WNU4",5033358.17370456,5364455.04026741
"35WPM1",5245913.45573924,4749308.15789484
"35WPM2",5259897.43749095,4701473.99747106
"35WPN1",5217424.71591027,4845430.38746352
"35WPN2",5231641.24313818,4797261.79588136
"35WPP1",5188859.99697976,4941215.08167107
"35WPP2",5203167.0758314,4893342.0387923
"35WPQ1",5173912.40354761,5040984.25206421
"35WPQ2",5174493.98719538,4989058.71129914
"35WPR2",5158303.75664791,5088391.05163545
"34TFN2",5345669.97954661,2259033.48027712
"34UEA4",5182414.44063124,3044262.30347929
"36VUP3",5384356.25451352,4476980.18898337
"36VUP4",5400354.00178996,4429387.52146688
"36VUQ3",5352179.67881678,4572060.96420301
"36VUQ4",5368298.31005328,4524538.30132767
"36VUR3",5319761.57910002,4666996.6448606
"36VUR4",5336000.37379924,4619547.47749984
"30UXE3",3665896.03668314,3466003.35699954
"30STF4",2917180.05968283,1618305.92510199
"36VVQ1",5400421.30191392,4588956.4551697
"36VVQ2",5417634.52064134,4541772.49852594
"36VVR2",5383143.46079923,4636102.20117656
"36WUS3",5287104.73161929,4761779.91232259
"36WUS4",5303462.89475928,4714407.61060237
"36WUT3",5254211.02211076,4856402.56388681
"36WUU4",5237676.42252992,4903651.20624239
"36WVC1",5109767.94266724,5335617.81148587
"36WVC2",5126753.2694879,5288715.57321104
"36WVD2",5092656.22346028,5382449.50800053
